,verse,terminacion
0,Townsville producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Townsville el proyecto de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2,Townsville contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
3,Townsville carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
4,Townsville su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Townsville parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
6,Townsville el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
7,Townsville problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
8,Townsville como la propia como,"[<'co':cV>, <'mo':cV>]"
9,Townsville como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
10,Townsville contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
11,Townsville contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
12,Townsville la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
13,Townsville el sistema climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Townsville contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
15,Townsville emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
16,Townsville se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
17,Townsville cambio climático está,"[<'es':Vs>, <'tá':cV>]"
18,Townsville climático está contra,"[<'con':cVc>, <'tra':ccV>]"
19,Townsville contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
20,Townsville contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Townsville menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
22,Townsville sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
23,Townsville ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
24,Townsville permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
25,Townsville contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
26,Townsville emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
27,Townsville el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
28,Townsville problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
29,Townsville en el contrado en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Townsville el proceso de la propia,"[<'pro':ccV>, <'pia':cvV>]"
31,Townsville contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
32,Townsville la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
33,Townsville la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
34,Townsville permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
35,Townsville de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
36,Townsville sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
37,Townsville sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
38,Townsville producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
39,Townsville de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
40,Townsville permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
41,Townsville propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
42,Townsville producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
43,Townsville las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
44,Townsville parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
45,Townsville climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Townsville la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Townsville contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
48,Townsville medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
49,Townsville la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
50,Townsville la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
51,Townsville permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Townsville de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Townsville parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
54,Townsville de las contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
55,Townsville capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
56,Townsville la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
57,Townsville compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
58,Townsville contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
59,Townsville producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
60,Townsville de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
61,Townsville a la propia de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
62,Townsville contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
63,Townsville contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
64,Townsville la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
65,Townsville mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
66,Townsville promedio de la compra,"[<'com':cVc>, <'pra':ccV>]"
67,Townsville de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
68,Townsville ser de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
69,Townsville climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
70,Townsville contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
71,Townsville contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
72,Townsville producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Townsville la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
74,Townsville el mar y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
75,Townsville energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
76,Townsville la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
77,Townsville la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
78,Townsville energía contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
79,Townsville esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
80,Townsville mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
81,Townsville contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
82,Townsville propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
83,Townsville de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
84,Townsville en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
85,Townsville de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
86,Townsville cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
87,Townsville contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
88,Townsville de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
89,Townsville permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
90,Townsville contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
91,Townsville una vez más de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
