,verse,terminacion
0,Ingenio en la infermedad energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
1,Ingenio los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Ingenio si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Ingenio estrategia de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
4,Ingenio los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
5,Ingenio nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
6,Ingenio con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Ingenio dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Ingenio la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
9,Ingenio composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
10,Ingenio márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
11,Ingenio la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
12,Ingenio conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
13,Ingenio un carbono de su política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
14,Ingenio el escenario de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Ingenio la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Ingenio la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Ingenio de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Ingenio su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Ingenio en el pertido de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
20,Ingenio atmósfera de la comporación,"[<'com':cVc>, <'po':cV>, <'ra':cV>, <'ción':cvVc>]"
21,Ingenio gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
22,Ingenio los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
23,Ingenio al siglo xx los estados desde,"[<'des':cVs>, <'de':cV>]"
24,Ingenio de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
25,Ingenio estado de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
26,Ingenio también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
27,Ingenio los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
28,Ingenio gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
29,Ingenio consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
30,Ingenio es un convenio sobre el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
31,Ingenio ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
32,Ingenio de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
33,Ingenio de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
34,Ingenio la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
35,Ingenio a la sociedad de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
36,Ingenio de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
37,Ingenio con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
38,Ingenio la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
39,Ingenio la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
40,Ingenio la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
41,Ingenio políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
42,Ingenio con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
43,Ingenio la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Ingenio de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
45,Ingenio de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
46,Ingenio la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
