,verse,terminacion
0,La Oliva del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,La Oliva países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,La Oliva los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,La Oliva partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,La Oliva de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,La Oliva para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,La Oliva a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,La Oliva contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,La Oliva las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,La Oliva de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,La Oliva de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,La Oliva sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,La Oliva es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,La Oliva ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,La Oliva contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,La Oliva guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,La Oliva la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,La Oliva aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,La Oliva en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,La Oliva diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,La Oliva a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,La Oliva n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,La Oliva me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,La Oliva los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,La Oliva se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,La Oliva correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,La Oliva para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,La Oliva y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,La Oliva la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,La Oliva de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,La Oliva de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,La Oliva la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,La Oliva en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,La Oliva contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,La Oliva salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,La Oliva que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,La Oliva la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,La Oliva pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,La Oliva la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,La Oliva de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,La Oliva los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,La Oliva energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,La Oliva actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,La Oliva de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,La Oliva la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,La Oliva medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,La Oliva los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,La Oliva por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,La Oliva en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,La Oliva la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,La Oliva r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,La Oliva se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,La Oliva y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,La Oliva marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,La Oliva la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,La Oliva con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,La Oliva los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,La Oliva de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,La Oliva la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,La Oliva decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
60,La Oliva se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
61,La Oliva ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
62,La Oliva de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
63,La Oliva consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
64,La Oliva concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
65,La Oliva la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
66,La Oliva que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
67,La Oliva disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
68,La Oliva en el carbón en los estrenos,"[<'es':Vs>, <'tre':ccV>, <'nos':cVs>]"
69,La Oliva que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
70,La Oliva lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
71,La Oliva proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
72,La Oliva y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
73,La Oliva la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
74,La Oliva sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
