,verse,terminacion
0,Pakenham del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Pakenham aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Pakenham países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Pakenham los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Pakenham partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Pakenham de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Pakenham para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Pakenham contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Pakenham las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Pakenham de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Pakenham de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Pakenham sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Pakenham a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Pakenham un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Pakenham ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Pakenham el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Pakenham el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Pakenham contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Pakenham guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Pakenham a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Pakenham a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Pakenham la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Pakenham es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Pakenham el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Pakenham diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Pakenham n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Pakenham me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Pakenham al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Pakenham los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Pakenham se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Pakenham especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Pakenham ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Pakenham correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Pakenham para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Pakenham y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Pakenham la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Pakenham de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Pakenham de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Pakenham la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Pakenham contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Pakenham salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Pakenham que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
42,Pakenham la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
43,Pakenham pertinente con la reda,"[<'re':cV>, <'da':cV>]"
44,Pakenham la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
45,Pakenham de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
46,Pakenham los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
47,Pakenham el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
48,Pakenham e se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Pakenham amor para que se poner,"[<'po':cV>, <'ner':cVc>]"
50,Pakenham el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
51,Pakenham de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
52,Pakenham la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
53,Pakenham medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
54,Pakenham los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
55,Pakenham por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
56,Pakenham escala de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
57,Pakenham la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
58,Pakenham el consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
59,Pakenham r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
60,Pakenham se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
61,Pakenham y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
62,Pakenham marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
63,Pakenham la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
64,Pakenham con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
65,Pakenham o de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
66,Pakenham los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
67,Pakenham a por consumidor para,"[<'pa':cV>, <'ra':cV>]"
68,Pakenham el siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
69,Pakenham de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
70,Pakenham utica de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
71,Pakenham la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
72,Pakenham decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
73,Pakenham se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Pakenham ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
75,Pakenham de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
76,Pakenham el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
77,Pakenham consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
78,Pakenham concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
79,Pakenham la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
80,Pakenham que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
81,Pakenham disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
82,Pakenham el aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
83,Pakenham a primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
84,Pakenham que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
85,Pakenham lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
86,Pakenham proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
87,Pakenham e la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
88,Pakenham y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
89,Pakenham la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
90,Pakenham sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
91,Pakenham ista disculpa en la lado,"[<'la':cV>, <'do':cV>]"
92,Pakenham ró el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
93,Pakenham la previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
94,Pakenham de carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
95,Pakenham el problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
96,Pakenham e del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
97,Pakenham gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
98,Pakenham de los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
99,Pakenham parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
100,Pakenham las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
101,Pakenham los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
102,Pakenham para el amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
103,Pakenham cantidad de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
104,Pakenham el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
105,Pakenham dida de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
106,Pakenham forma de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
107,Pakenham contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
108,Pakenham de esta curstión de los años,"[<'a':V>, <'ños':cVs>]"
109,Pakenham mos de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
110,Pakenham del producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
111,Pakenham ento de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
112,Pakenham biológica la cual parte,"[<'par':cVc>, <'te':cV>]"
113,Pakenham e al problema entre el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
114,Pakenham los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
115,Pakenham concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
116,Pakenham del proyecto internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
117,Pakenham ustible de los extramos,"[<'ex':Vx>, <'tra':ccV>, <'mos':cVs>]"
118,Pakenham reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
119,Pakenham un tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
120,Pakenham menida muy retropolé,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'lé':cV>]"
121,Pakenham ha encreto de los distintos,"[<'dis':cvs>, <'tin':cvc>, <'tos':cVs>]"
122,Pakenham de los civilizaciones,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
123,Pakenham de los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
124,Pakenham n medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
125,Pakenham de los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
126,Pakenham los procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
127,Pakenham países temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
128,Pakenham desarrollo y la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
129,Pakenham icionar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
130,Pakenham contribución del mar soda,"[<'so':sV>, <'da':cV>]"
131,Pakenham en la actividad del nivel,"[<'ni':cv>, <'vel':cVc>]"
132,Pakenham medio ambiente con la parte,"[<'par':cVc>, <'te':cV>]"
133,Pakenham de los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
134,Pakenham el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
135,Pakenham disminución con el sector,"[<'sec':sVc>, <'tor':cVc>]"
136,Pakenham la fuerte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
137,Pakenham la cual controlar el amor,"[<'a':V>, <'mor':cVc>]"
138,Pakenham estos de esta desestudión,"[<'de':cV>, <'ses':sVs>, <'tu':cv>, <'dión':cvVc>]"
139,Pakenham las partes de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
140,Pakenham lo que es algo de la mayor,"[<'ma':cV>, <'yor':cVc>]"
141,Pakenham carbón de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
142,Pakenham es que el consumo en la mayor,"[<'ma':cV>, <'yor':cVc>]"
143,Pakenham consecuencia energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
144,Pakenham países de los pationes,"[<'pa':cV>, <'tio':cvV>, <'nes':cVs>]"
145,Pakenham la estrategia de los pales,"[<'pa':cV>, <'les':cVs>]"
146,Pakenham la cantidad de las pasia,"[<'pa':cV>, <'sia':svV>]"
147,Pakenham la sociedad de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
