,endecasílabo
0,Pakenham permitado en la atmósfera
1,Pakenham esta mayor política
2,Pakenham de carbono a la producción
3,Pakenham problema de compromiso
4,Pakenham modelos de compromiso
5,Pakenham esta mayor producida
6,Pakenham contribución de la propia
7,Pakenham carbono en la concentración
8,Pakenham menos de la consecuencia
9,Pakenham parte de la concentración
10,Pakenham parte de la concentración
11,Pakenham mundial de la concentración
12,Pakenham contribución de la compra
13,Pakenham el problema de reducir
14,Pakenham mayor parte de la salud
15,Pakenham estado como la propia
16,Pakenham marca de la concentración
17,Pakenham mayor en la compromisa
18,Pakenham climático como el cambio
19,Pakenham como el cambio climático
20,Pakenham producto en la compromisa
21,Pakenham en la salud de la contrar
22,Pakenham marco de la concentración
23,Pakenham climático en la atmósfera
24,Pakenham el cambio climático está
25,Pakenham esta esta mayor producción
26,Pakenham marca de la concentración
27,Pakenham parte de la contra el cambio
28,Pakenham política en la producción
29,Pakenham climática y el cambio
30,Pakenham al menos de la comprensión
31,Pakenham carbono en la compromisa
32,Pakenham propia de la concentración
33,Pakenham contra el cambio climático
34,Pakenham el cambio climático esta
35,Pakenham estado en la concentración
36,Pakenham contra el cambio climático
37,Pakenham menos de la compromisa
38,Pakenham la compra de compromiso
39,Pakenham marco de la concentración
40,Pakenham la comprar en la producción
41,Pakenham por el contral de la propia
42,Pakenham la contrar con la estrategia
43,Pakenham permitado de la propia
44,Pakenham de la propia climática
45,Pakenham para el cambio climático
46,Pakenham contra el cambio climático
47,Pakenham estado en la consecuencia
48,Pakenham la producción de la compra
49,Pakenham permitado de la compra
50,Pakenham parte de la compromisa
51,Pakenham estado su proporciona
52,Pakenham la propia de contra el cambio
53,Pakenham producirá a la energía
54,Pakenham en las contrabulidades
55,Pakenham permitado de la propia
56,Pakenham de la propia contra el cambio
57,Pakenham menos de la concentración
58,Pakenham permitado por la propia
59,Pakenham a la contra el combustible
60,Pakenham parte de la compromisa
61,Pakenham e la mayor actividad
62,Pakenham contra el cambio climático
63,Pakenham contra el cambio climático
64,Pakenham menos precipitaciones
65,Pakenham permita de la producción
66,Pakenham la capa de compromiso
67,Pakenham en la propia compromiso
68,Pakenham de contra la compromisa
69,Pakenham estado sobre la propia
70,Pakenham menos de la compromisa
71,Pakenham por el mar en la producción
72,Pakenham permita en la compromisa
73,Pakenham la producción de la compra
74,Pakenham contra el cambio climático
75,Pakenham permitado de la estado
76,Pakenham producido a la energía
77,Pakenham parte de la contra el cambio
78,Pakenham de contra la compromisa
79,Pakenham la contrar la compromisa
80,Pakenham comprensión de la producción
81,Pakenham propia con la compromisa
82,Pakenham permita en la compromisa
83,Pakenham por el cambio climático
84,Pakenham problema de la producción
85,Pakenham estado en la concentración
86,Pakenham parte de la compromisa
87,Pakenham la propia de la comprensión
88,Pakenham permitado en la producción
89,Pakenham seguir en la contribución
90,Pakenham la estada de compromiso
91,Pakenham parte de la concentración
92,Pakenham la propia como el problema
93,Pakenham problema con la atmósfera
94,Pakenham el contrado de carbono
95,Pakenham carbono que la comprensión
96,Pakenham la compromisa de deces
97,Pakenham deces con la compromisa
98,Pakenham se producirá en la propia
99,Pakenham esta mayor contra el cambio
100,Pakenham manor en la compromisa
101,Pakenham estado en la compromisa
102,Pakenham el mar y la contra el cambio
103,Pakenham modelo de la producción
104,Pakenham la energía necesaria
105,Pakenham los combustibles fósiles
106,Pakenham la propia como el estado
107,Pakenham a la capa de la compra
108,Pakenham compromiso de carbono
109,Pakenham carbono y el problema
110,Pakenham la energía contra el cambio
111,Pakenham contribución de la compra
112,Pakenham se esta mayor producida
113,Pakenham compromiso de la capa
114,Pakenham producto a las emisiones
115,Pakenham la propia de los procesos
116,Pakenham estado en la concentración
117,Pakenham segundo de la producción
118,Pakenham la comprensión de la propia
119,Pakenham permitado en la comprensión
120,Pakenham en el cambio climático
121,Pakenham el cambio climático esta
122,Pakenham parte de la concentración
123,Pakenham parte de la compromisa
124,Pakenham climático en la producción
125,Pakenham parte de la compromisa
126,Pakenham la producción de la compra
127,Pakenham la compra de la producción
128,Pakenham menos de la compromisa
129,Pakenham una vez más de la contrar
130,Pakenham marco de la concentración
131,Pakenham menos en la concentración
132,Pakenham ser estado a la producción
133,Pakenham contra el cambio climático
134,Pakenham los procesos de carbono
135,Pakenham seguridad establecir
136,Pakenham parte de la contribución
137,Pakenham parte de la compromisa
138,Pakenham a la propia contra el cambio
139,Pakenham consecuencia de la contrar
140,Pakenham la contrar la compromisa
141,Pakenham la compra de la estructura
142,Pakenham contra el cambio climático
143,Pakenham de la compra de consumo
144,Pakenham la compromisa de cambio
145,Pakenham por el cambio climático
146,Pakenham permitado en el promedio
147,Pakenham la estado de la comprensión
148,Pakenham estado se desarrollar
149,Pakenham se desarrollar la estada
150,Pakenham mercado de la energía
151,Pakenham estado en la contribución
152,Pakenham carbono en la compromisa
153,Pakenham menos de la concentración
154,Pakenham permitado en la producción
155,Pakenham contración de la producción
156,Pakenham de todo la contra el cambio
157,Pakenham menos de la concentración
158,Pakenham estado en la compromisa
159,Pakenham contra el cambio climático
160,Pakenham la comprensión de la compra
161,Pakenham la producción de la compra
162,Pakenham parte de la concentración
163,Pakenham menos de la concentración
164,Pakenham proceso de esta producción
165,Pakenham proceso de compromiso
166,Pakenham sin embargo se producir
167,Pakenham contra el mar en la atmósfera
168,Pakenham de compromiso de contra
169,Pakenham contra la temperatura
170,Pakenham menos de la concentración
171,Pakenham carbono que los países
172,Pakenham la producción de la mayor
173,Pakenham problema de la producción
174,Pakenham de compromiso de contra
175,Pakenham menos de la contribución
176,Pakenham por el cambio climático
177,Pakenham climático y la propia
178,Pakenham de compromiso de carbón
179,Pakenham carbono en la compromisa
180,Pakenham permitado de la tierra
181,Pakenham emisiones de carbono
182,Pakenham carbono por un problema
183,Pakenham estado en la contra el cambio
184,Pakenham de combustibles fósiles
185,Pakenham producto en la concentración
186,Pakenham proceso de compromiso
187,Pakenham esta mayor producida
188,Pakenham estado en la compromisa
189,Pakenham contra el cambio climático
190,Pakenham medida de compromiso
191,Pakenham la estado de la comprensión
192,Pakenham parte de la comprendencia
193,Pakenham estado en la concentración
194,Pakenham el mar de la contribución
195,Pakenham la comprensión de la compra
196,Pakenham de la compra de carbono
197,Pakenham proceso de compromiso
198,Pakenham estado con la atmósfera
199,Pakenham estado se desarrollar
200,Pakenham desarrollar el problema
201,Pakenham un contrado en el contexto
202,Pakenham compromiso de la contrar
203,Pakenham la compromisa de cambio
204,Pakenham estado en la concentración
205,Pakenham estado de contra el cambio
206,Pakenham el que producir el cambio
207,Pakenham en la ciencia de la contrar
208,Pakenham contra el cambio climático
209,Pakenham el cambio climático esta
210,Pakenham en la contrar los contrales
211,Pakenham segundo contra la propia
212,Pakenham actual de la contra el cambio
213,Pakenham la propia de compromiso
214,Pakenham la propia de compromiso
215,Pakenham compromiso de la compra
216,Pakenham de carbono en la atmósfera
217,Pakenham menos en la contribución
218,Pakenham menos en las emisiones
219,Pakenham carbono en la compromisa
220,Pakenham ento de la consecuencia
221,Pakenham ser producido en la propia
222,Pakenham en la propia contra el cambio
223,Pakenham la energía para el cambio
224,Pakenham parte de la concentración
225,Pakenham el calentamiento global
226,Pakenham de carbono a la producción
227,Pakenham de compromiso de cambio
228,Pakenham tendría en la consecuencia
229,Pakenham consecuencia de la contrar
230,Pakenham la contrar la concentración
231,Pakenham de contra la contra el cambio
232,Pakenham al contrado en la comprensión
233,Pakenham e en el cambio climático
234,Pakenham de la propia como contra
235,Pakenham producto en la contra el cambio
236,Pakenham productos de la producción
237,Pakenham propio con la concentración
238,Pakenham estado en la compromisa
239,Pakenham de carbono de la propia
240,Pakenham estado en la compromisa
241,Pakenham marca de la concentración
242,Pakenham producción de la producción
243,Pakenham contra la compromicado
244,Pakenham la producción de la compra
245,Pakenham países de contra el cambio
246,Pakenham se desarrollar el cambio
247,Pakenham problema de compromiso
248,Pakenham medida de la intersidad
249,Pakenham conjunto de compromiso
250,Pakenham la producción de la compra
251,Pakenham estado en la concentración
252,Pakenham consecuencia de la compren
253,Pakenham la compren de consecuencia
254,Pakenham estado de la comprensión
255,Pakenham estado en la concentración
256,Pakenham parte de la contribución
257,Pakenham contra el cambio climático
258,Pakenham compromiso de la mayor
259,Pakenham a la propia contra el cambio
260,Pakenham en la compromisa contra
261,Pakenham secuedad de la atmósfera
262,Pakenham la mayor por la producción
263,Pakenham la producción de la compra
264,Pakenham estado de compromiso
265,Pakenham la propia en la compromisa
266,Pakenham contra el cambio climático
267,Pakenham estado en la conferencia
268,Pakenham estados de contra el cambio
269,Pakenham la demanda de la propia
270,Pakenham de la propia contra el cambio
271,Pakenham el cambio climático esta
272,Pakenham contra el cambio climático
273,Pakenham la intersidad biológica
274,Pakenham la compromisa continuar
275,Pakenham de la contrar la contración
276,Pakenham estado se desarrollar
277,Pakenham parte de la compromisa
278,Pakenham estado en la concentración
279,Pakenham contra el cambio climático
280,Pakenham contra el cambio climático
281,Pakenham en la propia de consumo
282,Pakenham parte de la contra el cambio
283,Pakenham permitado en el consumo
284,Pakenham estado se desarrollar
285,Pakenham parte de la contra el cambio
286,Pakenham menos de la concentración
287,Pakenham el mar de la concentración
288,Pakenham amplia de la compromisa
289,Pakenham de carbono y la contrar
290,Pakenham estado en la compromisa
291,Pakenham compromiso de la propia
292,Pakenham la energía necesaria
293,Pakenham carbono a la compromisa
294,Pakenham ser producido en la contral
295,Pakenham estado de los países
296,Pakenham parte de la concentración
297,Pakenham compra de la propia como
298,Pakenham en el contrado en la propia
299,Pakenham en la propia como el cambio
300,Pakenham antes de la compromiso
301,Pakenham compromisa contra el cambio
302,Pakenham contra el cambio climático
303,Pakenham de compromiso de un medio
304,Pakenham en el contral de la propia
305,Pakenham permitan para la compra
306,Pakenham la compra de compromiso
307,Pakenham la propia de la comprensión
308,Pakenham cambio climático sobre
309,Pakenham la propia de compromiso
310,Pakenham estado de la producción
311,Pakenham marco de la concentración
312,Pakenham la temperatura mundial
313,Pakenham ser producido en la propia
314,Pakenham la propia con la producción
315,Pakenham parte de la concentración
316,Pakenham menos en la compromisa
317,Pakenham propuesta en la contrabución
318,Pakenham marco de la concentración
319,Pakenham estado en la capacidad
320,Pakenham de carbono y la propia
