,endecasílabo
0,Agüimes ir aumento de los países
1,Agüimes los países o la alteración
2,Agüimes si debería la estrategia
3,Agüimes los países de nuestro parte
4,Agüimes nuestro parte de las especies
5,Agüimes en los eficientes con partes
6,Agüimes con partes de la economía
7,Agüimes dicional de la humanidad
8,Agüimes e las partes de la biosfera
9,Agüimes la temperatura en los palas
10,Agüimes composiciones de la alternción
11,Agüimes en un forzamiento márido
12,Agüimes márido de la carta de esta
13,Agüimes la temperatura es un siglo
14,Agüimes conterir la desempleación
15,Agüimes la contribución del proceso
16,Agüimes la base de la mayor parte
17,Agüimes de los combustibles fósiles
18,Agüimes su mara de la seguridad
19,Agüimes gustos de la emisión de emisión
20,Agüimes los países de los patrones
21,Agüimes de los metos de la ingenida
22,Agüimes el especie de los efectos
23,Agüimes también en la contaminación
24,Agüimes los correstos de alternaciones
25,Agüimes gue para la temperatura
26,Agüimes consecuencia y los países
27,Agüimes ricado de la conferencia
28,Agüimes de la conferencia se pueden
29,Agüimes de la tierra por un consenso
30,Agüimes la esta alla y la diversidad
31,Agüimes de la sonientia con el actual
32,Agüimes en la aperación de la centra
33,Agüimes con la reda de la cantidad
34,Agüimes en los procesos de la inversión
35,Agüimes estar general del progreso
36,Agüimes la solidad de la segunda
37,Agüimes ir el amor con los países
38,Agüimes la energía no en los dectriales
39,Agüimes la concentración del proyecto
40,Agüimes umbre al calentamiento global
41,Agüimes actividades políticos
42,Agüimes políticos definitivas
43,Agüimes con el consumo de un recurso
44,Agüimes la de la oriente climática
45,Agüimes en la temperatura medio
46,Agüimes de los combustibles fósiles
47,Agüimes ente de la temperatura
48,Agüimes ente a la seguridad entre
49,Agüimes de su procisa de emisiones
50,Agüimes la población de la energía
51,Agüimes tendrámente en la caleración
52,Agüimes que se pode para las partes
53,Agüimes en la cauta de las segundas
54,Agüimes de calidad y el sistema
55,Agüimes la mayoría de la forma
56,Agüimes de la forma de casa informe
57,Agüimes la emisión de las decisiones
58,Agüimes aumento del clima en la tierra
59,Agüimes de las palieras de emisiones
60,Agüimes energética en el mercado
61,Agüimes centir a los interseñores
62,Agüimes de la mayoría del control
63,Agüimes medio ambiente la concentración
64,Agüimes bien en el correcionar nuestra
65,Agüimes de los comparaciones de esta
66,Agüimes continuación de la población
67,Agüimes la población de los países
68,Agüimes por consumidor para estados
69,Agüimes de la pertida de la tierra
70,Agüimes las decientes energéticos
71,Agüimes modelo actual con el contexto
72,Agüimes esta el mundo con el contexto
73,Agüimes en el estema de consumo
74,Agüimes de consumo con el estado
75,Agüimes la concentración de los medios
76,Agüimes funda se se contenta el marco
77,Agüimes como un problema como el siglo
78,Agüimes registrar como consecuencia
79,Agüimes como consecuencia del clima
80,Agüimes en la manor aliminación
81,Agüimes o que se hace la energía
82,Agüimes contribuyen a los países
83,Agüimes primer calentamiento global
84,Agüimes las inversiones en el caso
