,endecasílabo
0,Johannesburg ### load libraries
1,Johannesburg de la conferencia
2,Johannesburg de la contribución
3,Johannesburg mayor política
4,Johannesburg y la concentración
5,Johannesburg de la compromiso
6,Johannesburg la estado de cambio
7,Johannesburg en la concentración
8,Johannesburg de la compra de esta
9,Johannesburg por la compromisa
10,Johannesburg de la conferencia
11,Johannesburg en la concentración
12,Johannesburg de la compromisa
13,Johannesburg el temperatura
14,Johannesburg contra la demanda
15,Johannesburg a la concentración
16,Johannesburg de la compromisa
17,Johannesburg en la compromisa
18,Johannesburg de la compromisa
19,Johannesburg en la concentración
20,Johannesburg contra las procesos
21,Johannesburg propia de la propia
22,Johannesburg mar se desarrolla
23,Johannesburg de la concentración
24,Johannesburg mayor producida
25,Johannesburg de la capacidad
26,Johannesburg por la concentración
27,Johannesburg de la estrategía
28,Johannesburg en la concentración
29,Johannesburg a de la estratora
30,Johannesburg estado en el cambio
31,Johannesburg de la concentración
32,Johannesburg de la compromisa
33,Johannesburg en la compromisa
34,Johannesburg de la contribución
35,Johannesburg en la compromiso
36,Johannesburg esta mayor parte
37,Johannesburg de la consecuencia
38,Johannesburg contra la demanda
39,Johannesburg de la concentración
40,Johannesburg de la concentración
41,Johannesburg de la compromiso
42,Johannesburg esta mayor parte
43,Johannesburg parte de la salud
44,Johannesburg de la concentración
45,Johannesburg de la compromisa
46,Johannesburg esta las problemas
47,Johannesburg cambio climático
48,Johannesburg parte de la capa
49,Johannesburg de la contra el cambio
50,Johannesburg de la contra el cambio
51,Johannesburg de la concentración
52,Johannesburg de la compromisa
53,Johannesburg de la contribución
54,Johannesburg producir el cambio
55,Johannesburg cambio climático
56,Johannesburg esta mayor parte
57,Johannesburg de la contra el cambio
58,Johannesburg esta contra el medio
59,Johannesburg la contra un proyecto
60,Johannesburg de la concentración
61,Johannesburg de la compromiso
62,Johannesburg e la concentración
63,Johannesburg de la concentración
64,Johannesburg en la compromiso
65,Johannesburg esta mayor parte
66,Johannesburg en la concentración
67,Johannesburg de la compromisa
68,Johannesburg de la compromisa
69,Johannesburg menos de la compra
70,Johannesburg en la concentración
71,Johannesburg de la compromisa
72,Johannesburg de las emisiones
73,Johannesburg por la contra el cambio
