,verse,terminacion
0,Saint-Joseph ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Saint-Joseph la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Saint-Joseph de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Saint-Joseph esto es la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
5,Saint-Joseph países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Saint-Joseph contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Saint-Joseph en los eficientes,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'tes':cVs>]"
8,Saint-Joseph de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Saint-Joseph marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Saint-Joseph los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Saint-Joseph as en el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
12,Saint-Joseph en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
13,Saint-Joseph de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
14,Saint-Joseph en un forzamiento,"[<'for':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
15,Saint-Joseph de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
16,Saint-Joseph la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
17,Saint-Joseph s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
18,Saint-Joseph en el escenario,"[<'es':Vs>, <'ce':cV>, <'na':cV>, <'rio':cvV>]"
19,Saint-Joseph de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
20,Saint-Joseph la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
21,Saint-Joseph el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
22,Saint-Joseph nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
23,Saint-Joseph de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
24,Saint-Joseph para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
25,Saint-Joseph el mercado pero,"[<'pe':cV>, <'ro':cV>]"
26,Saint-Joseph gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
27,Saint-Joseph la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
28,Saint-Joseph al de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
