,endecasílabo
0,Saint-Joseph ### load libraries
1,Saint-Joseph de la conferencia
2,Saint-Joseph de la contribución
3,Saint-Joseph mayor política
4,Saint-Joseph y la concentración
5,Saint-Joseph de la compromiso
6,Saint-Joseph la estado de cambio
7,Saint-Joseph en la concentración
8,Saint-Joseph de la compra de esta
9,Saint-Joseph por la compromisa
10,Saint-Joseph de la conferencia
11,Saint-Joseph en la concentración
12,Saint-Joseph de la compromisa
13,Saint-Joseph el temperatura
14,Saint-Joseph contra la demanda
15,Saint-Joseph a la concentración
16,Saint-Joseph de la compromisa
17,Saint-Joseph en la compromisa
18,Saint-Joseph de la compromisa
19,Saint-Joseph en la concentración
20,Saint-Joseph contra las procesos
21,Saint-Joseph propia de la propia
22,Saint-Joseph mar se desarrolla
23,Saint-Joseph de la concentración
24,Saint-Joseph mayor producida
25,Saint-Joseph de la capacidad
26,Saint-Joseph por la concentración
27,Saint-Joseph de la estrategía
28,Saint-Joseph en la concentración
29,Saint-Joseph a de la estratora
30,Saint-Joseph estado en el cambio
31,Saint-Joseph de la concentración
32,Saint-Joseph de la compromisa
33,Saint-Joseph en la compromisa
34,Saint-Joseph de la contribución
35,Saint-Joseph en la compromiso
36,Saint-Joseph esta mayor parte
37,Saint-Joseph de la consecuencia
38,Saint-Joseph contra la demanda
39,Saint-Joseph de la concentración
40,Saint-Joseph de la concentración
41,Saint-Joseph de la compromiso
42,Saint-Joseph esta mayor parte
43,Saint-Joseph parte de la salud
44,Saint-Joseph de la concentración
45,Saint-Joseph de la compromisa
46,Saint-Joseph esta las problemas
47,Saint-Joseph cambio climático
48,Saint-Joseph parte de la capa
49,Saint-Joseph de la contra el cambio
50,Saint-Joseph de la contra el cambio
51,Saint-Joseph de la concentración
52,Saint-Joseph de la compromisa
53,Saint-Joseph de la contribución
54,Saint-Joseph producir el cambio
55,Saint-Joseph cambio climático
56,Saint-Joseph esta mayor parte
57,Saint-Joseph de la contra el cambio
58,Saint-Joseph esta contra el medio
59,Saint-Joseph la contra un proyecto
60,Saint-Joseph de la concentración
61,Saint-Joseph de la compromiso
62,Saint-Joseph e la concentración
63,Saint-Joseph de la concentración
64,Saint-Joseph en la compromiso
65,Saint-Joseph esta mayor parte
66,Saint-Joseph en la concentración
67,Saint-Joseph de la compromisa
68,Saint-Joseph de la compromisa
69,Saint-Joseph menos de la compra
70,Saint-Joseph en la concentración
71,Saint-Joseph de la compromisa
72,Saint-Joseph de las emisiones
73,Saint-Joseph por la contra el cambio
74,Saint-Joseph esta mayor parte
75,Saint-Joseph de la concentración
76,Saint-Joseph de la concentración
77,Saint-Joseph esta mayor parte
78,Saint-Joseph cual con la producción
79,Saint-Joseph en la compromiso
80,Saint-Joseph de la capacidad
81,Saint-Joseph de la contra el cambio
82,Saint-Joseph de la consecuencia
83,Saint-Joseph de las emisiones
84,Saint-Joseph carbono a la propia
85,Saint-Joseph en la compromisa
86,Saint-Joseph en la concentración
87,Saint-Joseph de las emisiones
88,Saint-Joseph de la contribución
89,Saint-Joseph en la concentración
90,Saint-Joseph de la contribución
91,Saint-Joseph de las emisiones
92,Saint-Joseph esta contra el cambio
