,verse,terminacion
0,Saint-Joseph ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Saint-Joseph la tierra de estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
2,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
3,Saint-Joseph de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
4,Saint-Joseph de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
5,Saint-Joseph precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
6,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
7,Saint-Joseph de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
8,Saint-Joseph la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
9,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
10,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
11,Saint-Joseph de la siguifica,"[<'si':sv>, <'gui':cvv>, <'fi':cv>, <'ca':cV>]"
12,Saint-Joseph y los compromisos,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sos':sVs>]"
13,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
14,Saint-Joseph de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
15,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
16,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
17,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
18,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
19,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
20,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
21,Saint-Joseph de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
22,Saint-Joseph de las compromisos,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sos':sVs>]"
23,Saint-Joseph la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
24,Saint-Joseph la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
25,Saint-Joseph que se ha actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
26,Saint-Joseph carbono es el cambio,"[<'cam':cVc>, <'bio':cvV>]"
27,Saint-Joseph de la comprendera,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'ra':cV>]"
28,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
29,Saint-Joseph de la comprendera,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'ra':cV>]"
30,Saint-Joseph y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
31,Saint-Joseph de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
32,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
33,Saint-Joseph la contra el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
34,Saint-Joseph de la siguifica,"[<'si':sv>, <'gui':cvv>, <'fi':cv>, <'ca':cV>]"
35,Saint-Joseph la comprendería,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'rí':cV>, <'a':V>]"
36,Saint-Joseph comprendería esta,"[<'es':Vs>, <'ta':cV>]"
37,Saint-Joseph la siguificación,"[<'si':sv>, <'gui':cvv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
38,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
39,Saint-Joseph de la comunidad,"[<'co':cV>, <'mu':cv>, <'ni':cv>, <'dad':cVc>]"
40,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
41,Saint-Joseph estado probable,"[<'pro':ccV>, <'ba':cV>, <'ble':ccV>]"
42,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
43,Saint-Joseph cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
44,Saint-Joseph se de una producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
45,Saint-Joseph para la seguida,"[<'se':sV>, <'gui':cvv>, <'da':cV>]"
46,Saint-Joseph de la siguifica,"[<'si':sv>, <'gui':cvv>, <'fi':cv>, <'ca':cV>]"
47,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
48,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
49,Saint-Joseph de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
50,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
51,Saint-Joseph de la comunidad,"[<'co':cV>, <'mu':cv>, <'ni':cv>, <'dad':cVc>]"
52,Saint-Joseph la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Saint-Joseph la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
54,Saint-Joseph de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
55,Saint-Joseph de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
56,Saint-Joseph comprender el cambio,"[<'cam':cVc>, <'bio':cvV>]"
57,Saint-Joseph de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
58,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
59,Saint-Joseph de la comprendera,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'ra':cV>]"
60,Saint-Joseph de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
61,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
62,Saint-Joseph de la conseguida,"[<'con':cVc>, <'se':sV>, <'gui':cvv>, <'da':cV>]"
63,Saint-Joseph las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
64,Saint-Joseph esta seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
65,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
66,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
67,Saint-Joseph la contra siguiente,"[<'si':sv>, <'guien':cvvVc>, <'te':cV>]"
68,Saint-Joseph de la comprendera,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'ra':cV>]"
69,Saint-Joseph a la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
70,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
71,Saint-Joseph de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
72,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
73,Saint-Joseph de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
74,Saint-Joseph estados el cambio,"[<'cam':cVc>, <'bio':cvV>]"
75,Saint-Joseph de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
76,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
77,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
78,Saint-Joseph de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
79,Saint-Joseph marco de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
80,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
81,Saint-Joseph estados de estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
82,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
83,Saint-Joseph precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
84,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
85,Saint-Joseph la tierra en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
86,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
87,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
88,Saint-Joseph la demanda de ena,"[<'e':V>, <'na':cV>]"
89,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
90,Saint-Joseph la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
91,Saint-Joseph cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
92,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
93,Saint-Joseph de la comprendera,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'ra':cV>]"
94,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
95,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
96,Saint-Joseph a la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
97,Saint-Joseph de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
98,Saint-Joseph de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
99,Saint-Joseph de la comunidad,"[<'co':cV>, <'mu':cv>, <'ni':cv>, <'dad':cVc>]"
100,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
101,Saint-Joseph cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
102,Saint-Joseph cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
103,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
104,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
105,Saint-Joseph gases de la contra,"[<'con':cVc>, <'tra':ccV>]"
106,Saint-Joseph de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
107,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
108,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
109,Saint-Joseph y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
110,Saint-Joseph precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
111,Saint-Joseph de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
112,Saint-Joseph de la comprendera,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'ra':cV>]"
113,Saint-Joseph contra los problemas,"[<'pro':ccV>, <'ble':ccV>, <'mas':cVs>]"
114,Saint-Joseph carbono en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
115,Saint-Joseph constituye el cambio,"[<'cam':cVc>, <'bio':cvV>]"
116,Saint-Joseph a la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
117,Saint-Joseph y en el aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
118,Saint-Joseph algunos propicmas,"[<'pro':ccV>, <'pic':cvc>, <'mas':cVs>]"
119,Saint-Joseph carbono es el cambio,"[<'cam':cVc>, <'bio':cvV>]"
120,Saint-Joseph probable que el cambio,"[<'cam':cVc>, <'bio':cvV>]"
121,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
122,Saint-Joseph carbono a la contra,"[<'con':cVc>, <'tra':ccV>]"
123,Saint-Joseph la atmósfera es una,"[<'u':v>, <'na':cV>]"
124,Saint-Joseph de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
125,Saint-Joseph algunos especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
126,Saint-Joseph estados para esta,"[<'es':Vs>, <'ta':cV>]"
127,Saint-Joseph esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
128,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
129,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
130,Saint-Joseph y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
131,Saint-Joseph estados el cambio,"[<'cam':cVc>, <'bio':cvV>]"
132,Saint-Joseph de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
133,Saint-Joseph estados productos,"[<'pro':ccV>, <'duc':cvc>, <'tos':cVs>]"
134,Saint-Joseph productos de la estres,"[<'es':Vs>, <'tres':ccVs>]"
135,Saint-Joseph de la estres estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
136,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
137,Saint-Joseph de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
138,Saint-Joseph de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
139,Saint-Joseph precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
140,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
141,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
142,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
143,Saint-Joseph de la comprendera,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'ra':cV>]"
144,Saint-Joseph una seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
145,Saint-Joseph estos compromisos,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sos':sVs>]"
146,Saint-Joseph cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
147,Saint-Joseph la desarralidad,"[<'de':cV>, <'sa':sV>, <'rra':ccV>, <'li':cv>, <'dad':cVc>]"
148,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
149,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
150,Saint-Joseph de la comunidad,"[<'co':cV>, <'mu':cv>, <'ni':cv>, <'dad':cVc>]"
151,Saint-Joseph carbono en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
152,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
153,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
154,Saint-Joseph la consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
155,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
156,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
157,Saint-Joseph de la comprendera,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'ra':cV>]"
158,Saint-Joseph a la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
159,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
160,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
161,Saint-Joseph que se ha registro,"[<'re':cV>, <'gis':cvs>, <'tro':ccV>]"
162,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
163,Saint-Joseph la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
164,Saint-Joseph la consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
165,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
166,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
167,Saint-Joseph medio de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
168,Saint-Joseph contra los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
169,Saint-Joseph consenio de la estres,"[<'es':Vs>, <'tres':ccVs>]"
170,Saint-Joseph cambios en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
171,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
172,Saint-Joseph la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
173,Saint-Joseph por el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
174,Saint-Joseph de la comprendercia,"[<'com':cVc>, <'pren':ccVc>, <'der':cVc>, <'cia':cvV>]"
175,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
176,Saint-Joseph de la secursidad,"[<'se':sV>, <'cur':cvc>, <'si':sv>, <'dad':cVc>]"
177,Saint-Joseph la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
178,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
179,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
180,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
181,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
182,Saint-Joseph ento de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
183,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
184,Saint-Joseph a la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
185,Saint-Joseph de la comunidad,"[<'co':cV>, <'mu':cv>, <'ni':cv>, <'dad':cVc>]"
186,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
187,Saint-Joseph de la estres proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
188,Saint-Joseph y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
189,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
190,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
191,Saint-Joseph conseguir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
192,Saint-Joseph carbono en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
193,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
194,Saint-Joseph de la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
195,Saint-Joseph de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
196,Saint-Joseph carbono en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
197,Saint-Joseph de la comprendera,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'ra':cV>]"
198,Saint-Joseph cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
199,Saint-Joseph y es el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
200,Saint-Joseph de la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
201,Saint-Joseph que se ha actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
202,Saint-Joseph precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
203,Saint-Joseph que la comprendencia,"[<'com':cVc>, <'pren':ccVc>, <'den':cVc>, <'cia':cvV>]"
204,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
205,Saint-Joseph probable que el cambio,"[<'cam':cVc>, <'bio':cvV>]"
206,Saint-Joseph de la estabilidad,"[<'es':Vs>, <'ta':cV>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
207,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
208,Saint-Joseph de carbono sobre,"[<'so':sV>, <'bre':ccV>]"
209,Saint-Joseph la contra los cambios,"[<'cam':cVc>, <'bios':cvVs>]"
210,Saint-Joseph cambios en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
211,Saint-Joseph permitir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
212,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
213,Saint-Joseph de la comprendera,"[<'com':cVc>, <'pren':ccVc>, <'de':cV>, <'ra':cV>]"
214,Saint-Joseph conseguir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
215,Saint-Joseph de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
