,endecasílabo
0,San Bartolomé de Tirajana almo
1,San Bartolomé de Tirajana amplia
2,San Bartolomé de Tirajana esta
3,San Bartolomé de Tirajana alta
4,San Bartolomé de Tirajana están
5,San Bartolomé de Tirajana actual
6,San Bartolomé de Tirajana esta
7,San Bartolomé de Tirajana actual
8,San Bartolomé de Tirajana amor
9,San Bartolomé de Tirajana esta
10,San Bartolomé de Tirajana esta
11,San Bartolomé de Tirajana alta
12,San Bartolomé de Tirajana esta
13,San Bartolomé de Tirajana entre
14,San Bartolomé de Tirajana actual
15,San Bartolomé de Tirajana están
16,San Bartolomé de Tirajana están
17,San Bartolomé de Tirajana este
18,San Bartolomé de Tirajana antes
19,San Bartolomé de Tirajana estar
20,San Bartolomé de Tirajana amor
21,San Bartolomé de Tirajana algo
22,San Bartolomé de Tirajana entre
23,San Bartolomé de Tirajana esta
24,San Bartolomé de Tirajana ante
25,San Bartolomé de Tirajana algo
26,San Bartolomé de Tirajana estos
27,San Bartolomé de Tirajana eren
28,San Bartolomé de Tirajana agua
29,San Bartolomé de Tirajana este
30,San Bartolomé de Tirajana amor
31,San Bartolomé de Tirajana esta
32,San Bartolomé de Tirajana entre
33,San Bartolomé de Tirajana esta
34,San Bartolomé de Tirajana ante
35,San Bartolomé de Tirajana a una
36,San Bartolomé de Tirajana esta
37,San Bartolomé de Tirajana este
38,San Bartolomé de Tirajana esta
39,San Bartolomé de Tirajana esta
40,San Bartolomé de Tirajana aler
41,San Bartolomé de Tirajana una
42,San Bartolomé de Tirajana años
43,San Bartolomé de Tirajana estos
44,San Bartolomé de Tirajana entre
45,San Bartolomé de Tirajana amor
46,San Bartolomé de Tirajana esta
47,San Bartolomé de Tirajana algo
48,San Bartolomé de Tirajana este
49,San Bartolomé de Tirajana esta
50,San Bartolomé de Tirajana estas
51,San Bartolomé de Tirajana amor
52,San Bartolomé de Tirajana altas
53,San Bartolomé de Tirajana ambre
54,San Bartolomé de Tirajana están
55,San Bartolomé de Tirajana esta
56,San Bartolomé de Tirajana este
