,endecasílabo
0,Glen Waverley producto en el proyecto
1,Glen Waverley contra la compromisa
2,Glen Waverley carbono a la producción
3,Glen Waverley en el temperatura
4,Glen Waverley su propia de la propia
5,Glen Waverley el mar se desarrolla
6,Glen Waverley parte de la producción
7,Glen Waverley alto de la comprensión
8,Glen Waverley problema de reducir
9,Glen Waverley estado a los procesos
10,Glen Waverley como la propia como
11,Glen Waverley como la contra el cambio
12,Glen Waverley contra la propia contra
13,Glen Waverley el cambio climático
14,Glen Waverley el cambio climático
15,Glen Waverley contra la compromisa
16,Glen Waverley la salud de la contrar
17,Glen Waverley contra las emisiones
18,Glen Waverley se producir el cambio
19,Glen Waverley el cambio climático
20,Glen Waverley cambio climático está
21,Glen Waverley climático está contra
22,Glen Waverley contrar la concentración
23,Glen Waverley contra la compromisa
24,Glen Waverley menos de la comprensión
25,Glen Waverley sobre la compromisa
26,Glen Waverley ser en la compromiso
27,Glen Waverley permitado en la propia
28,Glen Waverley contra las emisiones
29,Glen Waverley estado contra el cambio
30,Glen Waverley el cambio climático
31,Glen Waverley problema de la comprar
32,Glen Waverley el contral de la propia
33,Glen Waverley estado en el proceso
34,Glen Waverley contrar con la estrategia
35,Glen Waverley la cual con la producción
36,Glen Waverley la propia climática
37,Glen Waverley estado en la comprensión
38,Glen Waverley permitan para el cambio
39,Glen Waverley de carbono a la propia
40,Glen Waverley el cambio climático
41,Glen Waverley sobre la economía
42,Glen Waverley sobre la capacidad
43,Glen Waverley producción de la compra
44,Glen Waverley de la compra de cambio
45,Glen Waverley permitado en la propia
46,Glen Waverley propia de contra el cambio
47,Glen Waverley producto de la contrar
48,Glen Waverley las contrabulidades
49,Glen Waverley es de la concentración
50,Glen Waverley parte de la producción
51,Glen Waverley climático es la propia
52,Glen Waverley la propia contra el cambio
53,Glen Waverley en el temperatura
54,Glen Waverley estado se producir
55,Glen Waverley el contrado en la propia
56,Glen Waverley contra la compromisa
57,Glen Waverley medio de la demanda
58,Glen Waverley la contra el combustible
59,Glen Waverley es proceso de cambio
60,Glen Waverley la mayor actividad
61,Glen Waverley permitado en la propia
62,Glen Waverley a la temperatura
63,Glen Waverley de la temperatura
64,Glen Waverley parte de la producción
65,Glen Waverley de las contribuciones
66,Glen Waverley capa de compromiso
67,Glen Waverley la propia compromiso
68,Glen Waverley compromiso de contra
69,Glen Waverley contra la compromisa
70,Glen Waverley el mar en la producción
71,Glen Waverley producción de la compra
72,Glen Waverley de carbono a la propia
73,Glen Waverley contra la concentración
74,Glen Waverley contrar la compromisa
75,Glen Waverley la largo de la propia
76,Glen Waverley mayor posibilidad
77,Glen Waverley el cambio climático
78,Glen Waverley e de la compromisa
79,Glen Waverley estado a la producción
80,Glen Waverley promedio de la compra
81,Glen Waverley de la temperatura
82,Glen Waverley ser de la concentración
83,Glen Waverley climático es un cambio
84,Glen Waverley contra la compromisa
85,Glen Waverley contrado de carbono
86,Glen Waverley esta mayor producción
87,Glen Waverley producirá en la propia
88,Glen Waverley la energía en la propia
89,Glen Waverley e el cambio climático
90,Glen Waverley la capa de la compra
91,Glen Waverley la cual es el sistema
92,Glen Waverley mar en la compromisa
93,Glen Waverley contra la compromisa
94,Glen Waverley el mar de contra el cambio
95,Glen Waverley propia de los procesos
96,Glen Waverley esta mayor producción
97,Glen Waverley esta contra el contexto
98,Glen Waverley de la temperatura
99,Glen Waverley estados a la propia
100,Glen Waverley de la compra de cambio
101,Glen Waverley el cambio climático
102,Glen Waverley cambio climático esta
103,Glen Waverley contra la compromisa
104,Glen Waverley de la temperatura
105,Glen Waverley estado en el proceso
106,Glen Waverley permitado en la propia
107,Glen Waverley contra las emisiones
108,Glen Waverley estado a la producción
109,Glen Waverley la propia contra el cambio
110,Glen Waverley estado en la producción
111,Glen Waverley menos de contra el cambio
112,Glen Waverley permitado en la cumbre
113,Glen Waverley la compra de consumo
114,Glen Waverley compromisa de cambio
115,Glen Waverley de cambio climático
116,Glen Waverley el cambio climático
117,Glen Waverley contra la compromiso
118,Glen Waverley marco de la secuedad
119,Glen Waverley contra la compromisa
120,Glen Waverley esta posibilidad
121,Glen Waverley desarrollar la estada
122,Glen Waverley contra la compromisa
123,Glen Waverley esta mayor el cambio
124,Glen Waverley mantenimiento sobre
125,Glen Waverley compromiso de todo
126,Glen Waverley todo la contra el cambio
127,Glen Waverley de la temperatura
128,Glen Waverley comprensión de la compra
129,Glen Waverley producción de la compra
130,Glen Waverley a por la concentración
131,Glen Waverley estado de la propia
132,Glen Waverley estado sin embargo
133,Glen Waverley embargo se producir
134,Glen Waverley compromiso de contra
135,Glen Waverley parte de los países
136,Glen Waverley contra las emisiones
137,Glen Waverley climático establecir
138,Glen Waverley en todo la producción
139,Glen Waverley producción de la mayor
140,Glen Waverley de la mayor producción
141,Glen Waverley estamos en el cambio
142,Glen Waverley contra la compromisa
143,Glen Waverley la capa de la contrar
144,Glen Waverley el cambio climático
145,Glen Waverley estado a el desarrollo
146,Glen Waverley compromiso de carbón
147,Glen Waverley parte de la producción
148,Glen Waverley de la energía contra
149,Glen Waverley contra la concentración
150,Glen Waverley mar de la contribución
151,Glen Waverley el desarrollo sobre
152,Glen Waverley a de la compromisa
153,Glen Waverley compromiso en la ciencia
154,Glen Waverley se producir el cambio
155,Glen Waverley en la temperatura
156,Glen Waverley la contrar los contrales
157,Glen Waverley carbono en la atmósfera
158,Glen Waverley el medio de las propias
159,Glen Waverley la esta a la concentración
160,Glen Waverley permitado en la propia
161,Glen Waverley metos las emisiones
162,Glen Waverley producido en la propia
163,Glen Waverley contra la concentración
164,Glen Waverley producto a la producción
165,Glen Waverley en el calentamiento
166,Glen Waverley contra la compromisa
167,Glen Waverley carbono a la producción
168,Glen Waverley contra la concentración
169,Glen Waverley contra la compromisa
170,Glen Waverley contra la contra el cambio
171,Glen Waverley contrado en la comprensión
172,Glen Waverley segundo las mayores
173,Glen Waverley las mayores producción
174,Glen Waverley contra la compromisa
175,Glen Waverley problema de la propia
176,Glen Waverley la propia como contra
177,Glen Waverley el cambio climático
178,Glen Waverley estados a la propia
179,Glen Waverley contra la diversidad
180,Glen Waverley parte de la producción
181,Glen Waverley contra la contra el cambio
182,Glen Waverley contra las emisiones
