,verse,terminacion
0,Brisbane del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Brisbane países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Brisbane los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Brisbane partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Brisbane de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Brisbane para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Brisbane a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Brisbane contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Brisbane las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Brisbane de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Brisbane de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Brisbane sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Brisbane es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Brisbane ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Brisbane contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Brisbane guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Brisbane la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Brisbane aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Brisbane en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Brisbane diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Brisbane a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Brisbane n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Brisbane me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Brisbane los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Brisbane se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Brisbane correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Brisbane para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Brisbane y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Brisbane la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Brisbane de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
