,verse,terminacion
0,Darwin ir aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
1,Darwin los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Darwin si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Darwin los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
4,Darwin nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
5,Darwin en los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
6,Darwin con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Darwin dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Darwin e las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Darwin la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
10,Darwin composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
11,Darwin en un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
12,Darwin márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Darwin la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
14,Darwin conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Darwin la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Darwin la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Darwin de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Darwin su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Darwin gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
20,Darwin los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
21,Darwin de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
22,Darwin el especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
23,Darwin también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
24,Darwin los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
25,Darwin gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
26,Darwin consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
27,Darwin ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
28,Darwin de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Darwin de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
30,Darwin la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
31,Darwin de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
32,Darwin en la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
33,Darwin con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
34,Darwin en los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
35,Darwin estar general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
36,Darwin la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
37,Darwin ir el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Darwin la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
39,Darwin la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
40,Darwin umbre al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
41,Darwin actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
42,Darwin políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
43,Darwin con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
44,Darwin la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
45,Darwin en la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
46,Darwin de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Darwin ente de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
48,Darwin ente a la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
49,Darwin de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
50,Darwin la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
51,Darwin tendrámente en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
52,Darwin que se pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
53,Darwin en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
54,Darwin de calidad y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
55,Darwin la mayoría de la forma,"[<'for':cVc>, <'ma':cV>]"
56,Darwin de la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
57,Darwin la emisión de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
58,Darwin aumento del clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Darwin de las palieras de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
60,Darwin energética en el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
61,Darwin centir a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
62,Darwin de la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
63,Darwin medio ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
64,Darwin bien en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
65,Darwin de los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
66,Darwin continuación de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
67,Darwin la población de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
68,Darwin por consumidor para estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
69,Darwin de la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
70,Darwin las decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
71,Darwin modelo actual con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
72,Darwin esta el mundo con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
73,Darwin en el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
74,Darwin de consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
75,Darwin la concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
76,Darwin funda se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
77,Darwin como un problema como el siglo,"[<'si':sv>, <'glo':ccV>]"
78,Darwin registrar como consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
79,Darwin como consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
80,Darwin en la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
81,Darwin o que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
82,Darwin contribuyen a los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
83,Darwin primer calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
84,Darwin las inversiones en el caso,"[<'ca':cV>, <'so':sV>]"
85,Darwin de los efectos finalistas,"[<'fi':cv>, <'na':cV>, <'lis':cvs>, <'tas':cVs>]"
86,Darwin contribución sobre el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
87,Darwin sobre el carbono y las partes,"[<'par':cVc>, <'tes':cVs>]"
88,Darwin de la previsión del acesto,"[<'a':V>, <'ces':cVs>, <'to':cV>]"
89,Darwin del acesto de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
90,Darwin el proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
91,Darwin los países de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
92,Darwin de la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
93,Darwin mente de la población están,"[<'es':Vs>, <'tán':cVc>]"
94,Darwin la sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
95,Darwin la población de la información,"[<'in':vc>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
96,Darwin previsión de los medios de este,"[<'es':Vs>, <'te':cV>]"
97,Darwin del gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
98,Darwin por la buena contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
99,Darwin los países de la eficiencia,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'cia':cvV>]"
100,Darwin la combustión de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
101,Darwin puedo estar la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
102,Darwin te parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
103,Darwin de las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
104,Darwin de los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
105,Darwin contente de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
106,Darwin cantidad de mantenida entre,"[<'en':Vc>, <'tre':ccV>]"
107,Darwin mantenida entre la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
108,Darwin con el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
109,Darwin pueden el mercado que el amor,"[<'a':V>, <'mor':cVc>]"
110,Darwin mercado que el amor de viento,"[<'vien':cvVc>, <'to':cV>]"
111,Darwin de la segunda concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
112,Darwin las países para virturar,"[<'vi':cv>, <'rtu':ccv>, <'rar':cVc>]"
113,Darwin a forma de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
114,Darwin la concentración de la educción,"[<'e':V>, <'duc':cvc>, <'ción':cvVc>]"
115,Darwin la contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
116,Darwin de energía por el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
117,Darwin a de esta curstión de los años,"[<'a':V>, <'ños':cVs>]"
118,Darwin pueda despertar lo que es una,"[<'u':v>, <'na':cV>]"
119,Darwin de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
120,Darwin fósiles y las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
121,Darwin estado de las cancidades,"[<'can':cVc>, <'ci':cv>, <'da':cV>, <'des':cVs>]"
122,Darwin la superficie de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
123,Darwin electricidad y el poner,"[<'po':cV>, <'ner':cVc>]"
124,Darwin el poner en la comparación,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'ción':cvVc>]"
125,Darwin de los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
126,Darwin la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
127,Darwin en los retroposos de capaz,"[<'ca':cV>, <'paz':cVc>]"
128,Darwin de carbono algo internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
129,Darwin la reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
130,Darwin principal responsar la salud,"[<'sa':sV>, <'lud':cvc>]"
131,Darwin partir del problema del medio,"[<'me':cV>, <'dio':cvV>]"
132,Darwin del problema del medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
133,Darwin se ha encreto de los distintos,"[<'dis':cvs>, <'tin':cvc>, <'tos':cVs>]"
134,Darwin los de los civilizaciones,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
135,Darwin la temperatura del nivel,"[<'ni':cv>, <'vel':cVc>]"
136,Darwin contribución a la precisión,"[<'pre':ccV>, <'ci':cv>, <'sión':svVc>]"
137,Darwin los periodos del pauso medio,"[<'me':cV>, <'dio':cvV>]"
138,Darwin e al medio ambiente en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
139,Darwin medidas por la emisión de este,"[<'es':Vs>, <'te':cV>]"
140,Darwin e en el carbón y consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
141,Darwin a en un modelo en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
142,Darwin e al banco de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
143,Darwin de carbono para el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
144,Darwin de eren en las palanidades,"[<'pa':cV>, <'la':cV>, <'ni':cv>, <'da':cV>, <'des':cVs>]"
145,Darwin medio ambiente por la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
146,Darwin de agua tantos de los modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
147,Darwin dicionadas de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
148,Darwin los países temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
149,Darwin contribuir el albedo es la alta,"[<'al':Vc>, <'ta':cV>]"
150,Darwin concentración de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
151,Darwin la contribución del mar soda,"[<'so':sV>, <'da':cV>]"
152,Darwin contribución del mar soda este,"[<'es':Vs>, <'te':cV>]"
153,Darwin en el consumo en la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
154,Darwin ción en la actividad del nivel,"[<'ni':cv>, <'vel':cVc>]"
155,Darwin el medio ambiente con la parte,"[<'par':cVc>, <'te':cV>]"
156,Darwin medio ambiente y un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
157,Darwin y un problema de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
158,Darwin la contención al energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
159,Darwin con el sector energético,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'co':cV>]"
160,Darwin mundo en el besta del modelo,"[<'mo':cV>, <'de':cV>, <'lo':cV>]"
161,Darwin la internacional del convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
162,Darwin en la fuerte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
163,Darwin de la cual controlar el amor,"[<'a':V>, <'mor':cVc>]"
164,Darwin de las partes de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
165,Darwin los contenidos por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
166,Darwin golíticos entre la estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
167,Darwin sus actividades por solo,"[<'so':sV>, <'lo':cV>]"
168,Darwin la ieversidad dio esta tendencia,"[<'ten':cVc>, <'den':cVc>, <'cia':cvV>]"
169,Darwin el convenio sobre el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
170,Darwin guarda ante para lo que es algo,"[<'al':Vc>, <'go':cV>]"
171,Darwin a carbón de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
172,Darwin que el consumo en la mayor parte,"[<'par':cVc>, <'te':cV>]"
173,Darwin la consecuencia energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
174,Darwin idad de calar el informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
175,Darwin calar el informe del nivel,"[<'ni':cv>, <'vel':cVc>]"
176,Darwin los países de los pationes,"[<'pa':cV>, <'tio':cvV>, <'nes':cVs>]"
177,Darwin de la estrategia de los pales,"[<'pa':cV>, <'les':cVs>]"
178,Darwin contribución a la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
179,Darwin a la cantidad de las pasia,"[<'pa':cV>, <'sia':svV>]"
180,Darwin de la sociedad de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
181,Darwin la deficienta de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
182,Darwin de carbono de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
183,Darwin de la conferencia del país,"[<'pa':cV>, <'ís':Vs>]"
184,Darwin del país de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
185,Darwin la cumbre del clima este estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
186,Darwin marca a elemente con la salud,"[<'sa':sV>, <'lud':cvc>]"
187,Darwin transmitivo de la cupación,"[<'cu':cv>, <'pa':cV>, <'ción':cvVc>]"
188,Darwin cantidad de los partes de esta,"[<'es':Vs>, <'ta':cV>]"
189,Darwin de un contexto de las ciudades,"[<'ciu':cvv>, <'da':cV>, <'des':cVs>]"
190,Darwin genencia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
191,Darwin de la concentración del país,"[<'pa':cV>, <'ís':Vs>]"
192,Darwin io es alguno de los sectores,"[<'sec':sVc>, <'to':cV>, <'res':cVs>]"
193,Darwin la mitura de los restondes,"[<'res':cVs>, <'ton':cVc>, <'des':cVs>]"
194,Darwin los restondes en el corbunto,"[<'cor':cVc>, <'bun':cvc>, <'to':cV>]"
195,Darwin su hermano de los productos,"[<'pro':ccV>, <'duc':cvc>, <'tos':cVs>]"
196,Darwin contexto de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
197,Darwin recursos de la que el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
198,Darwin ima problema los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
199,Darwin el calentamiento del marco,"[<'mar':cVc>, <'co':cV>]"
200,Darwin ergético y la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
