,verse,terminacion
0,Douala en la infermedad energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
1,Douala los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Douala si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Douala estrategia de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
4,Douala los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
5,Douala nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
6,Douala con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Douala dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Douala la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
9,Douala composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
10,Douala márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
11,Douala la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
12,Douala conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
13,Douala un carbono de su política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
14,Douala el escenario de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Douala la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Douala la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Douala de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Douala su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Douala en el pertido de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
20,Douala atmósfera de la comporación,"[<'com':cVc>, <'po':cV>, <'ra':cV>, <'ción':cvVc>]"
21,Douala gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
22,Douala los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
23,Douala al siglo xx los estados desde,"[<'des':cVs>, <'de':cV>]"
24,Douala de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
25,Douala estado de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
26,Douala también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
27,Douala los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
28,Douala gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
29,Douala consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
30,Douala es un convenio sobre el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
31,Douala ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
32,Douala de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
33,Douala de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
34,Douala la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
35,Douala a la sociedad de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
36,Douala de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
37,Douala con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
38,Douala la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
39,Douala la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
40,Douala la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
41,Douala políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
42,Douala con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
43,Douala la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Douala de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
45,Douala de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
46,Douala la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
47,Douala tendrámente en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
48,Douala en la caleración del carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
49,Douala que se pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
50,Douala de calidad y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
51,Douala el sistema de la organización,"[<'or':Vc>, <'ga':cV>, <'ni':cv>, <'za':cV>, <'ción':cvVc>]"
52,Douala la mayoría de la forma,"[<'for':cVc>, <'ma':cV>]"
53,Douala de la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
54,Douala emisiones de gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
55,Douala la emisión de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
56,Douala de las palieras de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
57,Douala centir a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
58,Douala de la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
59,Douala medio ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
60,Douala bien en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
61,Douala en el correcionar nuestra parte,"[<'par':cVc>, <'te':cV>]"
62,Douala de los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
63,Douala continuación de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
64,Douala la población de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
65,Douala por consumidor para estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
66,Douala estados para las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
67,Douala electricidad en las medidas,"[<'me':cV>, <'di':cv>, <'das':cVs>]"
68,Douala de la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
69,Douala las decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
70,Douala modelo actual con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
71,Douala de consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
72,Douala la concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
73,Douala funda se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
74,Douala como un problema como el siglo,"[<'si':sv>, <'glo':ccV>]"
75,Douala registrar como consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
76,Douala como consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
77,Douala contribuyen a los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
78,Douala primer calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
79,Douala las inversiones en el caso,"[<'ca':cV>, <'so':sV>]"
80,Douala de los efectos finalistas,"[<'fi':cv>, <'na':cV>, <'lis':cvs>, <'tas':cVs>]"
81,Douala contribución sobre el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
82,Douala sobre el carbono y las partes,"[<'par':cVc>, <'tes':cVs>]"
83,Douala de la previsión del acesto,"[<'a':V>, <'ces':cVs>, <'to':cV>]"
84,Douala del acesto de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
85,Douala los países de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
86,Douala de la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
87,Douala mente de la población están,"[<'es':Vs>, <'tán':cVc>]"
88,Douala la sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
89,Douala la población de la información,"[<'in':vc>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
90,Douala previsión de los medios de este,"[<'es':Vs>, <'te':cV>]"
91,Douala en la recisión de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
92,Douala del gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
93,Douala por la buena contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
94,Douala los países de la eficiencia,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'cia':cvV>]"
95,Douala la combustión de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
96,Douala puedo estar la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
97,Douala te parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
98,Douala de las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
99,Douala de los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
100,Douala contente de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
101,Douala cantidad de mantenida entre,"[<'en':Vc>, <'tre':ccV>]"
102,Douala mantenida entre la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
103,Douala con el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
104,Douala el calentamiento medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
105,Douala pueden el mercado que el amor,"[<'a':V>, <'mor':cVc>]"
106,Douala mercado que el amor de viento,"[<'vien':cvVc>, <'to':cV>]"
107,Douala de la segunda concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
108,Douala las países para virturar,"[<'vi':cv>, <'rtu':ccv>, <'rar':cVc>]"
109,Douala la concentración de la educción,"[<'e':V>, <'duc':cvc>, <'ción':cvVc>]"
110,Douala la contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
111,Douala de energía por el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
112,Douala pueda despertar lo que es una,"[<'u':v>, <'na':cV>]"
113,Douala de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
114,Douala fósiles y las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
115,Douala la superficie de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
116,Douala de los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
117,Douala la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
118,Douala información de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
119,Douala de carbono algo internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
120,Douala en el actual también en el medio,"[<'me':cV>, <'dio':cvV>]"
121,Douala la reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
122,Douala principal responsar la salud,"[<'sa':sV>, <'lud':cvc>]"
123,Douala partir del problema del medio,"[<'me':cV>, <'dio':cvV>]"
124,Douala del problema del medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
