,verse,terminacion
0,Nizhniy Novgorod ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Nizhniy Novgorod la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Nizhniy Novgorod de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Nizhniy Novgorod de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Nizhniy Novgorod esto es la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
5,Nizhniy Novgorod países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Nizhniy Novgorod contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Nizhniy Novgorod en los eficientes,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'tes':cVs>]"
8,Nizhniy Novgorod de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Nizhniy Novgorod marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Nizhniy Novgorod los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Nizhniy Novgorod as en el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
12,Nizhniy Novgorod en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
13,Nizhniy Novgorod de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
14,Nizhniy Novgorod en un forzamiento,"[<'for':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
15,Nizhniy Novgorod de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
16,Nizhniy Novgorod la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
17,Nizhniy Novgorod s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
18,Nizhniy Novgorod en el escenario,"[<'es':Vs>, <'ce':cV>, <'na':cV>, <'rio':cvV>]"
