,endecasílabo
0,Nizhniy Novgorod ### load libraries
1,Nizhniy Novgorod de la conferencia
2,Nizhniy Novgorod de la contribución
3,Nizhniy Novgorod mayor política
4,Nizhniy Novgorod y la concentración
5,Nizhniy Novgorod de la compromiso
6,Nizhniy Novgorod la estado de cambio
7,Nizhniy Novgorod en la concentración
8,Nizhniy Novgorod de la compra de esta
9,Nizhniy Novgorod por la compromisa
10,Nizhniy Novgorod de la conferencia
11,Nizhniy Novgorod en la concentración
12,Nizhniy Novgorod de la compromisa
13,Nizhniy Novgorod el temperatura
14,Nizhniy Novgorod contra la demanda
15,Nizhniy Novgorod a la concentración
16,Nizhniy Novgorod de la compromisa
17,Nizhniy Novgorod en la compromisa
18,Nizhniy Novgorod de la compromisa
19,Nizhniy Novgorod en la concentración
20,Nizhniy Novgorod contra las procesos
21,Nizhniy Novgorod propia de la propia
22,Nizhniy Novgorod mar se desarrolla
23,Nizhniy Novgorod de la concentración
24,Nizhniy Novgorod mayor producida
25,Nizhniy Novgorod de la capacidad
26,Nizhniy Novgorod por la concentración
27,Nizhniy Novgorod de la estrategía
28,Nizhniy Novgorod en la concentración
29,Nizhniy Novgorod a de la estratora
30,Nizhniy Novgorod estado en el cambio
31,Nizhniy Novgorod de la concentración
32,Nizhniy Novgorod de la compromisa
33,Nizhniy Novgorod en la compromisa
34,Nizhniy Novgorod de la contribución
35,Nizhniy Novgorod en la compromiso
36,Nizhniy Novgorod esta mayor parte
37,Nizhniy Novgorod de la consecuencia
38,Nizhniy Novgorod contra la demanda
39,Nizhniy Novgorod de la concentración
40,Nizhniy Novgorod de la concentración
41,Nizhniy Novgorod de la compromiso
42,Nizhniy Novgorod esta mayor parte
43,Nizhniy Novgorod parte de la salud
44,Nizhniy Novgorod de la concentración
45,Nizhniy Novgorod de la compromisa
46,Nizhniy Novgorod esta las problemas
47,Nizhniy Novgorod cambio climático
48,Nizhniy Novgorod parte de la capa
49,Nizhniy Novgorod de la contra el cambio
50,Nizhniy Novgorod de la contra el cambio
51,Nizhniy Novgorod de la concentración
52,Nizhniy Novgorod de la compromisa
53,Nizhniy Novgorod de la contribución
54,Nizhniy Novgorod producir el cambio
55,Nizhniy Novgorod cambio climático
56,Nizhniy Novgorod esta mayor parte
57,Nizhniy Novgorod de la contra el cambio
58,Nizhniy Novgorod esta contra el medio
59,Nizhniy Novgorod la contra un proyecto
60,Nizhniy Novgorod de la concentración
61,Nizhniy Novgorod de la compromiso
62,Nizhniy Novgorod e la concentración
63,Nizhniy Novgorod de la concentración
64,Nizhniy Novgorod en la compromiso
65,Nizhniy Novgorod esta mayor parte
66,Nizhniy Novgorod en la concentración
67,Nizhniy Novgorod de la compromisa
68,Nizhniy Novgorod de la compromisa
69,Nizhniy Novgorod menos de la compra
70,Nizhniy Novgorod en la concentración
71,Nizhniy Novgorod de la compromisa
72,Nizhniy Novgorod de las emisiones
73,Nizhniy Novgorod por la contra el cambio
74,Nizhniy Novgorod esta mayor parte
75,Nizhniy Novgorod de la concentración
76,Nizhniy Novgorod de la concentración
77,Nizhniy Novgorod esta mayor parte
78,Nizhniy Novgorod cual con la producción
79,Nizhniy Novgorod en la compromiso
80,Nizhniy Novgorod de la capacidad
81,Nizhniy Novgorod de la contra el cambio
82,Nizhniy Novgorod de la consecuencia
83,Nizhniy Novgorod de las emisiones
84,Nizhniy Novgorod carbono a la propia
85,Nizhniy Novgorod en la compromisa
86,Nizhniy Novgorod en la concentración
87,Nizhniy Novgorod de las emisiones
88,Nizhniy Novgorod de la contribución
89,Nizhniy Novgorod en la concentración
90,Nizhniy Novgorod de la contribución
91,Nizhniy Novgorod de las emisiones
92,Nizhniy Novgorod esta contra el cambio
93,Nizhniy Novgorod en la concentración
94,Nizhniy Novgorod de la concentración
95,Nizhniy Novgorod de la concentración
96,Nizhniy Novgorod a la concentración
97,Nizhniy Novgorod de las emisiones
98,Nizhniy Novgorod la compra de cambio
99,Nizhniy Novgorod de la compromisa
100,Nizhniy Novgorod con la compromisa
101,Nizhniy Novgorod esta mayor parte
102,Nizhniy Novgorod de la compromisa
103,Nizhniy Novgorod en la contra el cambio
104,Nizhniy Novgorod de la concentración
105,Nizhniy Novgorod de la concentración
106,Nizhniy Novgorod de la concentración
107,Nizhniy Novgorod en la contribución
108,Nizhniy Novgorod de la concentración
109,Nizhniy Novgorod de la compromisa
110,Nizhniy Novgorod compromiso de esta
111,Nizhniy Novgorod el temperatura
112,Nizhniy Novgorod de la concentración
113,Nizhniy Novgorod contrado en la propia
114,Nizhniy Novgorod de la compromisa
115,Nizhniy Novgorod de la concentración
116,Nizhniy Novgorod de la concentración
117,Nizhniy Novgorod de la compromisa
118,Nizhniy Novgorod con la compromisa
119,Nizhniy Novgorod de la compromisa
120,Nizhniy Novgorod de la consecuencia
121,Nizhniy Novgorod de la concentración
122,Nizhniy Novgorod de la compromisa
123,Nizhniy Novgorod la temperatura
