,verse,terminacion
0,Hervey Bay del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Hervey Bay aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Hervey Bay países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Hervey Bay los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Hervey Bay partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Hervey Bay de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Hervey Bay para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Hervey Bay contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Hervey Bay las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Hervey Bay de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Hervey Bay de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Hervey Bay sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Hervey Bay a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Hervey Bay un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Hervey Bay ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Hervey Bay el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Hervey Bay el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Hervey Bay contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Hervey Bay guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Hervey Bay a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Hervey Bay a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Hervey Bay la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Hervey Bay es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Hervey Bay el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Hervey Bay diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Hervey Bay n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Hervey Bay me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Hervey Bay al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Hervey Bay los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Hervey Bay se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Hervey Bay especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Hervey Bay ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Hervey Bay correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Hervey Bay para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Hervey Bay y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Hervey Bay la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Hervey Bay de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Hervey Bay de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Hervey Bay la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Hervey Bay contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Hervey Bay salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Hervey Bay que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
42,Hervey Bay la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
43,Hervey Bay pertinente con la reda,"[<'re':cV>, <'da':cV>]"
44,Hervey Bay la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
45,Hervey Bay de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
46,Hervey Bay los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
47,Hervey Bay el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
48,Hervey Bay e se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Hervey Bay amor para que se poner,"[<'po':cV>, <'ner':cVc>]"
50,Hervey Bay el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
51,Hervey Bay de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
52,Hervey Bay la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
53,Hervey Bay medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
54,Hervey Bay los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
55,Hervey Bay por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
56,Hervey Bay escala de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
57,Hervey Bay la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
58,Hervey Bay el consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
59,Hervey Bay r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
60,Hervey Bay se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
61,Hervey Bay y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
62,Hervey Bay marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
63,Hervey Bay la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
64,Hervey Bay con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
65,Hervey Bay o de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
66,Hervey Bay los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
67,Hervey Bay a por consumidor para,"[<'pa':cV>, <'ra':cV>]"
68,Hervey Bay el siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
69,Hervey Bay de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
70,Hervey Bay utica de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
71,Hervey Bay la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
72,Hervey Bay decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
73,Hervey Bay se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Hervey Bay ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
75,Hervey Bay de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
76,Hervey Bay el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
77,Hervey Bay consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
78,Hervey Bay concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
79,Hervey Bay la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
80,Hervey Bay que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
81,Hervey Bay disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
82,Hervey Bay el aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
83,Hervey Bay a primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
84,Hervey Bay que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
85,Hervey Bay lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
86,Hervey Bay proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
87,Hervey Bay e la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
88,Hervey Bay y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
89,Hervey Bay la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
90,Hervey Bay sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
91,Hervey Bay ista disculpa en la lado,"[<'la':cV>, <'do':cV>]"
92,Hervey Bay ró el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
93,Hervey Bay la previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
94,Hervey Bay de carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
95,Hervey Bay el problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
96,Hervey Bay e del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
97,Hervey Bay gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
98,Hervey Bay de los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
99,Hervey Bay parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
100,Hervey Bay las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
101,Hervey Bay los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
102,Hervey Bay para el amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
103,Hervey Bay cantidad de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
104,Hervey Bay el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
105,Hervey Bay dida de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
106,Hervey Bay forma de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
107,Hervey Bay contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
108,Hervey Bay de esta curstión de los años,"[<'a':V>, <'ños':cVs>]"
109,Hervey Bay mos de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
110,Hervey Bay del producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
111,Hervey Bay ento de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
112,Hervey Bay biológica la cual parte,"[<'par':cVc>, <'te':cV>]"
113,Hervey Bay e al problema entre el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
114,Hervey Bay los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
115,Hervey Bay concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
116,Hervey Bay del proyecto internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
117,Hervey Bay ustible de los extramos,"[<'ex':Vx>, <'tra':ccV>, <'mos':cVs>]"
118,Hervey Bay reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
119,Hervey Bay un tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
120,Hervey Bay menida muy retropolé,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'lé':cV>]"
121,Hervey Bay ha encreto de los distintos,"[<'dis':cvs>, <'tin':cvc>, <'tos':cVs>]"
122,Hervey Bay de los civilizaciones,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
123,Hervey Bay de los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
124,Hervey Bay n medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
125,Hervey Bay de los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
126,Hervey Bay los procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
127,Hervey Bay países temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
128,Hervey Bay desarrollo y la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
129,Hervey Bay icionar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
130,Hervey Bay contribución del mar soda,"[<'so':sV>, <'da':cV>]"
131,Hervey Bay en la actividad del nivel,"[<'ni':cv>, <'vel':cVc>]"
132,Hervey Bay medio ambiente con la parte,"[<'par':cVc>, <'te':cV>]"
133,Hervey Bay de los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
134,Hervey Bay el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
135,Hervey Bay disminución con el sector,"[<'sec':sVc>, <'tor':cVc>]"
136,Hervey Bay la fuerte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
137,Hervey Bay la cual controlar el amor,"[<'a':V>, <'mor':cVc>]"
138,Hervey Bay estos de esta desestudión,"[<'de':cV>, <'ses':sVs>, <'tu':cv>, <'dión':cvVc>]"
139,Hervey Bay las partes de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
140,Hervey Bay lo que es algo de la mayor,"[<'ma':cV>, <'yor':cVc>]"
141,Hervey Bay carbón de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
142,Hervey Bay es que el consumo en la mayor,"[<'ma':cV>, <'yor':cVc>]"
143,Hervey Bay consecuencia energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
144,Hervey Bay países de los pationes,"[<'pa':cV>, <'tio':cvV>, <'nes':cVs>]"
145,Hervey Bay la estrategia de los pales,"[<'pa':cV>, <'les':cVs>]"
146,Hervey Bay la cantidad de las pasia,"[<'pa':cV>, <'sia':svV>]"
147,Hervey Bay la sociedad de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
148,Hervey Bay enticio en la comparación,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'ción':cvVc>]"
149,Hervey Bay carbono de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
150,Hervey Bay de gei y el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
151,Hervey Bay de la cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
152,Hervey Bay en el carbono e intensidad,"[<'in':vc>, <'ten':cVc>, <'si':sv>, <'dad':cVc>]"
153,Hervey Bay de la cupación al madio,"[<'ma':cV>, <'dio':cvV>]"
154,Hervey Bay a control de los acuerdos,"[<'a':V>, <'cuer':cvVc>, <'dos':cVs>]"
155,Hervey Bay n cantidad de los partes,"[<'par':cVc>, <'tes':cVs>]"
156,Hervey Bay tando el problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
157,Hervey Bay la concentración del país,"[<'pa':cV>, <'ís':Vs>]"
158,Hervey Bay de la ciencia de el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
159,Hervey Bay de los productos del punto,"[<'pun':cvc>, <'to':cV>]"
160,Hervey Bay por el marco de los partes,"[<'par':cVc>, <'tes':cVs>]"
161,Hervey Bay de las últimas décadas,"[<'dé':cV>, <'ca':cV>, <'das':cVs>]"
162,Hervey Bay décadas en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
163,Hervey Bay el carbón como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
164,Hervey Bay medioambiental que pueden,"[<'pue':cvV>, <'den':cVc>]"
165,Hervey Bay calentamiento del marco,"[<'mar':cVc>, <'co':cV>]"
166,Hervey Bay un sumo de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
167,Hervey Bay sociedad para compesar,"[<'com':cVc>, <'pe':cV>, <'sar':sVc>]"
168,Hervey Bay compesar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
169,Hervey Bay contidad de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
170,Hervey Bay un contexto de la opinión,"[<'o':V>, <'pi':cv>, <'nión':cvVc>]"
171,Hervey Bay de la opinión en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
172,Hervey Bay de carbono en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
173,Hervey Bay en un farzamiento selia,"[<'se':sV>, <'lia':cvV>]"
174,Hervey Bay sucuento al besoar medio,"[<'me':cV>, <'dio':cvV>]"
175,Hervey Bay intervales de los años,"[<'a':V>, <'ños':cVs>]"
176,Hervey Bay los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
177,Hervey Bay el docimiento relación,"[<'re':cV>, <'la':cV>, <'ción':cvVc>]"
178,Hervey Bay de los sueños de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
179,Hervey Bay por el siglo xx proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
180,Hervey Bay fundo de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
