,verse,terminacion
0,Phoenix del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Phoenix aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Phoenix países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Phoenix los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Phoenix partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Phoenix de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Phoenix para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Phoenix contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Phoenix las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Phoenix de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Phoenix de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Phoenix sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Phoenix a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Phoenix un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Phoenix ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Phoenix el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Phoenix el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Phoenix contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Phoenix guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Phoenix a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Phoenix a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Phoenix la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Phoenix es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Phoenix el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Phoenix diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Phoenix n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Phoenix me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Phoenix al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Phoenix los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Phoenix se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Phoenix especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Phoenix ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Phoenix correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Phoenix para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Phoenix y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Phoenix la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Phoenix de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Phoenix de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Phoenix la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Phoenix contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Phoenix salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Phoenix que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
42,Phoenix la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
43,Phoenix pertinente con la reda,"[<'re':cV>, <'da':cV>]"
44,Phoenix la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
45,Phoenix de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
46,Phoenix los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
