,verse,terminacion
0,Antsiranana ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Antsiranana la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Antsiranana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Antsiranana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Antsiranana entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
5,Antsiranana países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Antsiranana contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Antsiranana eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
8,Antsiranana de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Antsiranana marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Antsiranana los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Antsiranana de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
12,Antsiranana de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Antsiranana es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
14,Antsiranana la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Antsiranana s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
16,Antsiranana de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
17,Antsiranana la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
18,Antsiranana nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
19,Antsiranana estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
20,Antsiranana de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Antsiranana para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
22,Antsiranana gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Antsiranana la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
24,Antsiranana de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Antsiranana la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
26,Antsiranana la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
27,Antsiranana en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
28,Antsiranana el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
29,Antsiranana que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
30,Antsiranana el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
31,Antsiranana cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
32,Antsiranana en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
33,Antsiranana s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
34,Antsiranana es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Antsiranana de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
36,Antsiranana medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
37,Antsiranana la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
38,Antsiranana del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
39,Antsiranana la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Antsiranana de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
41,Antsiranana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
42,Antsiranana los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
43,Antsiranana para que se poner,"[<'po':cV>, <'ner':cVc>]"
44,Antsiranana la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
45,Antsiranana albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Antsiranana de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
