,verse,terminacion
0,Santa Lucía ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Santa Lucía la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Santa Lucía de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Santa Lucía de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Santa Lucía entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
5,Santa Lucía países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Santa Lucía contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Santa Lucía eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
8,Santa Lucía de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Santa Lucía marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Santa Lucía los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Santa Lucía de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
12,Santa Lucía de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Santa Lucía es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
14,Santa Lucía la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Santa Lucía s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
16,Santa Lucía de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
17,Santa Lucía la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
18,Santa Lucía nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
19,Santa Lucía estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
20,Santa Lucía de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Santa Lucía para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
22,Santa Lucía gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Santa Lucía la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
24,Santa Lucía de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Santa Lucía la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
26,Santa Lucía la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
27,Santa Lucía en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
28,Santa Lucía el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
29,Santa Lucía que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
30,Santa Lucía el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
31,Santa Lucía cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
32,Santa Lucía en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
33,Santa Lucía s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
34,Santa Lucía es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Santa Lucía de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
36,Santa Lucía medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
37,Santa Lucía la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
38,Santa Lucía del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
39,Santa Lucía la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Santa Lucía de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
41,Santa Lucía de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
42,Santa Lucía los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
43,Santa Lucía para que se poner,"[<'po':cV>, <'ner':cVc>]"
