,endecasílabo
0,Santa Lucía ### load libraries
1,Santa Lucía de la conferencia
2,Santa Lucía de la contribución
3,Santa Lucía mayor política
4,Santa Lucía y la concentración
5,Santa Lucía de la compromiso
6,Santa Lucía la estado de cambio
7,Santa Lucía de la compra de esta
8,Santa Lucía por la compromisa
9,Santa Lucía de la conferencia
10,Santa Lucía de la compromisa
11,Santa Lucía contra la demanda
12,Santa Lucía de la compromisa
13,Santa Lucía el cambio climático
14,Santa Lucía de la compromisa
15,Santa Lucía contra las procesos
16,Santa Lucía propia de la propia
17,Santa Lucía mar se desarrolla
18,Santa Lucía de la concentración
19,Santa Lucía mayor producida
20,Santa Lucía de la capacidad
21,Santa Lucía por la concentración
22,Santa Lucía de la estrategía
23,Santa Lucía de la concentración
24,Santa Lucía de la compromisa
25,Santa Lucía de la contribución
26,Santa Lucía de la consecuencia
27,Santa Lucía contra la demanda
28,Santa Lucía de la concentración
29,Santa Lucía de la concentración
30,Santa Lucía de la compromiso
31,Santa Lucía parte de la salud
32,Santa Lucía de la concentración
33,Santa Lucía de la compromisa
34,Santa Lucía cambio climático
35,Santa Lucía el cambio climático
36,Santa Lucía parte de la capa
37,Santa Lucía de la contra el cambio
38,Santa Lucía de la contra el cambio
39,Santa Lucía de la concentración
40,Santa Lucía de la compromisa
41,Santa Lucía de la contribución
42,Santa Lucía producir el cambio
43,Santa Lucía el cambio climático
44,Santa Lucía cambio climático
45,Santa Lucía esta mayor producción
46,Santa Lucía de la contra el cambio
47,Santa Lucía la contra un proyecto
48,Santa Lucía de la concentración
49,Santa Lucía de la compromiso
50,Santa Lucía de la concentración
51,Santa Lucía el cambio climático
52,Santa Lucía de la compromisa
53,Santa Lucía el cambio climático
54,Santa Lucía de la compromisa
55,Santa Lucía menos de la compra
56,Santa Lucía de la compromisa
57,Santa Lucía de las emisiones
58,Santa Lucía por la contra el cambio
59,Santa Lucía de la concentración
60,Santa Lucía de la concentración
61,Santa Lucía el contral de la propia
62,Santa Lucía el contrado en el cambio
63,Santa Lucía cual con la producción
64,Santa Lucía de la capacidad
65,Santa Lucía de la contra el cambio
66,Santa Lucía el cambio climático
67,Santa Lucía el cambio climático
68,Santa Lucía de la consecuencia
69,Santa Lucía de las emisiones
70,Santa Lucía carbono a la propia
71,Santa Lucía el cambio climático
72,Santa Lucía de las emisiones
73,Santa Lucía de la contribución
74,Santa Lucía el cambio climático
75,Santa Lucía de la contribución
76,Santa Lucía de las emisiones
77,Santa Lucía de la concentración
78,Santa Lucía de la concentración
79,Santa Lucía de las emisiones
80,Santa Lucía la compra de cambio
81,Santa Lucía de la compromisa
82,Santa Lucía con la compromisa
83,Santa Lucía de la compromisa
84,Santa Lucía a la energía para
85,Santa Lucía de la concentración
86,Santa Lucía de la concentración
87,Santa Lucía de la concentración
88,Santa Lucía de la concentración
89,Santa Lucía de la compromisa
90,Santa Lucía el cambio climático
91,Santa Lucía compromiso de esta
92,Santa Lucía el cambio climático
93,Santa Lucía de la concentración
94,Santa Lucía contrado en la propia
95,Santa Lucía de la compromisa
96,Santa Lucía de la concentración
97,Santa Lucía de la concentración
98,Santa Lucía de la compromisa
99,Santa Lucía con la compromisa
100,Santa Lucía es proceso de cambio
101,Santa Lucía de la compromisa
102,Santa Lucía de la consecuencia
103,Santa Lucía de la concentración
104,Santa Lucía de la compromisa
105,Santa Lucía la temperatura
106,Santa Lucía la temperatura
107,Santa Lucía de la concentración
108,Santa Lucía de las emisiones
109,Santa Lucía precipitaciones
110,Santa Lucía las contribuciones
111,Santa Lucía la contra el problema
112,Santa Lucía de la compromisa
113,Santa Lucía de la compromisa
114,Santa Lucía el mar en la producción
115,Santa Lucía de la concentración
116,Santa Lucía el cambio climático
117,Santa Lucía carbono a la propia
118,Santa Lucía de la contra el cambio
119,Santa Lucía el cambio climático
120,Santa Lucía de la concentración
