,endecasílabo
0,North Shore el proyecto de la tierra
1,North Shore carbono a la producción
2,North Shore en el cambio climático
3,North Shore climático en la propia
4,North Shore parte de la producción
5,North Shore el mar de la consecuencia
6,North Shore problema de reducir
7,North Shore propia como la contra
8,North Shore la capa de la contra
9,North Shore climático es un cambio
10,North Shore la compra de la contra
11,North Shore la salud de la contrar
12,North Shore el sistema climático
13,North Shore emisiones de carbono
14,North Shore contra la compromica
15,North Shore contrar la concentración
16,North Shore menos de la comprensión
17,North Shore sobre la compromisa
18,North Shore emisiones de carbono
19,North Shore cambio climático esta
20,North Shore sobre la compromisa
21,North Shore emisiones de carbono
22,North Shore el proceso de la propia
23,North Shore contrar con la estrategia
24,North Shore la propia climática
25,North Shore sobre la economía
26,North Shore sobre la capacidad
27,North Shore producción de la compra
28,North Shore propia de contra el cambio
29,North Shore las contrabulidades
30,North Shore la propia contra el cambio
31,North Shore producir el contrado
32,North Shore la contra el combustible
33,North Shore climático es proceso
34,North Shore climático en la estado
35,North Shore la mayor actividad
36,North Shore parte de la producción
37,North Shore capa de compromiso
38,North Shore la propia compromiso
39,North Shore compromiso de contra
40,North Shore contra la compromisa
41,North Shore producción de la compra
42,North Shore la estado de carbono
43,North Shore la propia de carbono
44,North Shore contrar la compromisa
45,North Shore parte de la transición
46,North Shore mayor posibilidad
47,North Shore los procesos de contra
48,North Shore propia de la comprensión
49,North Shore compromisa de cambio
50,North Shore de cambio climático
51,North Shore compromiso de contra
52,North Shore la compra de carbono
53,North Shore de la temperatura
54,North Shore propia como el problema
55,North Shore el sistema climático
56,North Shore climático es un cambio
57,North Shore contrado de carbono
58,North Shore compromisa de deces
59,North Shore producirá en la propia
60,North Shore mar y la contra el cambio
61,North Shore sobre la contribución
62,North Shore energía necesaria
63,North Shore climático es un combio
64,North Shore propia como el estado
65,North Shore la capa de la compra
66,North Shore la cual es el sistema
67,North Shore energía contra el cambio
68,North Shore esta mayor producida
69,North Shore contra la compromisa
70,North Shore propia de los procesos
71,North Shore emisiones de carbono
72,North Shore comprensión de la propia
73,North Shore de la contra el mendado
74,North Shore en el cambio climático
75,North Shore cambio climático esta
76,North Shore emisiones de carbono
77,North Shore de la temperatura
78,North Shore producción de la compra
79,North Shore contra las emisiones
80,North Shore compromisa de contra
81,North Shore de la temperatura
82,North Shore el sistema climático
83,North Shore la propia contra el cambio
84,North Shore la compromisa contra
85,North Shore compra de la estructura
86,North Shore la compra de consumo
87,North Shore compromisa de cambio
88,North Shore de cambio climático
89,North Shore compromisa de contra
90,North Shore estado de la comprensión
91,North Shore desarrollar la estada
92,North Shore de la temperatura
93,North Shore todo la contra el cambio
94,North Shore emisiones de carbono
