,endecasílabo
0,Beijing permitado en la atmósfera
1,Beijing esta mayor política
2,Beijing de carbono a la producción
3,Beijing problema de compromiso
4,Beijing modelos de compromiso
5,Beijing esta mayor producida
6,Beijing contribución de la propia
7,Beijing carbono en la concentración
8,Beijing menos de la consecuencia
9,Beijing parte de la concentración
10,Beijing parte de la concentración
11,Beijing mundial de la concentración
12,Beijing contribución de la compra
13,Beijing el problema de reducir
14,Beijing mayor parte de la salud
15,Beijing estado como la propia
16,Beijing marca de la concentración
17,Beijing mayor en la compromisa
18,Beijing climático como el cambio
19,Beijing como el cambio climático
20,Beijing producto en la compromisa
21,Beijing en la salud de la contrar
22,Beijing marco de la concentración
23,Beijing climático en la atmósfera
24,Beijing el cambio climático está
25,Beijing esta esta mayor producción
26,Beijing marca de la concentración
27,Beijing parte de la contra el cambio
28,Beijing política en la producción
29,Beijing climática y el cambio
30,Beijing al menos de la comprensión
31,Beijing carbono en la compromisa
32,Beijing propia de la concentración
33,Beijing contra el cambio climático
34,Beijing el cambio climático esta
35,Beijing estado en la concentración
36,Beijing contra el cambio climático
37,Beijing menos de la compromisa
38,Beijing la compra de compromiso
39,Beijing marco de la concentración
40,Beijing la comprar en la producción
41,Beijing por el contral de la propia
42,Beijing la contrar con la estrategia
43,Beijing permitado de la propia
44,Beijing de la propia climática
45,Beijing para el cambio climático
46,Beijing contra el cambio climático
47,Beijing estado en la consecuencia
48,Beijing la producción de la compra
49,Beijing permitado de la compra
50,Beijing parte de la compromisa
51,Beijing estado su proporciona
52,Beijing la propia de contra el cambio
53,Beijing producirá a la energía
54,Beijing en las contrabulidades
55,Beijing permitado de la propia
56,Beijing de la propia contra el cambio
57,Beijing menos de la concentración
58,Beijing permitado por la propia
59,Beijing a la contra el combustible
60,Beijing parte de la compromisa
61,Beijing e la mayor actividad
62,Beijing contra el cambio climático
63,Beijing contra el cambio climático
64,Beijing menos precipitaciones
65,Beijing permita de la producción
66,Beijing la capa de compromiso
67,Beijing en la propia compromiso
68,Beijing de contra la compromisa
69,Beijing estado sobre la propia
70,Beijing menos de la compromisa
71,Beijing por el mar en la producción
72,Beijing permita en la compromisa
73,Beijing la producción de la compra
74,Beijing contra el cambio climático
75,Beijing permitado de la estado
76,Beijing producido a la energía
77,Beijing parte de la contra el cambio
78,Beijing de contra la compromisa
79,Beijing la contrar la compromisa
80,Beijing comprensión de la producción
81,Beijing propia con la compromisa
