,verse,terminacion
0,Christchurch permitado en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
1,Christchurch esta mayor política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
2,Christchurch de carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Christchurch problema de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
4,Christchurch modelos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
5,Christchurch esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
6,Christchurch contribución de la propia,"[<'pro':ccV>, <'pia':cvV>]"
7,Christchurch carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Christchurch menos de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
9,Christchurch parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
10,Christchurch parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
11,Christchurch mundial de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Christchurch contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
13,Christchurch el problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
14,Christchurch mayor parte de la salud,"[<'sa':sV>, <'lud':cvc>]"
15,Christchurch estado como la propia,"[<'pro':ccV>, <'pia':cvV>]"
16,Christchurch marca de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
17,Christchurch mayor en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
18,Christchurch climático como el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Christchurch como el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Christchurch producto en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Christchurch en la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
22,Christchurch marco de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Christchurch climático en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
24,Christchurch el cambio climático está,"[<'es':Vs>, <'tá':cV>]"
25,Christchurch esta esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
26,Christchurch marca de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
27,Christchurch parte de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
28,Christchurch política en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
29,Christchurch climática y el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Christchurch al menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
31,Christchurch carbono en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
32,Christchurch propia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
33,Christchurch contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
34,Christchurch el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
35,Christchurch estado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
36,Christchurch contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
37,Christchurch menos de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
38,Christchurch la compra de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
39,Christchurch marco de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
40,Christchurch la comprar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
41,Christchurch por el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
42,Christchurch la contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
43,Christchurch permitado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
44,Christchurch de la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
45,Christchurch para el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
46,Christchurch contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
47,Christchurch estado en la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
48,Christchurch la producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
49,Christchurch permitado de la compra,"[<'com':cVc>, <'pra':ccV>]"
50,Christchurch parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
51,Christchurch estado su proporciona,"[<'pro':ccV>, <'por':cVc>, <'cio':cvV>, <'na':cV>]"
52,Christchurch la propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
53,Christchurch producirá a la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
54,Christchurch en las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
55,Christchurch permitado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
56,Christchurch de la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
57,Christchurch menos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
58,Christchurch permitado por la propia,"[<'pro':ccV>, <'pia':cvV>]"
59,Christchurch a la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
60,Christchurch parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
61,Christchurch e la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
62,Christchurch contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
63,Christchurch contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
64,Christchurch menos precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
65,Christchurch permita de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
66,Christchurch la capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
67,Christchurch en la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
68,Christchurch de contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
69,Christchurch estado sobre la propia,"[<'pro':ccV>, <'pia':cvV>]"
70,Christchurch menos de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
71,Christchurch por el mar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
72,Christchurch permita en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
73,Christchurch la producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
74,Christchurch contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
75,Christchurch permitado de la estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
76,Christchurch producido a la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
77,Christchurch parte de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
78,Christchurch de contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
79,Christchurch la contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
80,Christchurch comprensión de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
81,Christchurch propia con la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
82,Christchurch permita en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
83,Christchurch por el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
84,Christchurch problema de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
85,Christchurch estado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
86,Christchurch parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
87,Christchurch la propia de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
88,Christchurch permitado en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
89,Christchurch seguir en la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
90,Christchurch la estada de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
91,Christchurch parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
92,Christchurch la propia como el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
93,Christchurch problema con la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
94,Christchurch el contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
95,Christchurch carbono que la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
96,Christchurch la compromisa de deces,"[<'de':cV>, <'ces':cVs>]"
97,Christchurch deces con la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
98,Christchurch se producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
99,Christchurch esta mayor contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
100,Christchurch manor en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
101,Christchurch estado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
102,Christchurch el mar y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
103,Christchurch modelo de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
104,Christchurch la energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
105,Christchurch los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
106,Christchurch la propia como el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
107,Christchurch a la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
108,Christchurch compromiso de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
109,Christchurch carbono y el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
