,endecasílabo
0,Konya en la infermedad energética
1,Konya los países o la alteración
2,Konya si debería la estrategia
3,Konya estrategia de las emisiones
4,Konya los países de nuestro parte
5,Konya nuestro parte de las especies
6,Konya con partes de la economía
7,Konya dicional de la humanidad
8,Konya la temperatura en los palas
9,Konya composiciones de la alternción
10,Konya márido de la carta de esta
11,Konya la temperatura es un siglo
12,Konya conterir la desempleación
13,Konya un carbono de su política
14,Konya el escenario de la cantidad
15,Konya la contribución del proceso
16,Konya la base de la mayor parte
17,Konya de los combustibles fósiles
18,Konya su mara de la seguridad
19,Konya en el pertido de la actividad
20,Konya atmósfera de la comporación
21,Konya gustos de la emisión de emisión
22,Konya los países de los patrones
23,Konya al siglo xx los estados desde
24,Konya de los metos de la ingenida
25,Konya estado de cumbre de la ommera
26,Konya también en la contaminación
27,Konya los correstos de alternaciones
28,Konya gue para la temperatura
29,Konya consecuencia y los países
30,Konya es un convenio sobre el proyecto
31,Konya ricado de la conferencia
32,Konya de la conferencia se pueden
33,Konya de la tierra por un consenso
34,Konya la esta alla y la diversidad
35,Konya a la sociedad de la sonientia
36,Konya de la sonientia con el actual
37,Konya con la reda de la cantidad
38,Konya la solidad de la segunda
39,Konya la energía no en los dectriales
40,Konya la concentración del proyecto
41,Konya políticos definitivas
42,Konya con el consumo de un recurso
43,Konya la de la oriente climática
44,Konya de los combustibles fósiles
45,Konya de su procisa de emisiones
46,Konya la población de la energía
47,Konya tendrámente en la caleración
48,Konya en la caleración del carbono
49,Konya que se pode para las partes
50,Konya de calidad y el sistema
51,Konya el sistema de la organización
52,Konya la mayoría de la forma
53,Konya de la forma de casa informe
54,Konya emisiones de gases de efecto
55,Konya la emisión de las decisiones
56,Konya de las palieras de emisiones
57,Konya centir a los interseñores
58,Konya de la mayoría del control
59,Konya medio ambiente la concentración
60,Konya bien en el correcionar nuestra
61,Konya en el correcionar nuestra parte
62,Konya de los comparaciones de esta
63,Konya continuación de la población
64,Konya la población de los países
65,Konya por consumidor para estados
66,Konya estados para las emisiones
67,Konya electricidad en las medidas
68,Konya de la pertida de la tierra
69,Konya las decientes energéticos
70,Konya modelo actual con el contexto
71,Konya de consumo con el estado
72,Konya la concentración de los medios
73,Konya funda se se contenta el marco
74,Konya como un problema como el siglo
75,Konya registrar como consecuencia
76,Konya como consecuencia del clima
77,Konya contribuyen a los países
78,Konya primer calentamiento global
79,Konya las inversiones en el caso
80,Konya de los efectos finalistas
81,Konya contribución sobre el carbono
82,Konya sobre el carbono y las partes
83,Konya de la previsión del acesto
84,Konya del acesto de la segunda
85,Konya los países de la sociedad
86,Konya de la actividad de las gases
87,Konya mente de la población están
88,Konya la sociedad de la población
89,Konya la población de la información
90,Konya previsión de los medios de este
91,Konya en la recisión de los países
92,Konya del gas de los altimos o antes
93,Konya por la buena contaminación
94,Konya los países de la eficiencia
95,Konya la combustión de la cantidad
96,Konya puedo estar la salud humana
97,Konya te parte de las emisiones
