,endecasílabo
0,Tôlanaro permitado en la atmósfera
1,Tôlanaro en el proyecto de la tierra
2,Tôlanaro de carbono a la producción
3,Tôlanaro problema de compromiso
4,Tôlanaro modelos de compromiso
5,Tôlanaro contribución de la propia
6,Tôlanaro entre el mar de la concentración
7,Tôlanaro carbono en la concentración
8,Tôlanaro menos de la consecuencia
9,Tôlanaro parte de la concentración
10,Tôlanaro parte de la concentración
11,Tôlanaro mundial de la concentración
12,Tôlanaro contribución de la compra
13,Tôlanaro mayor parte de la salud
14,Tôlanaro marca de la concentración
15,Tôlanaro mayor en la compromisa
16,Tôlanaro climático como el cambio
17,Tôlanaro como el cambio climático
18,Tôlanaro producto en la compromisa
19,Tôlanaro el petróleo y la propia
20,Tôlanaro marco de la concentración
21,Tôlanaro climático en la atmósfera
22,Tôlanaro está contra la compromica
23,Tôlanaro marca de la concentración
24,Tôlanaro parte de la contra el cambio
25,Tôlanaro política en la producción
26,Tôlanaro climática y el cambio
27,Tôlanaro carbono en la compromisa
28,Tôlanaro propia de la concentración
29,Tôlanaro contra el cambio climático
30,Tôlanaro contra el cambio climático
31,Tôlanaro el cambio climático sobre
32,Tôlanaro menos de la compromisa
33,Tôlanaro la compra de compromiso
34,Tôlanaro marco de la concentración
35,Tôlanaro la comprar en la producción
36,Tôlanaro por el contral de la propia
37,Tôlanaro el contral de la propia contra
38,Tôlanaro en el proceso de la propia
39,Tôlanaro la contrar con la estrategia
40,Tôlanaro permitado de la propia
41,Tôlanaro de la propia climática
42,Tôlanaro para el cambio climático
43,Tôlanaro contra el cambio climático
44,Tôlanaro el cambio climático sobre
45,Tôlanaro la producción de la compra
46,Tôlanaro permitado de la compra
47,Tôlanaro parte de la compromisa
48,Tôlanaro emisiones de contra el cambio
49,Tôlanaro la propia de contra el cambio
50,Tôlanaro producirá a la energía
51,Tôlanaro el proyecto de la actualidad
52,Tôlanaro permitado de la propia
53,Tôlanaro de la propia contra el cambio
54,Tôlanaro menos de la concentración
55,Tôlanaro permitado por la propia
56,Tôlanaro el contrado en la compromisa
57,Tôlanaro parte de la compromisa
58,Tôlanaro en la propia de la comprensión
59,Tôlanaro contra el cambio climático
60,Tôlanaro contra el cambio climático
61,Tôlanaro menos precipitaciones
62,Tôlanaro permita de la producción
63,Tôlanaro la capa de compromiso
64,Tôlanaro de contra la compromisa
65,Tôlanaro menos de la compromisa
66,Tôlanaro por el mar en la producción
67,Tôlanaro permita en la compromisa
68,Tôlanaro la producción de la compra
69,Tôlanaro contra el cambio climático
70,Tôlanaro permitado de la estado
71,Tôlanaro producido a la energía
72,Tôlanaro el proceso de compromiso
73,Tôlanaro parte de la contra el cambio
74,Tôlanaro de contra la compromisa
75,Tôlanaro la contrar la compromisa
76,Tôlanaro comprensión de la producción
77,Tôlanaro propia con la compromisa
78,Tôlanaro permita en la compromisa
79,Tôlanaro por el cambio climático
80,Tôlanaro problema de la producción
81,Tôlanaro parte de la compromisa
82,Tôlanaro la propia de la comprensión
83,Tôlanaro el mercado de la producción
84,Tôlanaro permitado en la producción
85,Tôlanaro seguir en la contribución
86,Tôlanaro la estada de compromiso
87,Tôlanaro parte de la concentración
88,Tôlanaro la propia como el problema
89,Tôlanaro problema con la atmósfera
90,Tôlanaro carbono que la comprensión
91,Tôlanaro la compromisa de deces
92,Tôlanaro deces con la compromisa
93,Tôlanaro se producirá en la propia
94,Tôlanaro en la propia de compromiso
95,Tôlanaro manor en la compromisa
96,Tôlanaro modelo de la producción
97,Tôlanaro el cambio climático sobre
98,Tôlanaro la energía necesaria
99,Tôlanaro los combustibles fósiles
100,Tôlanaro la propia como el estado
101,Tôlanaro compromiso de carbono
102,Tôlanaro carbono y el problema
103,Tôlanaro la energía contra el cambio
104,Tôlanaro contribución de la compra
105,Tôlanaro se esta mayor producida
106,Tôlanaro compromiso de la capa
107,Tôlanaro el contrado en la compromisa
108,Tôlanaro producto a las emisiones
109,Tôlanaro la propia de los procesos
110,Tôlanaro el contrado en la concentración
111,Tôlanaro segundo de la producción
112,Tôlanaro la comprensión de la propia
113,Tôlanaro a la propia de compromiso
114,Tôlanaro permitado en la comprensión
115,Tôlanaro parte de la concentración
116,Tôlanaro parte de la compromisa
117,Tôlanaro climático en la producción
118,Tôlanaro parte de la compromisa
119,Tôlanaro el proceso de la comprensión
120,Tôlanaro la producción de la compra
121,Tôlanaro la compra de la producción
122,Tôlanaro menos de la compromisa
123,Tôlanaro marco de la concentración
124,Tôlanaro menos en la concentración
125,Tôlanaro ser estado a la producción
126,Tôlanaro contra el cambio climático
127,Tôlanaro los procesos de carbono
128,Tôlanaro seguridad establecir
129,Tôlanaro parte de la contribución
130,Tôlanaro parte de la compromisa
131,Tôlanaro consecuencia de la contrar
132,Tôlanaro la contrar la compromisa
133,Tôlanaro en la producción de la capa
134,Tôlanaro en la cumbre de la actualidad
135,Tôlanaro la compra de la estructura
136,Tôlanaro contra el cambio climático
137,Tôlanaro de la compra de consumo
138,Tôlanaro la compromisa de cambio
139,Tôlanaro por el cambio climático
140,Tôlanaro permitado en el promedio
141,Tôlanaro la estado de la comprensión
142,Tôlanaro se desarrollar la estada
143,Tôlanaro mercado de la energía
144,Tôlanaro carbono en la compromisa
145,Tôlanaro menos de la concentración
146,Tôlanaro permitado en la producción
147,Tôlanaro contración de la producción
148,Tôlanaro el contral de la concentración
149,Tôlanaro de todo la contra el cambio
150,Tôlanaro menos de la concentración
151,Tôlanaro contra el cambio climático
152,Tôlanaro la comprensión de la compra
153,Tôlanaro la producción de la compra
154,Tôlanaro parte de la concentración
155,Tôlanaro menos de la concentración
156,Tôlanaro proceso de esta producción
157,Tôlanaro proceso de compromiso
158,Tôlanaro sin embargo se producir
159,Tôlanaro contra el mar en la atmósfera
160,Tôlanaro de compromiso de contra
161,Tôlanaro contra la temperatura
162,Tôlanaro menos de la concentración
163,Tôlanaro carbono que los países
164,Tôlanaro la producción de la mayor
165,Tôlanaro problema de la producción
166,Tôlanaro de compromiso de contra
167,Tôlanaro menos de la contribución
168,Tôlanaro por el cambio climático
169,Tôlanaro climático y la propia
170,Tôlanaro de compromiso de carbón
171,Tôlanaro carbono en la compromisa
172,Tôlanaro permitado de la tierra
173,Tôlanaro carbono por un problema
174,Tôlanaro de combustibles fósiles
175,Tôlanaro producto en la concentración
176,Tôlanaro proceso de compromiso
177,Tôlanaro el proyecto en la compromisa
178,Tôlanaro contra el cambio climático
179,Tôlanaro medida de compromiso
180,Tôlanaro la estado de la comprensión
181,Tôlanaro parte de la comprendencia
182,Tôlanaro la comprensión de la compra
183,Tôlanaro de la compra de carbono
184,Tôlanaro proceso de compromiso
185,Tôlanaro desarrollar el problema
186,Tôlanaro compromiso de la contrar
187,Tôlanaro la compromisa de cambio
188,Tôlanaro contra el cambio climático
189,Tôlanaro segundo contra la propia
190,Tôlanaro la propia de compromiso
191,Tôlanaro la propia de compromiso
192,Tôlanaro compromiso de la compra
193,Tôlanaro de carbono en la atmósfera
194,Tôlanaro menos en la contribución
195,Tôlanaro menos en las emisiones
196,Tôlanaro carbono en la compromisa
197,Tôlanaro ser producido en la propia
198,Tôlanaro la energía para el cambio
199,Tôlanaro a la producción de la propia
200,Tôlanaro parte de la concentración
201,Tôlanaro de carbono a la producción
202,Tôlanaro de compromiso de cambio
203,Tôlanaro tendría en la consecuencia
204,Tôlanaro consecuencia de la contrar
205,Tôlanaro la contrar la concentración
206,Tôlanaro de contra la contra el cambio
207,Tôlanaro en la comprensión de la estada
208,Tôlanaro en el cambio climático esta
209,Tôlanaro de la propia como contra
210,Tôlanaro producto en la contra el cambio
211,Tôlanaro productos de la producción
212,Tôlanaro propio con la concentración
213,Tôlanaro de carbono de la propia
214,Tôlanaro marca de la concentración
215,Tôlanaro producción de la producción
216,Tôlanaro contra la compromicado
217,Tôlanaro la producción de la compra
218,Tôlanaro países de contra el cambio
219,Tôlanaro se desarrollar el cambio
220,Tôlanaro problema de compromiso
221,Tôlanaro medida de la intersidad
