,verse,terminacion
0,Rockhampton del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Rockhampton aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Rockhampton países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Rockhampton los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Rockhampton partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Rockhampton de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Rockhampton para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Rockhampton contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Rockhampton las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Rockhampton de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Rockhampton de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Rockhampton sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Rockhampton a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Rockhampton un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Rockhampton ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Rockhampton el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Rockhampton el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Rockhampton contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Rockhampton guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Rockhampton a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Rockhampton a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Rockhampton la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Rockhampton es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Rockhampton el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Rockhampton diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Rockhampton n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Rockhampton me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Rockhampton al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Rockhampton los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Rockhampton se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Rockhampton especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Rockhampton ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Rockhampton correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Rockhampton para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Rockhampton y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Rockhampton la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
