,verse,terminacion
0,Rockhampton permitado en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
1,Rockhampton esta mayor política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
2,Rockhampton de carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Rockhampton problema de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
4,Rockhampton modelos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
5,Rockhampton esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
6,Rockhampton contribución de la propia,"[<'pro':ccV>, <'pia':cvV>]"
7,Rockhampton carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Rockhampton menos de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
9,Rockhampton parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
10,Rockhampton parte de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
11,Rockhampton mundial de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Rockhampton contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
13,Rockhampton el problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
14,Rockhampton mayor parte de la salud,"[<'sa':sV>, <'lud':cvc>]"
15,Rockhampton estado como la propia,"[<'pro':ccV>, <'pia':cvV>]"
16,Rockhampton marca de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
17,Rockhampton mayor en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
18,Rockhampton climático como el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Rockhampton como el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Rockhampton producto en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
21,Rockhampton en la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
22,Rockhampton marco de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Rockhampton climático en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
24,Rockhampton el cambio climático está,"[<'es':Vs>, <'tá':cV>]"
25,Rockhampton esta esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
26,Rockhampton marca de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
27,Rockhampton parte de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
28,Rockhampton política en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
29,Rockhampton climática y el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Rockhampton al menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
31,Rockhampton carbono en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
32,Rockhampton propia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
33,Rockhampton contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
34,Rockhampton el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
35,Rockhampton estado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
36,Rockhampton contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
37,Rockhampton menos de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
38,Rockhampton la compra de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
39,Rockhampton marco de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
40,Rockhampton la comprar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
41,Rockhampton por el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
42,Rockhampton la contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
43,Rockhampton permitado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
44,Rockhampton de la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
45,Rockhampton para el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
46,Rockhampton contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
47,Rockhampton estado en la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
48,Rockhampton la producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
49,Rockhampton permitado de la compra,"[<'com':cVc>, <'pra':ccV>]"
50,Rockhampton parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
51,Rockhampton estado su proporciona,"[<'pro':ccV>, <'por':cVc>, <'cio':cvV>, <'na':cV>]"
52,Rockhampton la propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
53,Rockhampton producirá a la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
54,Rockhampton en las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
55,Rockhampton permitado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
56,Rockhampton de la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
57,Rockhampton menos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
58,Rockhampton permitado por la propia,"[<'pro':ccV>, <'pia':cvV>]"
59,Rockhampton a la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
60,Rockhampton parte de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
61,Rockhampton e la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
62,Rockhampton contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
63,Rockhampton contra el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
64,Rockhampton menos precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
65,Rockhampton permita de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
