,endecasílabo
0,Munich permitado en la atmósfera
1,Munich esta mayor política
2,Munich de carbono a la producción
3,Munich problema de compromiso
4,Munich modelos de compromiso
5,Munich esta mayor producida
6,Munich contribución de la propia
7,Munich carbono en la concentración
8,Munich menos de la consecuencia
9,Munich parte de la concentración
10,Munich parte de la concentración
11,Munich mundial de la concentración
12,Munich contribución de la compra
13,Munich el problema de reducir
14,Munich mayor parte de la salud
15,Munich estado como la propia
16,Munich marca de la concentración
17,Munich mayor en la compromisa
18,Munich climático como el cambio
19,Munich como el cambio climático
20,Munich producto en la compromisa
21,Munich en la salud de la contrar
22,Munich marco de la concentración
23,Munich climático en la atmósfera
24,Munich el cambio climático está
25,Munich esta esta mayor producción
26,Munich marca de la concentración
27,Munich parte de la contra el cambio
28,Munich política en la producción
29,Munich climática y el cambio
30,Munich al menos de la comprensión
31,Munich carbono en la compromisa
32,Munich propia de la concentración
33,Munich contra el cambio climático
34,Munich el cambio climático esta
35,Munich estado en la concentración
36,Munich contra el cambio climático
37,Munich menos de la compromisa
38,Munich la compra de compromiso
39,Munich marco de la concentración
40,Munich la comprar en la producción
41,Munich por el contral de la propia
42,Munich la contrar con la estrategia
43,Munich permitado de la propia
44,Munich de la propia climática
45,Munich para el cambio climático
46,Munich contra el cambio climático
47,Munich estado en la consecuencia
48,Munich la producción de la compra
49,Munich permitado de la compra
50,Munich parte de la compromisa
51,Munich estado su proporciona
52,Munich la propia de contra el cambio
53,Munich producirá a la energía
54,Munich en las contrabulidades
55,Munich permitado de la propia
56,Munich de la propia contra el cambio
57,Munich menos de la concentración
58,Munich permitado por la propia
59,Munich a la contra el combustible
60,Munich parte de la compromisa
61,Munich e la mayor actividad
62,Munich contra el cambio climático
63,Munich contra el cambio climático
64,Munich menos precipitaciones
65,Munich permita de la producción
66,Munich la capa de compromiso
67,Munich en la propia compromiso
68,Munich de contra la compromisa
69,Munich estado sobre la propia
70,Munich menos de la compromisa
71,Munich por el mar en la producción
72,Munich permita en la compromisa
73,Munich la producción de la compra
74,Munich contra el cambio climático
75,Munich permitado de la estado
76,Munich producido a la energía
77,Munich parte de la contra el cambio
78,Munich de contra la compromisa
79,Munich la contrar la compromisa
80,Munich comprensión de la producción
81,Munich propia con la compromisa
82,Munich permita en la compromisa
83,Munich por el cambio climático
84,Munich problema de la producción
85,Munich estado en la concentración
86,Munich parte de la compromisa
87,Munich la propia de la comprensión
88,Munich permitado en la producción
89,Munich seguir en la contribución
90,Munich la estada de compromiso
91,Munich parte de la concentración
92,Munich la propia como el problema
93,Munich problema con la atmósfera
94,Munich el contrado de carbono
95,Munich carbono que la comprensión
96,Munich la compromisa de deces
97,Munich deces con la compromisa
98,Munich se producirá en la propia
99,Munich esta mayor contra el cambio
100,Munich manor en la compromisa
101,Munich estado en la compromisa
102,Munich el mar y la contra el cambio
103,Munich modelo de la producción
104,Munich la energía necesaria
105,Munich los combustibles fósiles
106,Munich la propia como el estado
107,Munich a la capa de la compra
108,Munich compromiso de carbono
109,Munich carbono y el problema
110,Munich la energía contra el cambio
111,Munich contribución de la compra
112,Munich se esta mayor producida
