,endecasílabo
0,Honiara permitado en la atmósfera
1,Honiara en el proyecto de la tierra
2,Honiara de carbono a la producción
3,Honiara problema de compromiso
4,Honiara modelos de compromiso
5,Honiara contribución de la propia
6,Honiara entre el mar de la concentración
7,Honiara carbono en la concentración
8,Honiara menos de la consecuencia
9,Honiara parte de la concentración
10,Honiara parte de la concentración
11,Honiara mundial de la concentración
12,Honiara contribución de la compra
13,Honiara mayor parte de la salud
14,Honiara marca de la concentración
15,Honiara mayor en la compromisa
16,Honiara climático como el cambio
17,Honiara como el cambio climático
18,Honiara producto en la compromisa
19,Honiara el petróleo y la propia
20,Honiara marco de la concentración
21,Honiara climático en la atmósfera
22,Honiara está contra la compromica
23,Honiara marca de la concentración
24,Honiara parte de la contra el cambio
25,Honiara política en la producción
26,Honiara climática y el cambio
27,Honiara carbono en la compromisa
28,Honiara propia de la concentración
29,Honiara contra el cambio climático
30,Honiara contra el cambio climático
31,Honiara el cambio climático sobre
32,Honiara menos de la compromisa
33,Honiara la compra de compromiso
34,Honiara marco de la concentración
35,Honiara la comprar en la producción
36,Honiara por el contral de la propia
37,Honiara el contral de la propia contra
38,Honiara en el proceso de la propia
39,Honiara la contrar con la estrategia
40,Honiara permitado de la propia
41,Honiara de la propia climática
42,Honiara para el cambio climático
43,Honiara contra el cambio climático
44,Honiara el cambio climático sobre
45,Honiara la producción de la compra
46,Honiara permitado de la compra
47,Honiara parte de la compromisa
48,Honiara emisiones de contra el cambio
49,Honiara la propia de contra el cambio
50,Honiara producirá a la energía
51,Honiara el proyecto de la actualidad
52,Honiara permitado de la propia
53,Honiara de la propia contra el cambio
54,Honiara menos de la concentración
55,Honiara permitado por la propia
56,Honiara el contrado en la compromisa
57,Honiara parte de la compromisa
58,Honiara en la propia de la comprensión
59,Honiara contra el cambio climático
60,Honiara contra el cambio climático
61,Honiara menos precipitaciones
62,Honiara permita de la producción
63,Honiara la capa de compromiso
64,Honiara de contra la compromisa
65,Honiara menos de la compromisa
66,Honiara por el mar en la producción
67,Honiara permita en la compromisa
68,Honiara la producción de la compra
69,Honiara contra el cambio climático
70,Honiara permitado de la estado
71,Honiara producido a la energía
72,Honiara el proceso de compromiso
73,Honiara parte de la contra el cambio
74,Honiara de contra la compromisa
75,Honiara la contrar la compromisa
76,Honiara comprensión de la producción
77,Honiara propia con la compromisa
78,Honiara permita en la compromisa
79,Honiara por el cambio climático
80,Honiara problema de la producción
81,Honiara parte de la compromisa
82,Honiara la propia de la comprensión
83,Honiara el mercado de la producción
84,Honiara permitado en la producción
85,Honiara seguir en la contribución
86,Honiara la estada de compromiso
87,Honiara parte de la concentración
88,Honiara la propia como el problema
89,Honiara problema con la atmósfera
90,Honiara carbono que la comprensión
91,Honiara la compromisa de deces
92,Honiara deces con la compromisa
93,Honiara se producirá en la propia
94,Honiara en la propia de compromiso
95,Honiara manor en la compromisa
96,Honiara modelo de la producción
97,Honiara el cambio climático sobre
98,Honiara la energía necesaria
99,Honiara los combustibles fósiles
100,Honiara la propia como el estado
101,Honiara compromiso de carbono
102,Honiara carbono y el problema
103,Honiara la energía contra el cambio
104,Honiara contribución de la compra
105,Honiara se esta mayor producida
106,Honiara compromiso de la capa
107,Honiara el contrado en la compromisa
108,Honiara producto a las emisiones
109,Honiara la propia de los procesos
110,Honiara el contrado en la concentración
111,Honiara segundo de la producción
112,Honiara la comprensión de la propia
113,Honiara a la propia de compromiso
114,Honiara permitado en la comprensión
115,Honiara parte de la concentración
116,Honiara parte de la compromisa
117,Honiara climático en la producción
118,Honiara parte de la compromisa
119,Honiara el proceso de la comprensión
120,Honiara la producción de la compra
121,Honiara la compra de la producción
122,Honiara menos de la compromisa
123,Honiara marco de la concentración
124,Honiara menos en la concentración
125,Honiara ser estado a la producción
126,Honiara contra el cambio climático
127,Honiara los procesos de carbono
128,Honiara seguridad establecir
129,Honiara parte de la contribución
130,Honiara parte de la compromisa
131,Honiara consecuencia de la contrar
132,Honiara la contrar la compromisa
133,Honiara en la producción de la capa
134,Honiara en la cumbre de la actualidad
135,Honiara la compra de la estructura
136,Honiara contra el cambio climático
137,Honiara de la compra de consumo
138,Honiara la compromisa de cambio
139,Honiara por el cambio climático
140,Honiara permitado en el promedio
141,Honiara la estado de la comprensión
142,Honiara se desarrollar la estada
143,Honiara mercado de la energía
144,Honiara carbono en la compromisa
145,Honiara menos de la concentración
146,Honiara permitado en la producción
