,verse,terminacion
0,Rockingham del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Rockingham aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Rockingham países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Rockingham los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Rockingham partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Rockingham de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Rockingham para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Rockingham contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Rockingham las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Rockingham de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Rockingham de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Rockingham sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Rockingham a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Rockingham un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Rockingham ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Rockingham el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Rockingham el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Rockingham contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Rockingham guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Rockingham a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Rockingham a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Rockingham la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Rockingham es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Rockingham el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Rockingham diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Rockingham n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Rockingham me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Rockingham al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Rockingham los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Rockingham se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Rockingham especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Rockingham ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Rockingham correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Rockingham para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Rockingham y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Rockingham la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Rockingham de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Rockingham de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Rockingham la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Rockingham contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Rockingham salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Rockingham que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
42,Rockingham la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
43,Rockingham pertinente con la reda,"[<'re':cV>, <'da':cV>]"
44,Rockingham la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
45,Rockingham de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
46,Rockingham los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
47,Rockingham el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
48,Rockingham e se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Rockingham amor para que se poner,"[<'po':cV>, <'ner':cVc>]"
50,Rockingham el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
51,Rockingham de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
52,Rockingham la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
53,Rockingham medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
54,Rockingham los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
55,Rockingham por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
56,Rockingham escala de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
57,Rockingham la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
58,Rockingham el consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
59,Rockingham r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
60,Rockingham se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
61,Rockingham y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
62,Rockingham marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
63,Rockingham la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
64,Rockingham con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
65,Rockingham o de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
66,Rockingham los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
67,Rockingham a por consumidor para,"[<'pa':cV>, <'ra':cV>]"
68,Rockingham el siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
69,Rockingham de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
70,Rockingham utica de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
71,Rockingham la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
72,Rockingham decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
73,Rockingham se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Rockingham ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
75,Rockingham de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
76,Rockingham el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
77,Rockingham consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
78,Rockingham concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
79,Rockingham la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
80,Rockingham que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
81,Rockingham disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
82,Rockingham el aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
83,Rockingham a primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
84,Rockingham que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
85,Rockingham lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
86,Rockingham proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
87,Rockingham e la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
88,Rockingham y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
89,Rockingham la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
