,endecasílabo
0,Santa Maria producto en el proyecto
1,Santa Maria el proyecto de la tierra
2,Santa Maria contra la compromisa
3,Santa Maria carbono a la producción
4,Santa Maria su propia de la propia
5,Santa Maria parte de la producción
6,Santa Maria el mar de la consecuencia
7,Santa Maria problema de reducir
8,Santa Maria como la propia como
9,Santa Maria como la contra el cambio
10,Santa Maria contra la propia contra
11,Santa Maria contra la compromisa
12,Santa Maria la salud de la contrar
13,Santa Maria el sistema climático
14,Santa Maria contra las emisiones
15,Santa Maria emisiones de carbono
16,Santa Maria se producir el cambio
17,Santa Maria cambio climático está
18,Santa Maria climático está contra
19,Santa Maria contrar la concentración
20,Santa Maria contra la compromisa
21,Santa Maria menos de la comprensión
22,Santa Maria sobre la compromisa
23,Santa Maria ser en la compromiso
24,Santa Maria permitado en la propia
25,Santa Maria contra las emisiones
26,Santa Maria emisiones de carbono
27,Santa Maria el cambio climático esta
28,Santa Maria problema de la comprar
29,Santa Maria en el contrado en el cambio
30,Santa Maria el proceso de la propia
31,Santa Maria contrar con la estrategia
32,Santa Maria la cual con la producción
33,Santa Maria la propia climática
34,Santa Maria permitan para el cambio
35,Santa Maria de carbono a la propia
36,Santa Maria sobre la economía
37,Santa Maria sobre la capacidad
38,Santa Maria producción de la compra
39,Santa Maria de la compra de cambio
40,Santa Maria permitado en la propia
41,Santa Maria propia de contra el cambio
42,Santa Maria producto de la contrar
43,Santa Maria las contrabulidades
44,Santa Maria parte de la producción
45,Santa Maria climático es la propia
46,Santa Maria la propia contra el cambio
47,Santa Maria contra la compromisa
48,Santa Maria medio de la demanda
49,Santa Maria la contra el combustible
50,Santa Maria la mayor actividad
51,Santa Maria permitado en la propia
52,Santa Maria de la temperatura
53,Santa Maria parte de la producción
54,Santa Maria de las contribuciones
55,Santa Maria capa de compromiso
56,Santa Maria la propia compromiso
57,Santa Maria compromiso de contra
58,Santa Maria contra la compromisa
59,Santa Maria producción de la compra
60,Santa Maria de carbono a la propia
61,Santa Maria a la propia de carbono
62,Santa Maria contra la concentración
63,Santa Maria contrar la compromisa
64,Santa Maria la largo de la propia
65,Santa Maria mayor posibilidad
66,Santa Maria promedio de la compra
67,Santa Maria de la temperatura
68,Santa Maria ser de la concentración
69,Santa Maria climático es un cambio
70,Santa Maria contra la compromisa
71,Santa Maria contrado de carbono
72,Santa Maria producirá en la propia
73,Santa Maria la energía en la propia
74,Santa Maria el mar y la contra el cambio
75,Santa Maria energía necesaria
76,Santa Maria la capa de la compra
77,Santa Maria la cual es el sistema
78,Santa Maria energía contra el cambio
79,Santa Maria esta mayor producida
80,Santa Maria mar en la compromisa
