,verse,terminacion
0,Reykjanesbær proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Reykjanesbær en la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Reykjanesbær de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Reykjanesbær ural de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,Reykjanesbær los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
5,Reykjanesbær los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Reykjanesbær la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Reykjanesbær as en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
8,Reykjanesbær nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
9,Reykjanesbær márido de la carta,"[<'car':cVc>, <'ta':cV>]"
10,Reykjanesbær es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
11,Reykjanesbær de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
12,Reykjanesbær consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
13,Reykjanesbær de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
14,Reykjanesbær calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
15,Reykjanesbær las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Reykjanesbær la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
17,Reykjanesbær la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
18,Reykjanesbær te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
19,Reykjanesbær de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
20,Reykjanesbær ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
21,Reykjanesbær es el mercado pero,"[<'pe':cV>, <'ro':cV>]"
22,Reykjanesbær de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Reykjanesbær es de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
24,Reykjanesbær compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
25,Reykjanesbær carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
26,Reykjanesbær e la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
27,Reykjanesbær en la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Reykjanesbær re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Reykjanesbær el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
30,Reykjanesbær considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
31,Reykjanesbær lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Reykjanesbær el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
33,Reykjanesbær de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Reykjanesbær en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
35,Reykjanesbær de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
36,Reykjanesbær los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
37,Reykjanesbær los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
38,Reykjanesbær calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
39,Reykjanesbær e medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
