,endecasílabo
0,Tías ir aumento de los países
1,Tías los países o la alteración
2,Tías si debería la estrategia
3,Tías los países de nuestro parte
4,Tías nuestro parte de las especies
5,Tías en los eficientes con partes
6,Tías con partes de la economía
7,Tías dicional de la humanidad
8,Tías e las partes de la biosfera
9,Tías la temperatura en los palas
10,Tías composiciones de la alternción
11,Tías en un forzamiento márido
12,Tías márido de la carta de esta
13,Tías la temperatura es un siglo
14,Tías conterir la desempleación
15,Tías la contribución del proceso
16,Tías la base de la mayor parte
17,Tías de los combustibles fósiles
18,Tías su mara de la seguridad
19,Tías gustos de la emisión de emisión
20,Tías los países de los patrones
21,Tías de los metos de la ingenida
22,Tías el especie de los efectos
23,Tías también en la contaminación
24,Tías los correstos de alternaciones
25,Tías gue para la temperatura
26,Tías consecuencia y los países
27,Tías ricado de la conferencia
28,Tías de la conferencia se pueden
29,Tías de la tierra por un consenso
30,Tías la esta alla y la diversidad
31,Tías de la sonientia con el actual
32,Tías en la aperación de la centra
33,Tías con la reda de la cantidad
34,Tías en los procesos de la inversión
35,Tías estar general del progreso
36,Tías la solidad de la segunda
37,Tías ir el amor con los países
38,Tías la energía no en los dectriales
39,Tías la concentración del proyecto
40,Tías umbre al calentamiento global
41,Tías actividades políticos
42,Tías políticos definitivas
43,Tías con el consumo de un recurso
44,Tías la de la oriente climática
45,Tías en la temperatura medio
46,Tías de los combustibles fósiles
47,Tías ente de la temperatura
48,Tías ente a la seguridad entre
49,Tías de su procisa de emisiones
50,Tías la población de la energía
51,Tías tendrámente en la caleración
52,Tías que se pode para las partes
53,Tías en la cauta de las segundas
54,Tías de calidad y el sistema
55,Tías la mayoría de la forma
56,Tías de la forma de casa informe
57,Tías la emisión de las decisiones
58,Tías aumento del clima en la tierra
59,Tías de las palieras de emisiones
60,Tías energética en el mercado
61,Tías centir a los interseñores
62,Tías de la mayoría del control
63,Tías medio ambiente la concentración
64,Tías bien en el correcionar nuestra
65,Tías de los comparaciones de esta
66,Tías continuación de la población
67,Tías la población de los países
68,Tías por consumidor para estados
69,Tías de la pertida de la tierra
70,Tías las decientes energéticos
71,Tías modelo actual con el contexto
72,Tías esta el mundo con el contexto
73,Tías en el estema de consumo
74,Tías de consumo con el estado
75,Tías la concentración de los medios
76,Tías funda se se contenta el marco
77,Tías como un problema como el siglo
78,Tías registrar como consecuencia
79,Tías como consecuencia del clima
80,Tías en la manor aliminación
81,Tías o que se hace la energía
82,Tías contribuyen a los países
83,Tías primer calentamiento global
84,Tías las inversiones en el caso
85,Tías de los efectos finalistas
86,Tías contribución sobre el carbono
87,Tías sobre el carbono y las partes
88,Tías de la previsión del acesto
89,Tías del acesto de la segunda
90,Tías el proceso de los países
91,Tías los países de la sociedad
92,Tías de la actividad de las gases
93,Tías mente de la población están
94,Tías la sociedad de la población
95,Tías la población de la información
96,Tías previsión de los medios de este
97,Tías del gas de los altimos o antes
98,Tías por la buena contaminación
99,Tías los países de la eficiencia
100,Tías la combustión de la cantidad
101,Tías puedo estar la salud humana
102,Tías te parte de las emisiones
103,Tías de las emisiones del nivel
104,Tías de los efectos para el amor
105,Tías contente de la concentración
106,Tías cantidad de mantenida entre
107,Tías mantenida entre la actividad
108,Tías con el calentamiento medio
109,Tías pueden el mercado que el amor
110,Tías mercado que el amor de viento
111,Tías de la segunda concentración
112,Tías las países para virturar
113,Tías a forma de la concentración
114,Tías la concentración de la educción
115,Tías la contentación de energía
116,Tías de energía por el contexto
117,Tías a de esta curstión de los años
118,Tías pueda despertar lo que es una
119,Tías de los combustibles fósiles
