,verse,terminacion
0,Porto Alegre proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Porto Alegre aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Porto Alegre de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Porto Alegre los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
4,Porto Alegre los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Porto Alegre la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
6,Porto Alegre nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Porto Alegre amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Porto Alegre el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
9,Porto Alegre un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
10,Porto Alegre márido de la carta,"[<'car':cVc>, <'ta':cV>]"
11,Porto Alegre un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
12,Porto Alegre de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
13,Porto Alegre consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
14,Porto Alegre en la segunda cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Porto Alegre de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
16,Porto Alegre calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Porto Alegre las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Porto Alegre la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
19,Porto Alegre la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
20,Porto Alegre te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Porto Alegre actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Porto Alegre de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Porto Alegre ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
24,Porto Alegre el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
25,Porto Alegre de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
26,Porto Alegre compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
27,Porto Alegre carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
28,Porto Alegre re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Porto Alegre considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
30,Porto Alegre al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
31,Porto Alegre lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Porto Alegre especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
33,Porto Alegre de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Porto Alegre de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
35,Porto Alegre los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
36,Porto Alegre los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Porto Alegre calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Porto Alegre permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
39,Porto Alegre de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Porto Alegre contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
41,Porto Alegre de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Porto Alegre los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
43,Porto Alegre timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
44,Porto Alegre general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
45,Porto Alegre el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
