,endecasílabo
0,Porto Alegre producto en el proyecto
1,Porto Alegre el proyecto de la tierra
2,Porto Alegre contra la compromisa
3,Porto Alegre carbono a la producción
4,Porto Alegre su propia de la propia
5,Porto Alegre parte de la producción
6,Porto Alegre el mar de la consecuencia
7,Porto Alegre problema de reducir
8,Porto Alegre como la propia como
9,Porto Alegre como la contra el cambio
10,Porto Alegre contra la propia contra
11,Porto Alegre contra la compromisa
12,Porto Alegre la salud de la contrar
13,Porto Alegre el sistema climático
14,Porto Alegre contra las emisiones
15,Porto Alegre emisiones de carbono
16,Porto Alegre se producir el cambio
17,Porto Alegre cambio climático está
18,Porto Alegre climático está contra
19,Porto Alegre contrar la concentración
20,Porto Alegre contra la compromisa
21,Porto Alegre menos de la comprensión
22,Porto Alegre sobre la compromisa
23,Porto Alegre ser en la compromiso
24,Porto Alegre permitado en la propia
25,Porto Alegre contra las emisiones
26,Porto Alegre emisiones de carbono
27,Porto Alegre el cambio climático esta
28,Porto Alegre problema de la comprar
29,Porto Alegre en el contrado en el cambio
30,Porto Alegre el proceso de la propia
31,Porto Alegre contrar con la estrategia
32,Porto Alegre la cual con la producción
33,Porto Alegre la propia climática
34,Porto Alegre permitan para el cambio
35,Porto Alegre de carbono a la propia
36,Porto Alegre sobre la economía
37,Porto Alegre sobre la capacidad
38,Porto Alegre producción de la compra
39,Porto Alegre de la compra de cambio
40,Porto Alegre permitado en la propia
41,Porto Alegre propia de contra el cambio
42,Porto Alegre producto de la contrar
43,Porto Alegre las contrabulidades
44,Porto Alegre parte de la producción
45,Porto Alegre climático es la propia
46,Porto Alegre la propia contra el cambio
47,Porto Alegre contra la compromisa
48,Porto Alegre medio de la demanda
49,Porto Alegre la contra el combustible
50,Porto Alegre la mayor actividad
51,Porto Alegre permitado en la propia
52,Porto Alegre de la temperatura
53,Porto Alegre parte de la producción
54,Porto Alegre de las contribuciones
55,Porto Alegre capa de compromiso
56,Porto Alegre la propia compromiso
57,Porto Alegre compromiso de contra
58,Porto Alegre contra la compromisa
59,Porto Alegre producción de la compra
60,Porto Alegre de carbono a la propia
61,Porto Alegre a la propia de carbono
62,Porto Alegre contra la concentración
63,Porto Alegre contrar la compromisa
64,Porto Alegre la largo de la propia
65,Porto Alegre mayor posibilidad
66,Porto Alegre promedio de la compra
67,Porto Alegre de la temperatura
68,Porto Alegre ser de la concentración
69,Porto Alegre climático es un cambio
70,Porto Alegre contra la compromisa
71,Porto Alegre contrado de carbono
72,Porto Alegre producirá en la propia
73,Porto Alegre la energía en la propia
74,Porto Alegre el mar y la contra el cambio
75,Porto Alegre energía necesaria
76,Porto Alegre la capa de la compra
77,Porto Alegre la cual es el sistema
78,Porto Alegre energía contra el cambio
79,Porto Alegre esta mayor producida
80,Porto Alegre mar en la compromisa
81,Porto Alegre contra la compromisa
82,Porto Alegre propia de los procesos
83,Porto Alegre de la temperatura
84,Porto Alegre en el cambio climático
85,Porto Alegre de la compra de cambio
86,Porto Alegre cambio climático esta
87,Porto Alegre contra la compromisa
88,Porto Alegre de la temperatura
89,Porto Alegre permitado en la propia
90,Porto Alegre contra las emisiones
91,Porto Alegre una vez más de la contrar
92,Porto Alegre la propia contra el cambio
93,Porto Alegre menos de contra el cambio
94,Porto Alegre permitado en la cumbre
95,Porto Alegre la compra de consumo
96,Porto Alegre compromisa de cambio
97,Porto Alegre de cambio climático
98,Porto Alegre contra la compromiso
99,Porto Alegre marco de la secuedad
100,Porto Alegre contra la compromisa
101,Porto Alegre estado de la comprensión
102,Porto Alegre desarrollar la estada
103,Porto Alegre contra la compromisa
104,Porto Alegre mantenimiento sobre
105,Porto Alegre compromiso de todo
106,Porto Alegre todo la contra el cambio
107,Porto Alegre de la temperatura
108,Porto Alegre comprensión de la compra
109,Porto Alegre producción de la compra
110,Porto Alegre entre el cambio climático
111,Porto Alegre compromiso de contra
112,Porto Alegre parte de los países
113,Porto Alegre contra las emisiones
114,Porto Alegre emisiones de carbono
115,Porto Alegre climático establecir
116,Porto Alegre producción de la mayor
117,Porto Alegre de la mayor producción
118,Porto Alegre en el cambio climático
119,Porto Alegre contra la compromisa
120,Porto Alegre la capa de la contrar
121,Porto Alegre el mar de la contribución
122,Porto Alegre a el desarrollo sontente
123,Porto Alegre compromiso de carbón
124,Porto Alegre emisiones de carbono
125,Porto Alegre parte de la producción
126,Porto Alegre de la energía contra
127,Porto Alegre contra la concentración
128,Porto Alegre estado de la comprensión
129,Porto Alegre mar de la contribución
130,Porto Alegre un contrado en el contexto
131,Porto Alegre en la compromisa central
132,Porto Alegre el que producir el cambio
133,Porto Alegre compromiso en la ciencia
134,Porto Alegre en la ciencia de la contrar
135,Porto Alegre el cambio climático esta
136,Porto Alegre se producir el cambio
137,Porto Alegre la contrar los contrales
138,Porto Alegre el consumo de carbono
139,Porto Alegre carbono en la atmósfera
140,Porto Alegre la esta a la concentración
141,Porto Alegre permitado en la propia
142,Porto Alegre metos las emisiones
143,Porto Alegre producido en la propia
144,Porto Alegre en la propia contra el cambio
145,Porto Alegre energía para el cambio
146,Porto Alegre contra la concentración
147,Porto Alegre producto a la producción
148,Porto Alegre el calentamiento global
149,Porto Alegre contra la compromisa
150,Porto Alegre carbono a la producción
151,Porto Alegre contra la concentración
152,Porto Alegre contra la compromisa
153,Porto Alegre contra la contra el cambio
154,Porto Alegre contrado en la comprensión
155,Porto Alegre segundo las mayores
156,Porto Alegre las mayores producción
157,Porto Alegre contra la compromisa
158,Porto Alegre en el cambio climático
159,Porto Alegre el cambio climático esta
160,Porto Alegre problema de la propia
161,Porto Alegre la propia como contra
162,Porto Alegre contra la diversidad
163,Porto Alegre parte de la producción
164,Porto Alegre contra la contra el cambio
165,Porto Alegre contra las emisiones
166,Porto Alegre emisiones de carbono
167,Porto Alegre carbono de la propia
168,Porto Alegre con la propia de cambio
169,Porto Alegre desarrollar el cambio
170,Porto Alegre climático en el cambio
171,Porto Alegre contra la compromisa
172,Porto Alegre el mercado de la contrar
