,verse,terminacion
0,Maracay del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Maracay aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Maracay países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Maracay los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Maracay partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Maracay de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Maracay para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Maracay contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Maracay las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Maracay de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Maracay de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Maracay sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Maracay a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Maracay un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Maracay ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Maracay el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Maracay el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Maracay contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Maracay guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Maracay a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Maracay a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Maracay la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Maracay es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Maracay el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Maracay diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Maracay n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Maracay me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Maracay al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Maracay los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Maracay se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Maracay especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Maracay ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Maracay correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Maracay para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Maracay y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Maracay la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Maracay de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Maracay de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Maracay la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Maracay contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Maracay salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Maracay que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
42,Maracay la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
43,Maracay pertinente con la reda,"[<'re':cV>, <'da':cV>]"
44,Maracay la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
45,Maracay de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
46,Maracay los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
47,Maracay el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
48,Maracay e se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Maracay amor para que se poner,"[<'po':cV>, <'ner':cVc>]"
50,Maracay el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
51,Maracay de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
52,Maracay la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
53,Maracay medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
54,Maracay los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
55,Maracay por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
56,Maracay escala de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
57,Maracay la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
58,Maracay el consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
59,Maracay r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
60,Maracay se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
61,Maracay y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
62,Maracay marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
63,Maracay la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
64,Maracay con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
65,Maracay o de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
66,Maracay los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
67,Maracay a por consumidor para,"[<'pa':cV>, <'ra':cV>]"
68,Maracay el siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
69,Maracay de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
70,Maracay utica de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
71,Maracay la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
72,Maracay decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
73,Maracay se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Maracay ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
75,Maracay de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
76,Maracay el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
77,Maracay consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
78,Maracay concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
79,Maracay la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
80,Maracay que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
81,Maracay disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
82,Maracay el aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
