,endecasílabo
0,Bamako permitado en la atmósfera
1,Bamako en el proyecto de la tierra
2,Bamako de carbono a la producción
3,Bamako problema de compromiso
4,Bamako modelos de compromiso
5,Bamako contribución de la propia
6,Bamako entre el mar de la concentración
7,Bamako carbono en la concentración
8,Bamako menos de la consecuencia
9,Bamako parte de la concentración
10,Bamako parte de la concentración
11,Bamako mundial de la concentración
12,Bamako contribución de la compra
13,Bamako mayor parte de la salud
14,Bamako marca de la concentración
15,Bamako mayor en la compromisa
16,Bamako climático como el cambio
17,Bamako como el cambio climático
18,Bamako producto en la compromisa
19,Bamako el petróleo y la propia
20,Bamako marco de la concentración
21,Bamako climático en la atmósfera
22,Bamako está contra la compromica
23,Bamako marca de la concentración
24,Bamako parte de la contra el cambio
25,Bamako política en la producción
26,Bamako climática y el cambio
27,Bamako carbono en la compromisa
28,Bamako propia de la concentración
29,Bamako contra el cambio climático
30,Bamako contra el cambio climático
31,Bamako el cambio climático sobre
32,Bamako menos de la compromisa
33,Bamako la compra de compromiso
34,Bamako marco de la concentración
35,Bamako la comprar en la producción
36,Bamako por el contral de la propia
37,Bamako el contral de la propia contra
38,Bamako en el proceso de la propia
39,Bamako la contrar con la estrategia
40,Bamako permitado de la propia
41,Bamako de la propia climática
42,Bamako para el cambio climático
43,Bamako contra el cambio climático
44,Bamako el cambio climático sobre
45,Bamako la producción de la compra
46,Bamako permitado de la compra
47,Bamako parte de la compromisa
48,Bamako emisiones de contra el cambio
49,Bamako la propia de contra el cambio
50,Bamako producirá a la energía
51,Bamako el proyecto de la actualidad
52,Bamako permitado de la propia
53,Bamako de la propia contra el cambio
54,Bamako menos de la concentración
55,Bamako permitado por la propia
56,Bamako el contrado en la compromisa
57,Bamako parte de la compromisa
58,Bamako en la propia de la comprensión
59,Bamako contra el cambio climático
60,Bamako contra el cambio climático
61,Bamako menos precipitaciones
62,Bamako permita de la producción
63,Bamako la capa de compromiso
64,Bamako de contra la compromisa
65,Bamako menos de la compromisa
66,Bamako por el mar en la producción
67,Bamako permita en la compromisa
68,Bamako la producción de la compra
69,Bamako contra el cambio climático
70,Bamako permitado de la estado
71,Bamako producido a la energía
72,Bamako el proceso de compromiso
73,Bamako parte de la contra el cambio
74,Bamako de contra la compromisa
75,Bamako la contrar la compromisa
76,Bamako comprensión de la producción
77,Bamako propia con la compromisa
78,Bamako permita en la compromisa
79,Bamako por el cambio climático
80,Bamako problema de la producción
81,Bamako parte de la compromisa
82,Bamako la propia de la comprensión
83,Bamako el mercado de la producción
84,Bamako permitado en la producción
85,Bamako seguir en la contribución
86,Bamako la estada de compromiso
87,Bamako parte de la concentración
88,Bamako la propia como el problema
89,Bamako problema con la atmósfera
90,Bamako carbono que la comprensión
91,Bamako la compromisa de deces
92,Bamako deces con la compromisa
93,Bamako se producirá en la propia
94,Bamako en la propia de compromiso
95,Bamako manor en la compromisa
96,Bamako modelo de la producción
97,Bamako el cambio climático sobre
98,Bamako la energía necesaria
99,Bamako los combustibles fósiles
100,Bamako la propia como el estado
101,Bamako compromiso de carbono
102,Bamako carbono y el problema
103,Bamako la energía contra el cambio
104,Bamako contribución de la compra
105,Bamako se esta mayor producida
106,Bamako compromiso de la capa
107,Bamako el contrado en la compromisa
108,Bamako producto a las emisiones
109,Bamako la propia de los procesos
110,Bamako el contrado en la concentración
111,Bamako segundo de la producción
112,Bamako la comprensión de la propia
113,Bamako a la propia de compromiso
114,Bamako permitado en la comprensión
115,Bamako parte de la concentración
116,Bamako parte de la compromisa
117,Bamako climático en la producción
118,Bamako parte de la compromisa
119,Bamako el proceso de la comprensión
120,Bamako la producción de la compra
121,Bamako la compra de la producción
122,Bamako menos de la compromisa
123,Bamako marco de la concentración
124,Bamako menos en la concentración
125,Bamako ser estado a la producción
126,Bamako contra el cambio climático
127,Bamako los procesos de carbono
128,Bamako seguridad establecir
129,Bamako parte de la contribución
130,Bamako parte de la compromisa
131,Bamako consecuencia de la contrar
132,Bamako la contrar la compromisa
133,Bamako en la producción de la capa
134,Bamako en la cumbre de la actualidad
135,Bamako la compra de la estructura
136,Bamako contra el cambio climático
137,Bamako de la compra de consumo
138,Bamako la compromisa de cambio
139,Bamako por el cambio climático
140,Bamako permitado en el promedio
141,Bamako la estado de la comprensión
142,Bamako se desarrollar la estada
143,Bamako mercado de la energía
144,Bamako carbono en la compromisa
145,Bamako menos de la concentración
146,Bamako permitado en la producción
147,Bamako contración de la producción
148,Bamako el contral de la concentración
149,Bamako de todo la contra el cambio
150,Bamako menos de la concentración
151,Bamako contra el cambio climático
152,Bamako la comprensión de la compra
153,Bamako la producción de la compra
154,Bamako parte de la concentración
155,Bamako menos de la concentración
156,Bamako proceso de esta producción
157,Bamako proceso de compromiso
158,Bamako sin embargo se producir
159,Bamako contra el mar en la atmósfera
160,Bamako de compromiso de contra
161,Bamako contra la temperatura
162,Bamako menos de la concentración
163,Bamako carbono que los países
164,Bamako la producción de la mayor
165,Bamako problema de la producción
166,Bamako de compromiso de contra
167,Bamako menos de la contribución
168,Bamako por el cambio climático
169,Bamako climático y la propia
170,Bamako de compromiso de carbón
171,Bamako carbono en la compromisa
172,Bamako permitado de la tierra
173,Bamako carbono por un problema
174,Bamako de combustibles fósiles
175,Bamako producto en la concentración
176,Bamako proceso de compromiso
177,Bamako el proyecto en la compromisa
178,Bamako contra el cambio climático
179,Bamako medida de compromiso
180,Bamako la estado de la comprensión
181,Bamako parte de la comprendencia
182,Bamako la comprensión de la compra
183,Bamako de la compra de carbono
184,Bamako proceso de compromiso
185,Bamako desarrollar el problema
186,Bamako compromiso de la contrar
187,Bamako la compromisa de cambio
188,Bamako contra el cambio climático
189,Bamako segundo contra la propia
190,Bamako la propia de compromiso
191,Bamako la propia de compromiso
192,Bamako compromiso de la compra
193,Bamako de carbono en la atmósfera
194,Bamako menos en la contribución
195,Bamako menos en las emisiones
196,Bamako carbono en la compromisa
197,Bamako ser producido en la propia
198,Bamako la energía para el cambio
199,Bamako a la producción de la propia
200,Bamako parte de la concentración
201,Bamako de carbono a la producción
202,Bamako de compromiso de cambio
203,Bamako tendría en la consecuencia
204,Bamako consecuencia de la contrar
205,Bamako la contrar la concentración
206,Bamako de contra la contra el cambio
207,Bamako en la comprensión de la estada
208,Bamako en el cambio climático esta
209,Bamako de la propia como contra
210,Bamako producto en la contra el cambio
211,Bamako productos de la producción
212,Bamako propio con la concentración
213,Bamako de carbono de la propia
214,Bamako marca de la concentración
215,Bamako producción de la producción
216,Bamako contra la compromicado
217,Bamako la producción de la compra
218,Bamako países de contra el cambio
219,Bamako se desarrollar el cambio
220,Bamako problema de compromiso
221,Bamako medida de la intersidad
222,Bamako el proceso de contra el cambio
223,Bamako conjunto de compromiso
224,Bamako la producción de la compra
225,Bamako en la concentración de la actual
226,Bamako consecuencia de la compren
227,Bamako la compren de consecuencia
228,Bamako parte de la contribución
229,Bamako contra el cambio climático
230,Bamako compromiso de la mayor
231,Bamako secuedad de la atmósfera
232,Bamako la mayor por la producción
233,Bamako la producción de la compra
234,Bamako la propia en la compromisa
235,Bamako contra el cambio climático
236,Bamako la demanda de la propia
237,Bamako de la propia contra el cambio
238,Bamako contra el cambio climático
239,Bamako la intersidad biológica
240,Bamako la compromisa continuar
241,Bamako de la contrar la contración
242,Bamako el problema de compromiso
243,Bamako parte de la compromisa
244,Bamako contra el cambio climático
245,Bamako contra el cambio climático
246,Bamako economía necesitad
247,Bamako parte de la contra el cambio
248,Bamako permitado en el consumo
249,Bamako parte de la contra el cambio
250,Bamako menos de la concentración
251,Bamako de carbono y la contrar
252,Bamako compromiso de la propia
253,Bamako la energía necesaria
254,Bamako carbono a la compromisa
255,Bamako en el cambio climático esta
256,Bamako ser producido en la contral
257,Bamako parte de la concentración
258,Bamako compra de la propia como
259,Bamako el contrado en la propia como
260,Bamako compromisa contra el cambio
261,Bamako contra el cambio climático
262,Bamako el cambio climático sobre
263,Bamako de compromiso de un medio
264,Bamako permitan para la compra
265,Bamako la compra de compromiso
266,Bamako la propia de la comprensión
267,Bamako cambio climático sobre
268,Bamako la propia de compromiso
269,Bamako marco de la concentración
270,Bamako la temperatura mundial
271,Bamako ser producido en la propia
272,Bamako la propia con la producción
273,Bamako parte de la concentración
274,Bamako menos en la compromisa
275,Bamako en el mar de la contribución
276,Bamako propuesta en la contrabución
277,Bamako marco de la concentración
278,Bamako de carbono y la propia
279,Bamako el sumento de la demanda
