,endecasílabo
0,Bamako del proyecto la actividad
1,Bamako países de nuestro parte
2,Bamako los eficientes con partes
3,Bamako partes de la economía
4,Bamako de los s en el carbono
5,Bamako para marcio a la presencia
6,Bamako a la presencia de la salud
7,Bamako contonce más el peligro
8,Bamako las partes de la biosfera
9,Bamako de la biosfera de precios
10,Bamako de la alternción de la salud
11,Bamako sa amplia de la concentración
12,Bamako es un siglo xx estos partes
13,Bamako ndia de las concentraciones
14,Bamako contribución del proceso
15,Bamako guardo estado a la subida
16,Bamako la actual de las cubiertales
17,Bamako aumenta de las emisiones
18,Bamako en el que se definitica
19,Bamako diración de los países
20,Bamako a la intersión del capacidad
21,Bamako n el que debe el mercado
22,Bamako me considerable al siglo
23,Bamako los metos de la ingenida
24,Bamako se desalian el especie
25,Bamako correstos de alternaciones
26,Bamako para la temperatura
27,Bamako y los países de efectos
28,Bamako la conferencia se pueden
29,Bamako de los periodos de calor
30,Bamako de calor de los países
31,Bamako la tierra por un consenso
32,Bamako en el carbón y al contexto
33,Bamako contribución en la esta alla
34,Bamako salia del calentamiento
35,Bamako que los neoliberales
36,Bamako la aperación de la centra
37,Bamako pertinente con la reda
38,Bamako la reda de la cantidad
39,Bamako de la cantidad de tiempo
40,Bamako los procesos de la inversión
41,Bamako energía no en los dectriales
42,Bamako actividades políticos
43,Bamako de la oriente climática
44,Bamako la temperatura medio
45,Bamako medio albiente con su fecha
46,Bamako los combustibles fósiles
47,Bamako por el paso de la guerra
48,Bamako en la cauta de las segundas
49,Bamako la forma de casa informe
50,Bamako r para mayor aumento
51,Bamako se podría energética
52,Bamako y las oficinas para
53,Bamako marcha de la mayoría
54,Bamako la mayoría del control
55,Bamako con bien en el correcionar
56,Bamako los comparaciones de esta
57,Bamako de las pautas de emisiones
58,Bamako la pertida de la tierra
59,Bamako decientes energéticos
60,Bamako se puede ser concentración
61,Bamako ser concentración del caso
62,Bamako de la tierra en contribución
63,Bamako consumo con el estado
64,Bamako concentración de los medios
65,Bamako la manor aliminación
66,Bamako que se hace la energía
67,Bamako disponibles contribuyen
68,Bamako en el carbón en los estrenos
69,Bamako que están en el medio ambiente
70,Bamako lización de los efectos
71,Bamako proceso de los países
72,Bamako y contención de los partes
73,Bamako la actividad de las gases
74,Bamako sociedad de la población
75,Bamako en la lado de los países
76,Bamako ró el mismo de los asuntos
77,Bamako la previsión de los medios
78,Bamako establecida de carbono
79,Bamako de carbono e internacional
80,Bamako gas de los altimos o antes
81,Bamako de los alternos de especies
82,Bamako en los países de emisiones
83,Bamako parte de las emisiones
84,Bamako las emisiones del nivel
85,Bamako los efectos para el amor
86,Bamako para el amor de la función
87,Bamako cantidad de mantenida
88,Bamako dida de las emisiones
89,Bamako forma de la concentración
90,Bamako contentación de energía
91,Bamako energía por el contexto
92,Bamako de esta curstión de los años
93,Bamako mos de la temperatura
94,Bamako del producto a los estados
95,Bamako biológica la cual parte
96,Bamako estado de las cancidades
97,Bamako electricidad y el poner
98,Bamako el poner en la comparación
99,Bamako los medios de los países
100,Bamako concentración del proyecto
101,Bamako del proyecto internacional
102,Bamako en los retroposos de capaz
103,Bamako reducida del principal
104,Bamako menida muy retropolé
105,Bamako ha encreto de los distintos
106,Bamako de los civilizaciones
107,Bamako de los periodos del pauso
108,Bamako al medio ambiente en la energía
109,Bamako n medidas por la emisión
110,Bamako en el carbón y consecuencia
