,endecasílabo
0,Arona el proyecto de la concentración
1,Arona permitado en la compromisa
2,Arona en el proyecto en la contribución
3,Arona en el proceso de compromiso
4,Arona la concentración de la compra
5,Arona el contrado de la concentración
6,Arona la concentración de la propia
7,Arona las procesos de compromiso
8,Arona de compromiso de carbono
9,Arona los modelos de compromiso
10,Arona la concentración de la propia
11,Arona de la propia de compromiso
12,Arona ha contral de la concentración
13,Arona provocado en la compromisa
14,Arona el cambio climático en la propia
15,Arona permitado en la concentración
16,Arona en la concentración de la compra
17,Arona la propia de la consecuencia
18,Arona permitado en la compromitad
19,Arona mayor parte de la producción
20,Arona por el mar de la consecuencia
21,Arona de carbono en la concentración
22,Arona permitado en la compromisa
23,Arona la contribución de la compra
24,Arona a los procesos de compromiso
25,Arona producción de la concentración
26,Arona medida de la concentración
27,Arona las problemas de compromiso
28,Arona propia como la contra el cambio
29,Arona la concentración de la contrar
30,Arona la capa de la contra el cambio
31,Arona el cambio climático es un cambio
32,Arona la compra de la contra el cambio
33,Arona la contrar con la concentración
34,Arona permitado en las emisiones
35,Arona permitado en el petróleo
36,Arona en el petróleo y la propia
37,Arona las emisiones de carbono
38,Arona carbono y la compromiso
39,Arona cambio climático está contra
40,Arona producido en la compromisa
41,Arona la concentración de la propia
42,Arona la compromisa climática
43,Arona de carbono en la compromisa
44,Arona permitado en la concentración
45,Arona la propia de la concentración
46,Arona producción de la concentración
47,Arona la concentración de la compra
48,Arona compromitad de la comprensión
49,Arona contra el cambio climático esta
50,Arona las emisiones de carbono
51,Arona de la compra de compromiso
52,Arona permitado en la compromiso
53,Arona producido en la compromisa
54,Arona de la comprar en la producción
55,Arona demanda de la compromisa
56,Arona compromisa de compromiso
57,Arona compromiso de compromiso
58,Arona el promedio de la conferencia
59,Arona la conferencia de la estada
60,Arona la capacidad de carbono
61,Arona procesos de la concentración
62,Arona en la propia de la concentración
63,Arona el proyecto de la concentración
64,Arona la compra de la concentración
65,Arona la capa de las emisiones
66,Arona el proceso de la concentración
