,verse,terminacion
0,Auckland del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Auckland aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Auckland países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Auckland los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Auckland partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Auckland de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Auckland para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Auckland contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Auckland las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Auckland de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Auckland de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Auckland sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Auckland a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Auckland un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Auckland ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Auckland el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Auckland el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Auckland contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Auckland guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Auckland a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Auckland a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Auckland la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Auckland es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Auckland el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Auckland diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Auckland n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Auckland me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Auckland al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Auckland los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Auckland se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Auckland especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Auckland ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Auckland correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Auckland para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Auckland y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Auckland la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Auckland de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Auckland de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Auckland la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Auckland contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
