,verse,terminacion
0,Logan City proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Logan City en la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Logan City de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Logan City ural de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,Logan City los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
5,Logan City los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Logan City la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Logan City as en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
8,Logan City nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
9,Logan City márido de la carta,"[<'car':cVc>, <'ta':cV>]"
10,Logan City es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
11,Logan City de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
12,Logan City consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
13,Logan City de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
14,Logan City calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
15,Logan City las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Logan City la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
17,Logan City la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
18,Logan City te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
19,Logan City de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
20,Logan City ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
21,Logan City es el mercado pero,"[<'pe':cV>, <'ro':cV>]"
22,Logan City de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Logan City es de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
24,Logan City compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
25,Logan City carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
26,Logan City e la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
27,Logan City en la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Logan City re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Logan City el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
30,Logan City considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
31,Logan City lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Logan City el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
33,Logan City de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Logan City en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
35,Logan City de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
36,Logan City los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
37,Logan City los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
38,Logan City calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
39,Logan City e medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
40,Logan City permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
41,Logan City de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Logan City contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
43,Logan City de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
44,Logan City los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
45,Logan City io de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
46,Logan City timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
47,Logan City general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
48,Logan City se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Logan City umbre al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
50,Logan City ado de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
51,Logan City en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
52,Logan City de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Logan City s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
54,Logan City n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
55,Logan City la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
56,Logan City el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
57,Logan City ente a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
58,Logan City de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
59,Logan City ición de su procisa,"[<'pro':ccV>, <'ci':cv>, <'sa':sV>]"
60,Logan City por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
61,Logan City e que se pode para,"[<'pa':cV>, <'ra':cV>]"
62,Logan City a un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
63,Logan City de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
64,Logan City consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
65,Logan City de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
66,Logan City se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
67,Logan City e a mucha marca descual,"[<'des':cVs>, <'cual':cvVc>]"
68,Logan City para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
69,Logan City del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
70,Logan City consideración para,"[<'pa':cV>, <'ra':cV>]"
71,Logan City inda de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
72,Logan City cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
73,Logan City podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
74,Logan City a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
75,Logan City las oficinas para,"[<'pa':cV>, <'ra':cV>]"
76,Logan City bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
77,Logan City de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
78,Logan City comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
79,Logan City por consumidor para,"[<'pa':cV>, <'ra':cV>]"
80,Logan City siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
81,Logan City los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
82,Logan City entarión de las pautas,"[<'pau':cVv>, <'tas':cVs>]"
83,Logan City las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
84,Logan City energéticos entre,"[<'en':Vc>, <'tre':ccV>]"
85,Logan City puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
86,Logan City concentración del caso,"[<'ca':cV>, <'so':sV>]"
87,Logan City se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
88,Logan City así como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
89,Logan City s de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
90,Logan City consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
91,Logan City del clima de modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
92,Logan City aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
93,Logan City primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
94,Logan City calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
95,Logan City global de la estudida,"[<'es':Vs>, <'tu':cv>, <'di':cv>, <'da':cV>]"
96,Logan City ientia de la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
97,Logan City e de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
98,Logan City la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
99,Logan City contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
100,Logan City ente de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
101,Logan City de las gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
102,Logan City mente de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
103,Logan City de la población están,"[<'es':Vs>, <'tán':cVc>]"
104,Logan City previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
105,Logan City carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
106,Logan City problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
107,Logan City del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
108,Logan City de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
109,Logan City ico de los alternos,"[<'al':Vc>, <'ter':cVc>, <'nos':cVs>]"
110,Logan City los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
111,Logan City idente en los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
112,Logan City es puedo estar la salud,"[<'sa':sV>, <'lud':cvc>]"
113,Logan City ente de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
114,Logan City el estado por algo,"[<'al':Vc>, <'go':cV>]"
115,Logan City con el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
116,Logan City s pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
117,Logan City el mercado que el amor,"[<'a':V>, <'mor':cVc>]"
118,Logan City ima de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
119,Logan City de las países para,"[<'pa':cV>, <'ra':cV>]"
120,Logan City que el impacto de un clima,"[<'cli':ccv>, <'ma':cV>]"
121,Logan City de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
122,Logan City producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
123,Logan City despertar lo que es una,"[<'u':v>, <'na':cV>]"
124,Logan City a de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
125,Logan City de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
126,Logan City cial en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
127,Logan City del principal responsar,"[<'res':cVs>, <'pon':cVc>, <'sar':sVc>]"
128,Logan City tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
129,Logan City e partir del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
130,Logan City del problema del medio,"[<'me':cV>, <'dio':cvV>]"
131,Logan City en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
132,Logan City del nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
133,Logan City a la precisión para,"[<'pa':cV>, <'ra':cV>]"
134,Logan City esta de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
135,Logan City los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
136,Logan City del pauso medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
137,Logan City medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
138,Logan City intencia de agua tantos,"[<'tan':cVc>, <'tos':cVs>]"
139,Logan City los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
140,Logan City procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
141,Logan City los efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
142,Logan City del mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
