,endecasílabo
0,Frankston permitado en la atmósfera
1,Frankston esta mayor política
2,Frankston de carbono a la producción
3,Frankston problema de compromiso
4,Frankston modelos de compromiso
5,Frankston esta mayor producida
6,Frankston contribución de la propia
7,Frankston carbono en la concentración
8,Frankston menos de la consecuencia
9,Frankston parte de la concentración
10,Frankston parte de la concentración
11,Frankston mundial de la concentración
12,Frankston contribución de la compra
13,Frankston el problema de reducir
14,Frankston mayor parte de la salud
15,Frankston estado como la propia
16,Frankston marca de la concentración
17,Frankston mayor en la compromisa
18,Frankston climático como el cambio
19,Frankston como el cambio climático
20,Frankston producto en la compromisa
21,Frankston en la salud de la contrar
22,Frankston marco de la concentración
23,Frankston climático en la atmósfera
24,Frankston el cambio climático está
25,Frankston esta esta mayor producción
26,Frankston marca de la concentración
27,Frankston parte de la contra el cambio
28,Frankston política en la producción
29,Frankston climática y el cambio
30,Frankston al menos de la comprensión
31,Frankston carbono en la compromisa
32,Frankston propia de la concentración
33,Frankston contra el cambio climático
34,Frankston el cambio climático esta
35,Frankston estado en la concentración
36,Frankston contra el cambio climático
37,Frankston menos de la compromisa
38,Frankston la compra de compromiso
39,Frankston marco de la concentración
40,Frankston la comprar en la producción
41,Frankston por el contral de la propia
42,Frankston la contrar con la estrategia
43,Frankston permitado de la propia
44,Frankston de la propia climática
45,Frankston para el cambio climático
46,Frankston contra el cambio climático
47,Frankston estado en la consecuencia
48,Frankston la producción de la compra
49,Frankston permitado de la compra
50,Frankston parte de la compromisa
51,Frankston estado su proporciona
52,Frankston la propia de contra el cambio
53,Frankston producirá a la energía
54,Frankston en las contrabulidades
55,Frankston permitado de la propia
56,Frankston de la propia contra el cambio
57,Frankston menos de la concentración
58,Frankston permitado por la propia
59,Frankston a la contra el combustible
60,Frankston parte de la compromisa
61,Frankston e la mayor actividad
62,Frankston contra el cambio climático
63,Frankston contra el cambio climático
64,Frankston menos precipitaciones
65,Frankston permita de la producción
66,Frankston la capa de compromiso
67,Frankston en la propia compromiso
68,Frankston de contra la compromisa
69,Frankston estado sobre la propia
70,Frankston menos de la compromisa
71,Frankston por el mar en la producción
72,Frankston permita en la compromisa
73,Frankston la producción de la compra
74,Frankston contra el cambio climático
75,Frankston permitado de la estado
76,Frankston producido a la energía
77,Frankston parte de la contra el cambio
78,Frankston de contra la compromisa
79,Frankston la contrar la compromisa
80,Frankston comprensión de la producción
81,Frankston propia con la compromisa
82,Frankston permita en la compromisa
83,Frankston por el cambio climático
84,Frankston problema de la producción
85,Frankston estado en la concentración
86,Frankston parte de la compromisa
87,Frankston la propia de la comprensión
88,Frankston permitado en la producción
89,Frankston seguir en la contribución
90,Frankston la estada de compromiso
91,Frankston parte de la concentración
92,Frankston la propia como el problema
93,Frankston problema con la atmósfera
94,Frankston el contrado de carbono
95,Frankston carbono que la comprensión
96,Frankston la compromisa de deces
97,Frankston deces con la compromisa
98,Frankston se producirá en la propia
99,Frankston esta mayor contra el cambio
100,Frankston manor en la compromisa
101,Frankston estado en la compromisa
102,Frankston el mar y la contra el cambio
103,Frankston modelo de la producción
104,Frankston la energía necesaria
105,Frankston los combustibles fósiles
106,Frankston la propia como el estado
107,Frankston a la capa de la compra
108,Frankston compromiso de carbono
109,Frankston carbono y el problema
110,Frankston la energía contra el cambio
111,Frankston contribución de la compra
112,Frankston se esta mayor producida
113,Frankston compromiso de la capa
114,Frankston producto a las emisiones
115,Frankston la propia de los procesos
116,Frankston estado en la concentración
117,Frankston segundo de la producción
118,Frankston la comprensión de la propia
119,Frankston permitado en la comprensión
120,Frankston en el cambio climático
121,Frankston el cambio climático esta
122,Frankston parte de la concentración
123,Frankston parte de la compromisa
124,Frankston climático en la producción
125,Frankston parte de la compromisa
126,Frankston la producción de la compra
127,Frankston la compra de la producción
128,Frankston menos de la compromisa
129,Frankston una vez más de la contrar
130,Frankston marco de la concentración
131,Frankston menos en la concentración
132,Frankston ser estado a la producción
133,Frankston contra el cambio climático
134,Frankston los procesos de carbono
135,Frankston seguridad establecir
136,Frankston parte de la contribución
137,Frankston parte de la compromisa
138,Frankston a la propia contra el cambio
139,Frankston consecuencia de la contrar
140,Frankston la contrar la compromisa
141,Frankston la compra de la estructura
142,Frankston contra el cambio climático
143,Frankston de la compra de consumo
144,Frankston la compromisa de cambio
145,Frankston por el cambio climático
146,Frankston permitado en el promedio
147,Frankston la estado de la comprensión
148,Frankston estado se desarrollar
149,Frankston se desarrollar la estada
150,Frankston mercado de la energía
151,Frankston estado en la contribución
152,Frankston carbono en la compromisa
153,Frankston menos de la concentración
154,Frankston permitado en la producción
155,Frankston contración de la producción
156,Frankston de todo la contra el cambio
157,Frankston menos de la concentración
158,Frankston estado en la compromisa
159,Frankston contra el cambio climático
160,Frankston la comprensión de la compra
161,Frankston la producción de la compra
162,Frankston parte de la concentración
163,Frankston menos de la concentración
164,Frankston proceso de esta producción
165,Frankston proceso de compromiso
166,Frankston sin embargo se producir
167,Frankston contra el mar en la atmósfera
168,Frankston de compromiso de contra
169,Frankston contra la temperatura
170,Frankston menos de la concentración
171,Frankston carbono que los países
172,Frankston la producción de la mayor
173,Frankston problema de la producción
174,Frankston de compromiso de contra
175,Frankston menos de la contribución
176,Frankston por el cambio climático
177,Frankston climático y la propia
178,Frankston de compromiso de carbón
179,Frankston carbono en la compromisa
180,Frankston permitado de la tierra
181,Frankston emisiones de carbono
182,Frankston carbono por un problema
183,Frankston estado en la contra el cambio
184,Frankston de combustibles fósiles
185,Frankston producto en la concentración
186,Frankston proceso de compromiso
187,Frankston esta mayor producida
188,Frankston estado en la compromisa
189,Frankston contra el cambio climático
190,Frankston medida de compromiso
191,Frankston la estado de la comprensión
192,Frankston parte de la comprendencia
193,Frankston estado en la concentración
194,Frankston el mar de la contribución
195,Frankston la comprensión de la compra
196,Frankston de la compra de carbono
197,Frankston proceso de compromiso
198,Frankston estado con la atmósfera
199,Frankston estado se desarrollar
200,Frankston desarrollar el problema
201,Frankston un contrado en el contexto
202,Frankston compromiso de la contrar
203,Frankston la compromisa de cambio
204,Frankston estado en la concentración
205,Frankston estado de contra el cambio
206,Frankston el que producir el cambio
207,Frankston en la ciencia de la contrar
208,Frankston contra el cambio climático
209,Frankston el cambio climático esta
210,Frankston en la contrar los contrales
211,Frankston segundo contra la propia
212,Frankston actual de la contra el cambio
213,Frankston la propia de compromiso
214,Frankston la propia de compromiso
215,Frankston compromiso de la compra
216,Frankston de carbono en la atmósfera
217,Frankston menos en la contribución
218,Frankston menos en las emisiones
219,Frankston carbono en la compromisa
220,Frankston ento de la consecuencia
221,Frankston ser producido en la propia
222,Frankston en la propia contra el cambio
223,Frankston la energía para el cambio
224,Frankston parte de la concentración
225,Frankston el calentamiento global
226,Frankston de carbono a la producción
227,Frankston de compromiso de cambio
228,Frankston tendría en la consecuencia
229,Frankston consecuencia de la contrar
230,Frankston la contrar la concentración
231,Frankston de contra la contra el cambio
232,Frankston al contrado en la comprensión
233,Frankston e en el cambio climático
234,Frankston de la propia como contra
235,Frankston producto en la contra el cambio
236,Frankston productos de la producción
237,Frankston propio con la concentración
238,Frankston estado en la compromisa
239,Frankston de carbono de la propia
240,Frankston estado en la compromisa
241,Frankston marca de la concentración
242,Frankston producción de la producción
243,Frankston contra la compromicado
244,Frankston la producción de la compra
245,Frankston países de contra el cambio
246,Frankston se desarrollar el cambio
247,Frankston problema de compromiso
248,Frankston medida de la intersidad
249,Frankston conjunto de compromiso
250,Frankston la producción de la compra
251,Frankston estado en la concentración
252,Frankston consecuencia de la compren
253,Frankston la compren de consecuencia
254,Frankston estado de la comprensión
255,Frankston estado en la concentración
256,Frankston parte de la contribución
257,Frankston contra el cambio climático
258,Frankston compromiso de la mayor
259,Frankston a la propia contra el cambio
260,Frankston en la compromisa contra
261,Frankston secuedad de la atmósfera
262,Frankston la mayor por la producción
263,Frankston la producción de la compra
264,Frankston estado de compromiso
265,Frankston la propia en la compromisa
266,Frankston contra el cambio climático
267,Frankston estado en la conferencia
268,Frankston estados de contra el cambio
269,Frankston la demanda de la propia
270,Frankston de la propia contra el cambio
271,Frankston el cambio climático esta
272,Frankston contra el cambio climático
273,Frankston la intersidad biológica
274,Frankston la compromisa continuar
275,Frankston de la contrar la contración
276,Frankston estado se desarrollar
277,Frankston parte de la compromisa
278,Frankston estado en la concentración
279,Frankston contra el cambio climático
280,Frankston contra el cambio climático
281,Frankston en la propia de consumo
282,Frankston parte de la contra el cambio
283,Frankston permitado en el consumo
284,Frankston estado se desarrollar
285,Frankston parte de la contra el cambio
286,Frankston menos de la concentración
287,Frankston el mar de la concentración
288,Frankston amplia de la compromisa
289,Frankston de carbono y la contrar
290,Frankston estado en la compromisa
291,Frankston compromiso de la propia
292,Frankston la energía necesaria
293,Frankston carbono a la compromisa
294,Frankston ser producido en la contral
295,Frankston estado de los países
296,Frankston parte de la concentración
297,Frankston compra de la propia como
298,Frankston en el contrado en la propia
299,Frankston en la propia como el cambio
300,Frankston antes de la compromiso
301,Frankston compromisa contra el cambio
302,Frankston contra el cambio climático
303,Frankston de compromiso de un medio
304,Frankston en el contral de la propia
305,Frankston permitan para la compra
306,Frankston la compra de compromiso
307,Frankston la propia de la comprensión
308,Frankston cambio climático sobre
309,Frankston la propia de compromiso
310,Frankston estado de la producción
311,Frankston marco de la concentración
312,Frankston la temperatura mundial
313,Frankston ser producido en la propia
314,Frankston la propia con la producción
315,Frankston parte de la concentración
316,Frankston menos en la compromisa
317,Frankston propuesta en la contrabución
318,Frankston marco de la concentración
319,Frankston estado en la capacidad
320,Frankston de carbono y la propia
