,endecasílabo
0,Montréal permitado en la atmósfera
1,Montréal esta mayor política
2,Montréal de carbono a la producción
3,Montréal problema de compromiso
4,Montréal modelos de compromiso
5,Montréal esta mayor producida
6,Montréal contribución de la propia
7,Montréal carbono en la concentración
8,Montréal menos de la consecuencia
9,Montréal parte de la concentración
10,Montréal parte de la concentración
11,Montréal mundial de la concentración
12,Montréal contribución de la compra
13,Montréal el problema de reducir
14,Montréal mayor parte de la salud
15,Montréal estado como la propia
16,Montréal marca de la concentración
17,Montréal mayor en la compromisa
18,Montréal climático como el cambio
19,Montréal como el cambio climático
20,Montréal producto en la compromisa
21,Montréal en la salud de la contrar
22,Montréal marco de la concentración
23,Montréal climático en la atmósfera
24,Montréal el cambio climático está
25,Montréal esta esta mayor producción
26,Montréal marca de la concentración
27,Montréal parte de la contra el cambio
28,Montréal política en la producción
29,Montréal climática y el cambio
30,Montréal al menos de la comprensión
31,Montréal carbono en la compromisa
32,Montréal propia de la concentración
33,Montréal contra el cambio climático
34,Montréal el cambio climático esta
35,Montréal estado en la concentración
36,Montréal contra el cambio climático
37,Montréal menos de la compromisa
38,Montréal la compra de compromiso
39,Montréal marco de la concentración
40,Montréal la comprar en la producción
41,Montréal por el contral de la propia
42,Montréal la contrar con la estrategia
43,Montréal permitado de la propia
44,Montréal de la propia climática
45,Montréal para el cambio climático
46,Montréal contra el cambio climático
47,Montréal estado en la consecuencia
48,Montréal la producción de la compra
49,Montréal permitado de la compra
50,Montréal parte de la compromisa
51,Montréal estado su proporciona
52,Montréal la propia de contra el cambio
53,Montréal producirá a la energía
54,Montréal en las contrabulidades
55,Montréal permitado de la propia
56,Montréal de la propia contra el cambio
57,Montréal menos de la concentración
58,Montréal permitado por la propia
59,Montréal a la contra el combustible
60,Montréal parte de la compromisa
61,Montréal e la mayor actividad
62,Montréal contra el cambio climático
63,Montréal contra el cambio climático
64,Montréal menos precipitaciones
65,Montréal permita de la producción
66,Montréal la capa de compromiso
67,Montréal en la propia compromiso
68,Montréal de contra la compromisa
69,Montréal estado sobre la propia
70,Montréal menos de la compromisa
71,Montréal por el mar en la producción
72,Montréal permita en la compromisa
73,Montréal la producción de la compra
74,Montréal contra el cambio climático
75,Montréal permitado de la estado
76,Montréal producido a la energía
77,Montréal parte de la contra el cambio
78,Montréal de contra la compromisa
79,Montréal la contrar la compromisa
80,Montréal comprensión de la producción
81,Montréal propia con la compromisa
82,Montréal permita en la compromisa
83,Montréal por el cambio climático
84,Montréal problema de la producción
85,Montréal estado en la concentración
86,Montréal parte de la compromisa
87,Montréal la propia de la comprensión
88,Montréal permitado en la producción
89,Montréal seguir en la contribución
90,Montréal la estada de compromiso
91,Montréal parte de la concentración
92,Montréal la propia como el problema
93,Montréal problema con la atmósfera
94,Montréal el contrado de carbono
95,Montréal carbono que la comprensión
96,Montréal la compromisa de deces
97,Montréal deces con la compromisa
98,Montréal se producirá en la propia
99,Montréal esta mayor contra el cambio
100,Montréal manor en la compromisa
101,Montréal estado en la compromisa
102,Montréal el mar y la contra el cambio
103,Montréal modelo de la producción
104,Montréal la energía necesaria
105,Montréal los combustibles fósiles
106,Montréal la propia como el estado
107,Montréal a la capa de la compra
108,Montréal compromiso de carbono
109,Montréal carbono y el problema
110,Montréal la energía contra el cambio
111,Montréal contribución de la compra
112,Montréal se esta mayor producida
113,Montréal compromiso de la capa
114,Montréal producto a las emisiones
115,Montréal la propia de los procesos
116,Montréal estado en la concentración
117,Montréal segundo de la producción
118,Montréal la comprensión de la propia
119,Montréal permitado en la comprensión
120,Montréal en el cambio climático
121,Montréal el cambio climático esta
122,Montréal parte de la concentración
123,Montréal parte de la compromisa
124,Montréal climático en la producción
125,Montréal parte de la compromisa
126,Montréal la producción de la compra
127,Montréal la compra de la producción
128,Montréal menos de la compromisa
129,Montréal una vez más de la contrar
130,Montréal marco de la concentración
131,Montréal menos en la concentración
132,Montréal ser estado a la producción
133,Montréal contra el cambio climático
134,Montréal los procesos de carbono
135,Montréal seguridad establecir
136,Montréal parte de la contribución
137,Montréal parte de la compromisa
138,Montréal a la propia contra el cambio
139,Montréal consecuencia de la contrar
140,Montréal la contrar la compromisa
141,Montréal la compra de la estructura
142,Montréal contra el cambio climático
143,Montréal de la compra de consumo
144,Montréal la compromisa de cambio
145,Montréal por el cambio climático
146,Montréal permitado en el promedio
147,Montréal la estado de la comprensión
148,Montréal estado se desarrollar
149,Montréal se desarrollar la estada
150,Montréal mercado de la energía
151,Montréal estado en la contribución
152,Montréal carbono en la compromisa
153,Montréal menos de la concentración
154,Montréal permitado en la producción
155,Montréal contración de la producción
156,Montréal de todo la contra el cambio
157,Montréal menos de la concentración
158,Montréal estado en la compromisa
159,Montréal contra el cambio climático
160,Montréal la comprensión de la compra
161,Montréal la producción de la compra
162,Montréal parte de la concentración
163,Montréal menos de la concentración
164,Montréal proceso de esta producción
165,Montréal proceso de compromiso
166,Montréal sin embargo se producir
167,Montréal contra el mar en la atmósfera
168,Montréal de compromiso de contra
169,Montréal contra la temperatura
170,Montréal menos de la concentración
171,Montréal carbono que los países
172,Montréal la producción de la mayor
173,Montréal problema de la producción
174,Montréal de compromiso de contra
175,Montréal menos de la contribución
176,Montréal por el cambio climático
177,Montréal climático y la propia
178,Montréal de compromiso de carbón
179,Montréal carbono en la compromisa
180,Montréal permitado de la tierra
181,Montréal emisiones de carbono
182,Montréal carbono por un problema
183,Montréal estado en la contra el cambio
184,Montréal de combustibles fósiles
185,Montréal producto en la concentración
186,Montréal proceso de compromiso
187,Montréal esta mayor producida
188,Montréal estado en la compromisa
189,Montréal contra el cambio climático
190,Montréal medida de compromiso
191,Montréal la estado de la comprensión
192,Montréal parte de la comprendencia
193,Montréal estado en la concentración
194,Montréal el mar de la contribución
195,Montréal la comprensión de la compra
196,Montréal de la compra de carbono
197,Montréal proceso de compromiso
198,Montréal estado con la atmósfera
199,Montréal estado se desarrollar
200,Montréal desarrollar el problema
201,Montréal un contrado en el contexto
202,Montréal compromiso de la contrar
203,Montréal la compromisa de cambio
204,Montréal estado en la concentración
205,Montréal estado de contra el cambio
206,Montréal el que producir el cambio
207,Montréal en la ciencia de la contrar
208,Montréal contra el cambio climático
209,Montréal el cambio climático esta
210,Montréal en la contrar los contrales
211,Montréal segundo contra la propia
212,Montréal actual de la contra el cambio
213,Montréal la propia de compromiso
214,Montréal la propia de compromiso
215,Montréal compromiso de la compra
216,Montréal de carbono en la atmósfera
217,Montréal menos en la contribución
218,Montréal menos en las emisiones
219,Montréal carbono en la compromisa
220,Montréal ento de la consecuencia
221,Montréal ser producido en la propia
222,Montréal en la propia contra el cambio
223,Montréal la energía para el cambio
224,Montréal parte de la concentración
225,Montréal el calentamiento global
226,Montréal de carbono a la producción
227,Montréal de compromiso de cambio
228,Montréal tendría en la consecuencia
