,verse,terminacion
0,Lower Hutt producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Lower Hutt contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Lower Hutt carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Lower Hutt en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
4,Lower Hutt su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Lower Hutt el mar se desarrolla,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'lla':ccV>]"
6,Lower Hutt parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
7,Lower Hutt alto de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
8,Lower Hutt problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
9,Lower Hutt estado a los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
10,Lower Hutt como la propia como,"[<'co':cV>, <'mo':cV>]"
11,Lower Hutt como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
12,Lower Hutt contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
13,Lower Hutt el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Lower Hutt el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
15,Lower Hutt contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
16,Lower Hutt la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
17,Lower Hutt contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Lower Hutt se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Lower Hutt el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Lower Hutt cambio climático está,"[<'es':Vs>, <'tá':cV>]"
21,Lower Hutt climático está contra,"[<'con':cVc>, <'tra':ccV>]"
22,Lower Hutt contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Lower Hutt contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
24,Lower Hutt menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
25,Lower Hutt sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
26,Lower Hutt ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
27,Lower Hutt permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
28,Lower Hutt contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
29,Lower Hutt estado contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Lower Hutt el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
31,Lower Hutt problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
32,Lower Hutt el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
33,Lower Hutt estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
34,Lower Hutt contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
35,Lower Hutt la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
36,Lower Hutt la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
37,Lower Hutt estado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
38,Lower Hutt permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
39,Lower Hutt de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
40,Lower Hutt el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
41,Lower Hutt sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
42,Lower Hutt sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
43,Lower Hutt producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
44,Lower Hutt de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
45,Lower Hutt permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Lower Hutt propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Lower Hutt producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
48,Lower Hutt las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
49,Lower Hutt es de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
50,Lower Hutt parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
51,Lower Hutt climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Lower Hutt la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
53,Lower Hutt en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
54,Lower Hutt estado se producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
55,Lower Hutt el contrado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
56,Lower Hutt contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
57,Lower Hutt medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
