,verse,terminacion
0,Ballarat del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Ballarat aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Ballarat países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Ballarat los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Ballarat partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Ballarat de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Ballarat para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Ballarat contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Ballarat las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Ballarat de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Ballarat de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Ballarat sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Ballarat a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Ballarat un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Ballarat ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Ballarat el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Ballarat el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Ballarat contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Ballarat guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Ballarat a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Ballarat a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Ballarat la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Ballarat es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Ballarat el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Ballarat diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Ballarat n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Ballarat me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Ballarat al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Ballarat los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Ballarat se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Ballarat especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Ballarat ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Ballarat correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Ballarat para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Ballarat y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Ballarat la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Ballarat de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
