,verse,terminacion
0,Mount Hagen proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Mount Hagen en la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Mount Hagen de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Mount Hagen ural de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,Mount Hagen los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
5,Mount Hagen los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Mount Hagen la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Mount Hagen as en el sistema almo,"[<'al':Vc>, <'mo':cV>]"
8,Mount Hagen nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
9,Mount Hagen márido de la carta,"[<'car':cVc>, <'ta':cV>]"
10,Mount Hagen es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
11,Mount Hagen de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
12,Mount Hagen consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
13,Mount Hagen de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
14,Mount Hagen calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
15,Mount Hagen las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Mount Hagen la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
17,Mount Hagen la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
18,Mount Hagen te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
19,Mount Hagen de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
20,Mount Hagen ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
21,Mount Hagen es el mercado pero,"[<'pe':cV>, <'ro':cV>]"
22,Mount Hagen de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Mount Hagen es de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
24,Mount Hagen compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
25,Mount Hagen carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
26,Mount Hagen e la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
27,Mount Hagen en la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Mount Hagen re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,Mount Hagen el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
30,Mount Hagen considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
31,Mount Hagen lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,Mount Hagen el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
33,Mount Hagen de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,Mount Hagen en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
35,Mount Hagen de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
36,Mount Hagen los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
37,Mount Hagen los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
38,Mount Hagen calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
39,Mount Hagen e medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
40,Mount Hagen permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
41,Mount Hagen de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Mount Hagen contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
43,Mount Hagen de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
44,Mount Hagen los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
45,Mount Hagen io de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
46,Mount Hagen timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
47,Mount Hagen general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
48,Mount Hagen se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Mount Hagen umbre al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
50,Mount Hagen ado de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
51,Mount Hagen en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
52,Mount Hagen de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Mount Hagen s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
54,Mount Hagen n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
55,Mount Hagen la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
56,Mount Hagen el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
57,Mount Hagen ente a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
58,Mount Hagen de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
59,Mount Hagen ición de su procisa,"[<'pro':ccV>, <'ci':cv>, <'sa':sV>]"
60,Mount Hagen por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
61,Mount Hagen e que se pode para,"[<'pa':cV>, <'ra':cV>]"
62,Mount Hagen a un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
63,Mount Hagen de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
64,Mount Hagen consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
65,Mount Hagen de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
66,Mount Hagen se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
67,Mount Hagen e a mucha marca descual,"[<'des':cVs>, <'cual':cvVc>]"
68,Mount Hagen para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
69,Mount Hagen del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
70,Mount Hagen consideración para,"[<'pa':cV>, <'ra':cV>]"
71,Mount Hagen inda de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
72,Mount Hagen cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
73,Mount Hagen podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
74,Mount Hagen a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
75,Mount Hagen las oficinas para,"[<'pa':cV>, <'ra':cV>]"
