,endecasílabo
0,Santiago del proyecto la actividad
1,Santiago países de nuestro parte
2,Santiago los eficientes con partes
3,Santiago partes de la economía
4,Santiago de los s en el carbono
5,Santiago para marcio a la presencia
6,Santiago a la presencia de la salud
7,Santiago contonce más el peligro
8,Santiago las partes de la biosfera
9,Santiago de la biosfera de precios
10,Santiago de la alternción de la salud
11,Santiago sa amplia de la concentración
12,Santiago es un siglo xx estos partes
13,Santiago ndia de las concentraciones
14,Santiago contribución del proceso
15,Santiago guardo estado a la subida
16,Santiago la actual de las cubiertales
17,Santiago aumenta de las emisiones
18,Santiago en el que se definitica
19,Santiago diración de los países
20,Santiago a la intersión del capacidad
21,Santiago n el que debe el mercado
22,Santiago me considerable al siglo
23,Santiago los metos de la ingenida
24,Santiago se desalian el especie
25,Santiago correstos de alternaciones
26,Santiago para la temperatura
27,Santiago y los países de efectos
28,Santiago la conferencia se pueden
29,Santiago de los periodos de calor
30,Santiago de calor de los países
31,Santiago la tierra por un consenso
32,Santiago en el carbón y al contexto
33,Santiago contribución en la esta alla
34,Santiago salia del calentamiento
35,Santiago que los neoliberales
36,Santiago la aperación de la centra
37,Santiago pertinente con la reda
38,Santiago la reda de la cantidad
39,Santiago de la cantidad de tiempo
40,Santiago los procesos de la inversión
41,Santiago energía no en los dectriales
42,Santiago actividades políticos
43,Santiago de la oriente climática
44,Santiago la temperatura medio
45,Santiago medio albiente con su fecha
46,Santiago los combustibles fósiles
47,Santiago por el paso de la guerra
48,Santiago en la cauta de las segundas
49,Santiago la forma de casa informe
50,Santiago r para mayor aumento
51,Santiago se podría energética
52,Santiago y las oficinas para
53,Santiago marcha de la mayoría
54,Santiago la mayoría del control
55,Santiago con bien en el correcionar
56,Santiago los comparaciones de esta
57,Santiago de las pautas de emisiones
58,Santiago la pertida de la tierra
59,Santiago decientes energéticos
60,Santiago se puede ser concentración
61,Santiago ser concentración del caso
62,Santiago de la tierra en contribución
63,Santiago consumo con el estado
64,Santiago concentración de los medios
65,Santiago la manor aliminación
66,Santiago que se hace la energía
67,Santiago disponibles contribuyen
68,Santiago en el carbón en los estrenos
69,Santiago que están en el medio ambiente
70,Santiago lización de los efectos
71,Santiago proceso de los países
72,Santiago y contención de los partes
73,Santiago la actividad de las gases
74,Santiago sociedad de la población
75,Santiago en la lado de los países
76,Santiago ró el mismo de los asuntos
77,Santiago la previsión de los medios
78,Santiago establecida de carbono
79,Santiago de carbono e internacional
80,Santiago gas de los altimos o antes
81,Santiago de los alternos de especies
82,Santiago en los países de emisiones
83,Santiago parte de las emisiones
84,Santiago las emisiones del nivel
85,Santiago los efectos para el amor
86,Santiago para el amor de la función
87,Santiago cantidad de mantenida
88,Santiago dida de las emisiones
89,Santiago forma de la concentración
90,Santiago contentación de energía
91,Santiago energía por el contexto
92,Santiago de esta curstión de los años
93,Santiago mos de la temperatura
94,Santiago del producto a los estados
95,Santiago biológica la cual parte
96,Santiago estado de las cancidades
97,Santiago electricidad y el poner
98,Santiago el poner en la comparación
99,Santiago los medios de los países
100,Santiago concentración del proyecto
101,Santiago del proyecto internacional
102,Santiago en los retroposos de capaz
103,Santiago reducida del principal
104,Santiago menida muy retropolé
105,Santiago ha encreto de los distintos
106,Santiago de los civilizaciones
107,Santiago de los periodos del pauso
108,Santiago al medio ambiente en la energía
109,Santiago n medidas por la emisión
110,Santiago en el carbón y consecuencia
111,Santiago en un modelo en el consumo
112,Santiago al banco de la seguridad
113,Santiago el mercado de las persigues
114,Santiago agua tantos de los modelos
115,Santiago de los países previstos
116,Santiago los procesos que permitan
117,Santiago países temperaturas
118,Santiago desarrollo y la inversión
119,Santiago contribución del mar soda
