,verse,terminacion
0,Amparafaravola load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Amparafaravola ### load model,"[<'mo':cV>, <'del':cVc>]"
2,Amparafaravola nte en la infermedad,"[<'in':vc>, <'fer':cVc>, <'me':cV>, <'dad':cVc>]"
3,Amparafaravola de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
4,Amparafaravola si debería,"[<'de':cV>, <'be':cV>, <'rí':cV>, <'a':V>]"
5,Amparafaravola las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
6,Amparafaravola la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
7,Amparafaravola de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
8,Amparafaravola de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
9,Amparafaravola de nuestro parte,"[<'par':cVc>, <'te':cV>]"
10,Amparafaravola de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
11,Amparafaravola la deferencia,"[<'de':cV>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
12,Amparafaravola de los palabres,"[<'pa':cV>, <'la':cV>, <'bres':ccVs>]"
13,Amparafaravola los eficientes,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'tes':cVs>]"
14,Amparafaravola más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
15,Amparafaravola de la transición,"[<'tran':ccVc>, <'si':sv>, <'ción':cvVc>]"
16,Amparafaravola composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
17,Amparafaravola la carta de esta,"[<'es':Vs>, <'ta':cV>]"
18,Amparafaravola un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
19,Amparafaravola de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
20,Amparafaravola como un carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
21,Amparafaravola de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
22,Amparafaravola de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
23,Amparafaravola de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
24,Amparafaravola calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
25,Amparafaravola la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
26,Amparafaravola n su presente,"[<'pre':ccV>, <'sen':sVc>, <'te':cV>]"
27,Amparafaravola el mercado pero,"[<'pe':cV>, <'ro':cV>]"
28,Amparafaravola de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
29,Amparafaravola de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
30,Amparafaravola de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
31,Amparafaravola de la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
32,Amparafaravola través de enfrentir,"[<'en':Vc>, <'fren':ccVc>, <'tir':cvc>]"
33,Amparafaravola de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
34,Amparafaravola estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
35,Amparafaravola y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
36,Amparafaravola un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
37,Amparafaravola sobre el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
38,Amparafaravola el proyecto sobre,"[<'so':sV>, <'bre':ccV>]"
39,Amparafaravola se pueden marcha,"[<'mar':cVc>, <'cha':ccV>]"
40,Amparafaravola de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
41,Amparafaravola nible en el carbón,"[<'car':cVc>, <'bón':cVc>]"
42,Amparafaravola de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
43,Amparafaravola y el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
44,Amparafaravola en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
45,Amparafaravola de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
46,Amparafaravola la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
47,Amparafaravola al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
48,Amparafaravola definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
49,Amparafaravola de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
50,Amparafaravola de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
51,Amparafaravola de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
52,Amparafaravola con el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
53,Amparafaravola la de la oriente,"[<'o':V>, <'rien':cvVc>, <'te':cV>]"
54,Amparafaravola los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
55,Amparafaravola co en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
