,verse,terminacion
0,Manhattan del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Manhattan aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Manhattan países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
3,Manhattan los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
4,Manhattan partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
5,Manhattan de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
6,Manhattan para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
7,Manhattan contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Manhattan las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Manhattan de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Manhattan de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Manhattan sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Manhattan a el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
13,Manhattan un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
14,Manhattan ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
15,Manhattan el consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
16,Manhattan el calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Manhattan contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Manhattan guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
19,Manhattan a la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
20,Manhattan a la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
21,Manhattan la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,Manhattan es de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,Manhattan el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
24,Manhattan diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Manhattan n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
26,Manhattan me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
27,Manhattan al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
28,Manhattan los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
29,Manhattan se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
30,Manhattan especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
31,Manhattan ir el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
32,Manhattan correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
33,Manhattan para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
34,Manhattan y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
35,Manhattan la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
36,Manhattan de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
