,verse,terminacion
0,Castle Hill producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Castle Hill carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Castle Hill en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
4,Castle Hill su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Castle Hill el mar se desarrolla,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'lla':ccV>]"
6,Castle Hill parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
7,Castle Hill alto de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
8,Castle Hill problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
9,Castle Hill estado a los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
10,Castle Hill como la propia como,"[<'co':cV>, <'mo':cV>]"
11,Castle Hill como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
12,Castle Hill contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
13,Castle Hill el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Castle Hill el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
15,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
16,Castle Hill la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
17,Castle Hill contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Castle Hill se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Castle Hill el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Castle Hill cambio climático está,"[<'es':Vs>, <'tá':cV>]"
21,Castle Hill climático está contra,"[<'con':cVc>, <'tra':ccV>]"
22,Castle Hill contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
24,Castle Hill menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
25,Castle Hill sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
26,Castle Hill ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
27,Castle Hill permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
28,Castle Hill contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
29,Castle Hill estado contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Castle Hill el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
31,Castle Hill problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
32,Castle Hill el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
33,Castle Hill estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
34,Castle Hill contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
35,Castle Hill la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
36,Castle Hill la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
37,Castle Hill estado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
38,Castle Hill permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
39,Castle Hill de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
40,Castle Hill el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
41,Castle Hill sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
42,Castle Hill sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
43,Castle Hill producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
44,Castle Hill de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
45,Castle Hill permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Castle Hill propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Castle Hill producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
48,Castle Hill las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
49,Castle Hill es de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
50,Castle Hill parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
51,Castle Hill climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Castle Hill la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
53,Castle Hill en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
54,Castle Hill estado se producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
55,Castle Hill el contrado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
56,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
57,Castle Hill medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
58,Castle Hill la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
59,Castle Hill es proceso de cambio,"[<'cam':cVc>, <'bio':cvV>]"
60,Castle Hill la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
61,Castle Hill permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
62,Castle Hill a la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
63,Castle Hill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
64,Castle Hill parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
65,Castle Hill de las contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
66,Castle Hill capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
67,Castle Hill la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
68,Castle Hill compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
69,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
70,Castle Hill el mar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
71,Castle Hill producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
72,Castle Hill de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Castle Hill contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Castle Hill contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
75,Castle Hill la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
76,Castle Hill mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
77,Castle Hill el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
78,Castle Hill e de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
79,Castle Hill estado a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
80,Castle Hill promedio de la compra,"[<'com':cVc>, <'pra':ccV>]"
81,Castle Hill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
82,Castle Hill ser de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
83,Castle Hill climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
84,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
85,Castle Hill contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
86,Castle Hill esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
87,Castle Hill producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
88,Castle Hill la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
89,Castle Hill e el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
90,Castle Hill la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
91,Castle Hill la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
92,Castle Hill mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
93,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
94,Castle Hill el mar de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
95,Castle Hill propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
96,Castle Hill esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
97,Castle Hill esta contra el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
98,Castle Hill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
99,Castle Hill estados a la propia,"[<'pro':ccV>, <'pia':cvV>]"
100,Castle Hill de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
101,Castle Hill el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
102,Castle Hill cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
103,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
104,Castle Hill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
105,Castle Hill estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
106,Castle Hill permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
107,Castle Hill contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
108,Castle Hill estado a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
109,Castle Hill la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
110,Castle Hill estado en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
111,Castle Hill menos de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
112,Castle Hill permitado en la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
113,Castle Hill la compra de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
114,Castle Hill compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
115,Castle Hill de cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
116,Castle Hill el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
117,Castle Hill contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
118,Castle Hill marco de la secuedad,"[<'se':sV>, <'cue':cvV>, <'dad':cVc>]"
119,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
120,Castle Hill esta posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
121,Castle Hill desarrollar la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
122,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
123,Castle Hill esta mayor el cambio,"[<'cam':cVc>, <'bio':cvV>]"
124,Castle Hill mantenimiento sobre,"[<'so':sV>, <'bre':ccV>]"
125,Castle Hill compromiso de todo,"[<'to':cV>, <'do':cV>]"
126,Castle Hill todo la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
127,Castle Hill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
128,Castle Hill comprensión de la compra,"[<'com':cVc>, <'pra':ccV>]"
129,Castle Hill producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
130,Castle Hill a por la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
131,Castle Hill estado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
132,Castle Hill estado sin embargo,"[<'em':Vc>, <'bar':cVc>, <'go':cV>]"
133,Castle Hill embargo se producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
134,Castle Hill compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
135,Castle Hill parte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
136,Castle Hill contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
137,Castle Hill climático establecir,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cir':cvc>]"
138,Castle Hill en todo la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
139,Castle Hill producción de la mayor,"[<'ma':cV>, <'yor':cVc>]"
140,Castle Hill de la mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
141,Castle Hill estamos en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
142,Castle Hill contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
143,Castle Hill la capa de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
144,Castle Hill el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
145,Castle Hill estado a el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
146,Castle Hill compromiso de carbón,"[<'car':cVc>, <'bón':cVc>]"
147,Castle Hill parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
148,Castle Hill de la energía contra,"[<'con':cVc>, <'tra':ccV>]"
149,Castle Hill contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
150,Castle Hill mar de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
151,Castle Hill el desarrollo sobre,"[<'so':sV>, <'bre':ccV>]"
152,Castle Hill a de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
153,Castle Hill compromiso en la ciencia,"[<'cien':cvVc>, <'cia':cvV>]"
154,Castle Hill se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
155,Castle Hill en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
156,Castle Hill la contrar los contrales,"[<'con':cVc>, <'tra':ccV>, <'les':cVs>]"
157,Castle Hill carbono en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
