,endecasílabo
0,Castle Hill producto en el proyecto
1,Castle Hill contra la compromisa
2,Castle Hill carbono a la producción
3,Castle Hill en el temperatura
4,Castle Hill su propia de la propia
5,Castle Hill el mar se desarrolla
6,Castle Hill parte de la producción
7,Castle Hill alto de la comprensión
8,Castle Hill problema de reducir
9,Castle Hill estado a los procesos
10,Castle Hill como la propia como
11,Castle Hill como la contra el cambio
12,Castle Hill contra la propia contra
13,Castle Hill el cambio climático
14,Castle Hill el cambio climático
15,Castle Hill contra la compromisa
16,Castle Hill la salud de la contrar
17,Castle Hill contra las emisiones
18,Castle Hill se producir el cambio
19,Castle Hill el cambio climático
20,Castle Hill cambio climático está
21,Castle Hill climático está contra
22,Castle Hill contrar la concentración
23,Castle Hill contra la compromisa
24,Castle Hill menos de la comprensión
25,Castle Hill sobre la compromisa
26,Castle Hill ser en la compromiso
27,Castle Hill permitado en la propia
28,Castle Hill contra las emisiones
29,Castle Hill estado contra el cambio
30,Castle Hill el cambio climático
31,Castle Hill problema de la comprar
32,Castle Hill el contral de la propia
33,Castle Hill estado en el proceso
34,Castle Hill contrar con la estrategia
35,Castle Hill la cual con la producción
36,Castle Hill la propia climática
37,Castle Hill estado en la comprensión
38,Castle Hill permitan para el cambio
39,Castle Hill de carbono a la propia
40,Castle Hill el cambio climático
41,Castle Hill sobre la economía
42,Castle Hill sobre la capacidad
43,Castle Hill producción de la compra
44,Castle Hill de la compra de cambio
45,Castle Hill permitado en la propia
46,Castle Hill propia de contra el cambio
47,Castle Hill producto de la contrar
48,Castle Hill las contrabulidades
49,Castle Hill es de la concentración
50,Castle Hill parte de la producción
51,Castle Hill climático es la propia
52,Castle Hill la propia contra el cambio
53,Castle Hill en el temperatura
54,Castle Hill estado se producir
55,Castle Hill el contrado en la propia
56,Castle Hill contra la compromisa
57,Castle Hill medio de la demanda
58,Castle Hill la contra el combustible
59,Castle Hill es proceso de cambio
60,Castle Hill la mayor actividad
61,Castle Hill permitado en la propia
62,Castle Hill a la temperatura
63,Castle Hill de la temperatura
64,Castle Hill parte de la producción
65,Castle Hill de las contribuciones
66,Castle Hill capa de compromiso
67,Castle Hill la propia compromiso
68,Castle Hill compromiso de contra
69,Castle Hill contra la compromisa
70,Castle Hill el mar en la producción
71,Castle Hill producción de la compra
72,Castle Hill de carbono a la propia
73,Castle Hill contra la concentración
74,Castle Hill contrar la compromisa
75,Castle Hill la largo de la propia
76,Castle Hill mayor posibilidad
77,Castle Hill el cambio climático
78,Castle Hill e de la compromisa
79,Castle Hill estado a la producción
