,verse,terminacion
0,Granadilla de Abona load model,"[<'mo':cV>, <'del':cVc>]"
1,Granadilla de Abona ### Predict,"[<'Pre':ccV>, <'di':cv>, <'ct':cc>]"
2,Granadilla de Abona en la infermedad,"[<'in':vc>, <'fer':cVc>, <'me':cV>, <'dad':cVc>]"
3,Granadilla de Abona del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
4,Granadilla de Abona la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
5,Granadilla de Abona los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
6,Granadilla de Abona la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Granadilla de Abona la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
8,Granadilla de Abona de entre el parto,"[<'par':cVc>, <'to':cV>]"
9,Granadilla de Abona es la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
10,Granadilla de Abona los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
11,Granadilla de Abona nuestro parte,"[<'par':cVc>, <'te':cV>]"
12,Granadilla de Abona los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
13,Granadilla de Abona los palabres,"[<'pa':cV>, <'la':cV>, <'bres':ccVs>]"
14,Granadilla de Abona a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
15,Granadilla de Abona la transición,"[<'tran':ccVc>, <'si':sv>, <'ción':cvVc>]"
16,Granadilla de Abona de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
17,Granadilla de Abona en el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
18,Granadilla de Abona el sistema almo,"[<'al':Vc>, <'mo':cV>]"
19,Granadilla de Abona el mismo para,"[<'pa':cV>, <'ra':cV>]"
20,Granadilla de Abona un forzamiento,"[<'for':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
21,Granadilla de Abona de la carta,"[<'car':cVc>, <'ta':cV>]"
22,Granadilla de Abona carta de esta,"[<'es':Vs>, <'ta':cV>]"
23,Granadilla de Abona la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
