,endecasílabo
0,Telde el proyecto de la concentración
1,Telde permitado en la compromisa
2,Telde en el proyecto en la contribución
3,Telde en el proceso de compromiso
4,Telde la concentración de la compra
5,Telde el contrado de la concentración
6,Telde la concentración de la propia
7,Telde las procesos de compromiso
8,Telde de compromiso de carbono
9,Telde los modelos de compromiso
10,Telde la concentración de la propia
11,Telde de la propia de compromiso
12,Telde ha contral de la concentración
13,Telde provocado en la compromisa
14,Telde el cambio climático en la propia
15,Telde permitado en la concentración
16,Telde en la concentración de la compra
17,Telde la propia de la consecuencia
18,Telde permitado en la compromitad
19,Telde mayor parte de la producción
20,Telde por el mar de la consecuencia
21,Telde de carbono en la concentración
22,Telde permitado en la compromisa
23,Telde la contribución de la compra
24,Telde a los procesos de compromiso
25,Telde producción de la concentración
26,Telde medida de la concentración
27,Telde las problemas de compromiso
28,Telde propia como la contra el cambio
29,Telde la concentración de la contrar
30,Telde la capa de la contra el cambio
31,Telde el cambio climático es un cambio
32,Telde la compra de la contra el cambio
33,Telde la contrar con la concentración
34,Telde permitado en las emisiones
35,Telde permitado en el petróleo
36,Telde en el petróleo y la propia
37,Telde las emisiones de carbono
38,Telde carbono y la compromiso
39,Telde cambio climático está contra
40,Telde producido en la compromisa
41,Telde la concentración de la propia
42,Telde la compromisa climática
43,Telde de carbono en la compromisa
44,Telde permitado en la concentración
45,Telde la propia de la concentración
46,Telde producción de la concentración
47,Telde la concentración de la compra
48,Telde compromitad de la comprensión
49,Telde contra el cambio climático esta
50,Telde las emisiones de carbono
51,Telde de la compra de compromiso
52,Telde permitado en la compromiso
53,Telde producido en la compromisa
54,Telde de la comprar en la producción
55,Telde demanda de la compromisa
56,Telde compromisa de compromiso
57,Telde compromiso de compromiso
58,Telde el promedio de la conferencia
59,Telde la conferencia de la estada
60,Telde la capacidad de carbono
61,Telde procesos de la concentración
62,Telde en la propia de la concentración
63,Telde el proyecto de la concentración
64,Telde la compra de la concentración
65,Telde la capa de las emisiones
66,Telde el proceso de la concentración
67,Telde el tendero de las emisiones
68,Telde problema de la concentración
69,Telde la concentración de la compra
70,Telde se producirá a la energía
71,Telde de la contrar la compromisa
72,Telde problema de la concentración
73,Telde la concentración de la propia
74,Telde compromiso de esta población
75,Telde el cambio climático es la propia
76,Telde la propia de la contribución
77,Telde de compromiso de carbono
78,Telde la compromisa de carbono
79,Telde en el contrado en la compromisa
80,Telde producción de la concentración
81,Telde cambio climático es proceso
82,Telde el cambio climático en la estado
83,Telde comprensión de la concentración
84,Telde la contra el cambio climático
85,Telde la contra el cambio climático
86,Telde la propia de la contribución
87,Telde de los procesos de carbono
88,Telde la propia de la contribución
89,Telde en la compromisa de carbono
90,Telde permitado en la compromisa
91,Telde compra de carbono a la propia
92,Telde ser producido a la energía
93,Telde a la energía de compromiso
94,Telde es un proceso de compromiso
95,Telde contra la largo de la propia
96,Telde la concentración de la propia
97,Telde permitado en la concentración
98,Telde la comprensión de la producción
99,Telde la propia con la compromisa
100,Telde la compromisa de la capa
101,Telde de carbono en la contrabución
102,Telde el estado de la concentración
103,Telde los procesos de contra el cambio
104,Telde la producción de la producción
105,Telde superficie de la producción
106,Telde de la compromisa de cambio
107,Telde la compromisa de carbono
