,verse,terminacion
0,Fortaleza proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Fortaleza aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,Fortaleza de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,Fortaleza los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
4,Fortaleza los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Fortaleza la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
6,Fortaleza nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
7,Fortaleza amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,Fortaleza el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
9,Fortaleza un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
10,Fortaleza márido de la carta,"[<'car':cVc>, <'ta':cV>]"
11,Fortaleza un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
12,Fortaleza de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
13,Fortaleza consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
14,Fortaleza en la segunda cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Fortaleza de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
16,Fortaleza calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,Fortaleza las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,Fortaleza la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
19,Fortaleza la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
20,Fortaleza te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Fortaleza actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
