,verse,terminacion
0,Las Palmas de Gran Canaria libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Las Palmas de Gran Canaria Predict,"[<'Pre':ccV>, <'di':cv>, <'ct':cc>]"
2,Las Palmas de Gran Canaria proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
3,Las Palmas de Gran Canaria el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
4,Las Palmas de Gran Canaria el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
5,Las Palmas de Gran Canaria la tierra,"[<'tie':cvV>, <'rra':ccV>]"
6,Las Palmas de Gran Canaria carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
7,Las Palmas de Gran Canaria el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
8,Las Palmas de Gran Canaria contrado,"[<'con':cVc>, <'tra':ccV>, <'do':cV>]"
9,Las Palmas de Gran Canaria producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
10,Las Palmas de Gran Canaria demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
11,Las Palmas de Gran Canaria el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
12,Las Palmas de Gran Canaria procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
13,Las Palmas de Gran Canaria carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
14,Las Palmas de Gran Canaria modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
15,Las Palmas de Gran Canaria estratora,"[<'es':Vs>, <'tra':ccV>, <'to':cV>, <'ra':cV>]"
16,Las Palmas de Gran Canaria la propia,"[<'pro':ccV>, <'pia':cvV>]"
17,Las Palmas de Gran Canaria carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
18,Las Palmas de Gran Canaria la compra,"[<'com':cVc>, <'pra':ccV>]"
19,Las Palmas de Gran Canaria producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
20,Las Palmas de Gran Canaria producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
21,Las Palmas de Gran Canaria procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
