,endecasílabo
0,Liverpool producto en el proyecto
1,Liverpool contra la compromisa
2,Liverpool carbono a la producción
3,Liverpool en el temperatura
4,Liverpool su propia de la propia
5,Liverpool el mar se desarrolla
6,Liverpool parte de la producción
7,Liverpool alto de la comprensión
8,Liverpool problema de reducir
9,Liverpool estado a los procesos
10,Liverpool como la propia como
11,Liverpool como la contra el cambio
12,Liverpool contra la propia contra
13,Liverpool el cambio climático
14,Liverpool el cambio climático
15,Liverpool contra la compromisa
16,Liverpool la salud de la contrar
17,Liverpool contra las emisiones
18,Liverpool se producir el cambio
19,Liverpool el cambio climático
20,Liverpool cambio climático está
21,Liverpool climático está contra
22,Liverpool contrar la concentración
23,Liverpool contra la compromisa
24,Liverpool menos de la comprensión
25,Liverpool sobre la compromisa
26,Liverpool ser en la compromiso
27,Liverpool permitado en la propia
28,Liverpool contra las emisiones
29,Liverpool estado contra el cambio
30,Liverpool el cambio climático
31,Liverpool problema de la comprar
32,Liverpool el contral de la propia
33,Liverpool estado en el proceso
34,Liverpool contrar con la estrategia
35,Liverpool la cual con la producción
36,Liverpool la propia climática
37,Liverpool estado en la comprensión
38,Liverpool permitan para el cambio
39,Liverpool de carbono a la propia
40,Liverpool el cambio climático
41,Liverpool sobre la economía
42,Liverpool sobre la capacidad
43,Liverpool producción de la compra
44,Liverpool de la compra de cambio
45,Liverpool permitado en la propia
46,Liverpool propia de contra el cambio
47,Liverpool producto de la contrar
48,Liverpool las contrabulidades
49,Liverpool es de la concentración
50,Liverpool parte de la producción
51,Liverpool climático es la propia
52,Liverpool la propia contra el cambio
53,Liverpool en el temperatura
54,Liverpool estado se producir
55,Liverpool el contrado en la propia
56,Liverpool contra la compromisa
57,Liverpool medio de la demanda
58,Liverpool la contra el combustible
59,Liverpool es proceso de cambio
60,Liverpool la mayor actividad
61,Liverpool permitado en la propia
62,Liverpool a la temperatura
63,Liverpool de la temperatura
64,Liverpool parte de la producción
65,Liverpool de las contribuciones
66,Liverpool capa de compromiso
67,Liverpool la propia compromiso
68,Liverpool compromiso de contra
69,Liverpool contra la compromisa
70,Liverpool el mar en la producción
71,Liverpool producción de la compra
72,Liverpool de carbono a la propia
73,Liverpool contra la concentración
74,Liverpool contrar la compromisa
75,Liverpool la largo de la propia
76,Liverpool mayor posibilidad
77,Liverpool el cambio climático
78,Liverpool e de la compromisa
79,Liverpool estado a la producción
80,Liverpool promedio de la compra
81,Liverpool de la temperatura
82,Liverpool ser de la concentración
