,endecasílabo
0,Vienna en la infermedad energética
1,Vienna los países o la alteración
2,Vienna si debería la estrategia
3,Vienna estrategia de las emisiones
4,Vienna los países de nuestro parte
5,Vienna nuestro parte de las especies
6,Vienna con partes de la economía
7,Vienna dicional de la humanidad
8,Vienna la temperatura en los palas
9,Vienna composiciones de la alternción
10,Vienna márido de la carta de esta
11,Vienna la temperatura es un siglo
12,Vienna conterir la desempleación
13,Vienna un carbono de su política
14,Vienna el escenario de la cantidad
15,Vienna la contribución del proceso
16,Vienna la base de la mayor parte
17,Vienna de los combustibles fósiles
18,Vienna su mara de la seguridad
19,Vienna en el pertido de la actividad
20,Vienna atmósfera de la comporación
21,Vienna gustos de la emisión de emisión
22,Vienna los países de los patrones
23,Vienna al siglo xx los estados desde
24,Vienna de los metos de la ingenida
25,Vienna estado de cumbre de la ommera
26,Vienna también en la contaminación
27,Vienna los correstos de alternaciones
28,Vienna gue para la temperatura
29,Vienna consecuencia y los países
30,Vienna es un convenio sobre el proyecto
31,Vienna ricado de la conferencia
32,Vienna de la conferencia se pueden
33,Vienna de la tierra por un consenso
34,Vienna la esta alla y la diversidad
35,Vienna a la sociedad de la sonientia
36,Vienna de la sonientia con el actual
37,Vienna con la reda de la cantidad
38,Vienna la solidad de la segunda
39,Vienna la energía no en los dectriales
40,Vienna la concentración del proyecto
41,Vienna políticos definitivas
42,Vienna con el consumo de un recurso
43,Vienna la de la oriente climática
44,Vienna de los combustibles fósiles
45,Vienna de su procisa de emisiones
46,Vienna la población de la energía
47,Vienna tendrámente en la caleración
48,Vienna en la caleración del carbono
49,Vienna que se pode para las partes
50,Vienna de calidad y el sistema
51,Vienna el sistema de la organización
52,Vienna la mayoría de la forma
53,Vienna de la forma de casa informe
54,Vienna emisiones de gases de efecto
55,Vienna la emisión de las decisiones
56,Vienna de las palieras de emisiones
57,Vienna centir a los interseñores
58,Vienna de la mayoría del control
59,Vienna medio ambiente la concentración
60,Vienna bien en el correcionar nuestra
61,Vienna en el correcionar nuestra parte
62,Vienna de los comparaciones de esta
63,Vienna continuación de la población
64,Vienna la población de los países
65,Vienna por consumidor para estados
66,Vienna estados para las emisiones
67,Vienna electricidad en las medidas
68,Vienna de la pertida de la tierra
69,Vienna las decientes energéticos
70,Vienna modelo actual con el contexto
71,Vienna de consumo con el estado
72,Vienna la concentración de los medios
73,Vienna funda se se contenta el marco
