,endecasílabo
0,Vienna el proyecto de la concentración
1,Vienna permitado en la compromisa
2,Vienna en el proyecto en la contribución
3,Vienna en el proceso de compromiso
4,Vienna la concentración de la compra
5,Vienna el contrado de la concentración
6,Vienna la concentración de la propia
7,Vienna las procesos de compromiso
8,Vienna de compromiso de carbono
9,Vienna los modelos de compromiso
10,Vienna la concentración de la propia
11,Vienna de la propia de compromiso
12,Vienna ha contral de la concentración
13,Vienna provocado en la compromisa
14,Vienna el cambio climático en la propia
15,Vienna permitado en la concentración
16,Vienna en la concentración de la compra
17,Vienna la propia de la consecuencia
18,Vienna permitado en la compromitad
19,Vienna mayor parte de la producción
20,Vienna por el mar de la consecuencia
21,Vienna de carbono en la concentración
22,Vienna permitado en la compromisa
23,Vienna la contribución de la compra
24,Vienna a los procesos de compromiso
25,Vienna producción de la concentración
26,Vienna medida de la concentración
27,Vienna las problemas de compromiso
28,Vienna propia como la contra el cambio
29,Vienna la concentración de la contrar
30,Vienna la capa de la contra el cambio
31,Vienna el cambio climático es un cambio
32,Vienna la compra de la contra el cambio
33,Vienna la contrar con la concentración
34,Vienna permitado en las emisiones
35,Vienna permitado en el petróleo
36,Vienna en el petróleo y la propia
37,Vienna las emisiones de carbono
38,Vienna carbono y la compromiso
39,Vienna cambio climático está contra
40,Vienna producido en la compromisa
41,Vienna la concentración de la propia
42,Vienna la compromisa climática
43,Vienna de carbono en la compromisa
44,Vienna permitado en la concentración
45,Vienna la propia de la concentración
46,Vienna producción de la concentración
47,Vienna la concentración de la compra
48,Vienna compromitad de la comprensión
49,Vienna contra el cambio climático esta
50,Vienna las emisiones de carbono
51,Vienna de la compra de compromiso
52,Vienna permitado en la compromiso
53,Vienna producido en la compromisa
54,Vienna de la comprar en la producción
55,Vienna demanda de la compromisa
56,Vienna compromisa de compromiso
57,Vienna compromiso de compromiso
58,Vienna el promedio de la conferencia
59,Vienna la conferencia de la estada
60,Vienna la capacidad de carbono
61,Vienna procesos de la concentración
62,Vienna en la propia de la concentración
63,Vienna el proyecto de la concentración
64,Vienna la compra de la concentración
65,Vienna la capa de las emisiones
66,Vienna el proceso de la concentración
67,Vienna el tendero de las emisiones
68,Vienna problema de la concentración
69,Vienna la concentración de la compra
70,Vienna se producirá a la energía
71,Vienna de la contrar la compromisa
72,Vienna problema de la concentración
73,Vienna la concentración de la propia
74,Vienna compromiso de esta población
75,Vienna el cambio climático es la propia
76,Vienna la propia de la contribución
77,Vienna de compromiso de carbono
78,Vienna la compromisa de carbono
79,Vienna en el contrado en la compromisa
80,Vienna producción de la concentración
81,Vienna cambio climático es proceso
82,Vienna el cambio climático en la estado
83,Vienna comprensión de la concentración
84,Vienna la contra el cambio climático
85,Vienna la contra el cambio climático
86,Vienna la propia de la contribución
87,Vienna de los procesos de carbono
88,Vienna la propia de la contribución
89,Vienna en la compromisa de carbono
90,Vienna permitado en la compromisa
91,Vienna compra de carbono a la propia
92,Vienna ser producido a la energía
93,Vienna a la energía de compromiso
94,Vienna es un proceso de compromiso
95,Vienna contra la largo de la propia
96,Vienna la concentración de la propia
97,Vienna permitado en la concentración
98,Vienna la comprensión de la producción
99,Vienna la propia con la compromisa
100,Vienna la compromisa de la capa
101,Vienna de carbono en la contrabución
102,Vienna el estado de la concentración
103,Vienna los procesos de contra el cambio
104,Vienna la producción de la producción
105,Vienna superficie de la producción
106,Vienna de la compromisa de cambio
107,Vienna la compromisa de carbono
108,Vienna carbono de la compromisa
109,Vienna permitado en la compromisa
110,Vienna la contra el cambio climático
111,Vienna se seguir en la contribución
112,Vienna de la estada de compromiso
113,Vienna parte de la temperatura
114,Vienna producción de la capacidad
115,Vienna la propia de la consecuencia
116,Vienna permitado en la compromisa
117,Vienna la concentración de la compra
118,Vienna permitado en la compromisa
119,Vienna de carbono que la comprensión
120,Vienna de la compromisa de deces
121,Vienna de deces con la compromisa
122,Vienna energía en la propia continuar
123,Vienna concentración de la producción
124,Vienna la concentración de la contral
125,Vienna reducción de la consecuencia
126,Vienna contra el mar y la contra el cambio
127,Vienna la propia de la concentración
128,Vienna compromisa como el proceso
129,Vienna el proceso de la compromisa
130,Vienna el proceso de la concentración
131,Vienna fósiles de la contribución
132,Vienna el cambio climático es un combio
133,Vienna permitado en la compromisa
134,Vienna problema de la concentración
135,Vienna contra la cual es el sistema
136,Vienna la producción de la comprensión
137,Vienna permitado en la compromitad
138,Vienna de carbono y el problema
139,Vienna el terreno de la compromisa
140,Vienna de la compromisa de cambio
141,Vienna promedio de la capacidad
142,Vienna la contribución de la compra
143,Vienna la compra de la consecuencia
144,Vienna en la compromisa de carbono
145,Vienna de compromiso de la capa
146,Vienna problema de la concentración
147,Vienna la compromisa de carbono
148,Vienna en la compromisa de carbono
149,Vienna la salud de la concentración
150,Vienna producción de la compromisa
151,Vienna comprensión de las emisiones
152,Vienna la producción de la comprensión
153,Vienna de la comprensión de la propia
154,Vienna esta parte de la compromisa
155,Vienna producción de la consecuencia
156,Vienna la consecuencia de la compra
157,Vienna permitado en la compromisa
158,Vienna la concentración de la compra
159,Vienna producción de la contribución
160,Vienna permitado en la concentración
161,Vienna producción de la contribución
162,Vienna la compromisa de carbono
163,Vienna concentración de la comprensión
164,Vienna en el proceso de la comprensión
165,Vienna en la propia de la concentración
166,Vienna de la compra de la producción
167,Vienna secuedad de la concentración
168,Vienna por una vez más de la contrar
169,Vienna de compromiso de carbono
170,Vienna proceso de la concentración
171,Vienna la concentración de la compra
172,Vienna compromisa de complejidad
173,Vienna complejidad de la estrategia
174,Vienna permitado en la compromisa
175,Vienna la contra el cambio climático
176,Vienna producto de la concentración
177,Vienna producción de la compromisa
178,Vienna la consecuencia de la contrar
179,Vienna de la contrar la compromisa
180,Vienna se desarrollar el proceso
181,Vienna proceso de las emisiones
182,Vienna particilar la contra el cambio
183,Vienna la contra el cambio climático
184,Vienna de cambio climático sobre
185,Vienna el cambio climático establecir
186,Vienna la compromisa de carbono
187,Vienna el promedio de la concentración
188,Vienna compromiso de compromiso
189,Vienna compromisa de contra el cambio
190,Vienna compromiso de compromiso
191,Vienna promedio de la contra el cambio
192,Vienna de carbono en la compromisa
193,Vienna climática en las emisiones
194,Vienna la contración de la producción
195,Vienna compromiso de compromiso
196,Vienna compromiso de compromiso
197,Vienna a la propia de la concentración
198,Vienna la concentración de la capa
199,Vienna promedio de las emisiones
200,Vienna las emisiones de carbono
201,Vienna climática en la capacidad
202,Vienna contexto de la contribución
203,Vienna la compromiso de la compra
204,Vienna el proceso de la contribución
205,Vienna de la compromisa de contrar
206,Vienna compromisa de compromiso
207,Vienna producción de la concentración
208,Vienna compromiso en la concentración
209,Vienna las emisiones de carbono
210,Vienna de carbono que los países
211,Vienna producción de la compromisa
212,Vienna mantitud de la concentración
213,Vienna cambio climático establecir
214,Vienna establecir en la concentración
215,Vienna el aumento de las emisiones
216,Vienna de las emisiones de cambio
217,Vienna la consumo de la producción
218,Vienna los procesos de compromiso
219,Vienna producción de las emisiones
220,Vienna el proyecto de la compromisa
221,Vienna por el mar de la contribución
222,Vienna la propia de las emisiones
223,Vienna de carbono en la compromisa
224,Vienna la tierra de la compromisa
225,Vienna el periodo de la concentración
226,Vienna las emisiones de carbono
227,Vienna de carbono por un problema
228,Vienna compromisa de compromiso
229,Vienna compromiso de contra el cambio
230,Vienna compromisa de combustibles
231,Vienna compromiso de compromiso
232,Vienna problema de la compromisa
233,Vienna producción de la compromisa
234,Vienna el problema de la concentración
235,Vienna las emisiones de carbono
236,Vienna medida de la contra el cambio
237,Vienna en la propia de la compromisa
238,Vienna la contra el cambio climático
239,Vienna contexto de la concentración
240,Vienna para el mar de la compromisa
241,Vienna los cambios en la compromisa
242,Vienna en la compromisa de carbono
243,Vienna en la propia de la concentración
244,Vienna compromiso de complejidad
245,Vienna se desarrollar el problema
246,Vienna contribución de los procesos
247,Vienna los procesos de compromiso
