,endecasílabo
0,Adelaide permitado en la atmósfera
1,Adelaide en el proyecto de la tierra
2,Adelaide de carbono a la producción
3,Adelaide problema de compromiso
4,Adelaide modelos de compromiso
5,Adelaide contribución de la propia
6,Adelaide entre el mar de la concentración
7,Adelaide carbono en la concentración
8,Adelaide menos de la consecuencia
9,Adelaide parte de la concentración
10,Adelaide parte de la concentración
11,Adelaide mundial de la concentración
12,Adelaide contribución de la compra
13,Adelaide mayor parte de la salud
14,Adelaide marca de la concentración
15,Adelaide mayor en la compromisa
16,Adelaide climático como el cambio
17,Adelaide como el cambio climático
18,Adelaide producto en la compromisa
19,Adelaide el petróleo y la propia
20,Adelaide marco de la concentración
21,Adelaide climático en la atmósfera
22,Adelaide está contra la compromica
23,Adelaide marca de la concentración
24,Adelaide parte de la contra el cambio
25,Adelaide política en la producción
26,Adelaide climática y el cambio
27,Adelaide carbono en la compromisa
28,Adelaide propia de la concentración
29,Adelaide contra el cambio climático
30,Adelaide contra el cambio climático
31,Adelaide el cambio climático sobre
32,Adelaide menos de la compromisa
33,Adelaide la compra de compromiso
34,Adelaide marco de la concentración
35,Adelaide la comprar en la producción
36,Adelaide por el contral de la propia
37,Adelaide el contral de la propia contra
38,Adelaide en el proceso de la propia
39,Adelaide la contrar con la estrategia
40,Adelaide permitado de la propia
41,Adelaide de la propia climática
42,Adelaide para el cambio climático
43,Adelaide contra el cambio climático
44,Adelaide el cambio climático sobre
45,Adelaide la producción de la compra
46,Adelaide permitado de la compra
47,Adelaide parte de la compromisa
48,Adelaide emisiones de contra el cambio
49,Adelaide la propia de contra el cambio
50,Adelaide producirá a la energía
51,Adelaide el proyecto de la actualidad
52,Adelaide permitado de la propia
53,Adelaide de la propia contra el cambio
54,Adelaide menos de la concentración
55,Adelaide permitado por la propia
56,Adelaide el contrado en la compromisa
57,Adelaide parte de la compromisa
58,Adelaide en la propia de la comprensión
59,Adelaide contra el cambio climático
60,Adelaide contra el cambio climático
61,Adelaide menos precipitaciones
62,Adelaide permita de la producción
63,Adelaide la capa de compromiso
64,Adelaide de contra la compromisa
65,Adelaide menos de la compromisa
66,Adelaide por el mar en la producción
67,Adelaide permita en la compromisa
68,Adelaide la producción de la compra
69,Adelaide contra el cambio climático
70,Adelaide permitado de la estado
71,Adelaide producido a la energía
72,Adelaide el proceso de compromiso
73,Adelaide parte de la contra el cambio
74,Adelaide de contra la compromisa
75,Adelaide la contrar la compromisa
76,Adelaide comprensión de la producción
77,Adelaide propia con la compromisa
78,Adelaide permita en la compromisa
