,endecasílabo
0,Guangzhou del proyecto la actividad
1,Guangzhou países de nuestro parte
2,Guangzhou los eficientes con partes
3,Guangzhou partes de la economía
4,Guangzhou de los s en el carbono
5,Guangzhou para marcio a la presencia
6,Guangzhou a la presencia de la salud
7,Guangzhou contonce más el peligro
8,Guangzhou las partes de la biosfera
9,Guangzhou de la biosfera de precios
10,Guangzhou de la alternción de la salud
11,Guangzhou sa amplia de la concentración
12,Guangzhou es un siglo xx estos partes
13,Guangzhou ndia de las concentraciones
14,Guangzhou contribución del proceso
15,Guangzhou guardo estado a la subida
16,Guangzhou la actual de las cubiertales
17,Guangzhou aumenta de las emisiones
18,Guangzhou en el que se definitica
19,Guangzhou diración de los países
20,Guangzhou a la intersión del capacidad
21,Guangzhou n el que debe el mercado
22,Guangzhou me considerable al siglo
23,Guangzhou los metos de la ingenida
24,Guangzhou se desalian el especie
25,Guangzhou correstos de alternaciones
26,Guangzhou para la temperatura
27,Guangzhou y los países de efectos
28,Guangzhou la conferencia se pueden
29,Guangzhou de los periodos de calor
30,Guangzhou de calor de los países
31,Guangzhou la tierra por un consenso
32,Guangzhou en el carbón y al contexto
33,Guangzhou contribución en la esta alla
34,Guangzhou salia del calentamiento
35,Guangzhou que los neoliberales
36,Guangzhou la aperación de la centra
37,Guangzhou pertinente con la reda
38,Guangzhou la reda de la cantidad
39,Guangzhou de la cantidad de tiempo
40,Guangzhou los procesos de la inversión
41,Guangzhou energía no en los dectriales
42,Guangzhou actividades políticos
43,Guangzhou de la oriente climática
44,Guangzhou la temperatura medio
45,Guangzhou medio albiente con su fecha
46,Guangzhou los combustibles fósiles
47,Guangzhou por el paso de la guerra
48,Guangzhou en la cauta de las segundas
49,Guangzhou la forma de casa informe
50,Guangzhou r para mayor aumento
51,Guangzhou se podría energética
52,Guangzhou y las oficinas para
53,Guangzhou marcha de la mayoría
54,Guangzhou la mayoría del control
55,Guangzhou con bien en el correcionar
56,Guangzhou los comparaciones de esta
57,Guangzhou de las pautas de emisiones
58,Guangzhou la pertida de la tierra
59,Guangzhou decientes energéticos
60,Guangzhou se puede ser concentración
61,Guangzhou ser concentración del caso
62,Guangzhou de la tierra en contribución
63,Guangzhou consumo con el estado
64,Guangzhou concentración de los medios
65,Guangzhou la manor aliminación
66,Guangzhou que se hace la energía
67,Guangzhou disponibles contribuyen
68,Guangzhou en el carbón en los estrenos
69,Guangzhou que están en el medio ambiente
70,Guangzhou lización de los efectos
71,Guangzhou proceso de los países
72,Guangzhou y contención de los partes
73,Guangzhou la actividad de las gases
74,Guangzhou sociedad de la población
75,Guangzhou en la lado de los países
76,Guangzhou ró el mismo de los asuntos
77,Guangzhou la previsión de los medios
78,Guangzhou establecida de carbono
79,Guangzhou de carbono e internacional
80,Guangzhou gas de los altimos o antes
81,Guangzhou de los alternos de especies
82,Guangzhou en los países de emisiones
83,Guangzhou parte de las emisiones
84,Guangzhou las emisiones del nivel
85,Guangzhou los efectos para el amor
86,Guangzhou para el amor de la función
87,Guangzhou cantidad de mantenida
88,Guangzhou dida de las emisiones
89,Guangzhou forma de la concentración
90,Guangzhou contentación de energía
91,Guangzhou energía por el contexto
92,Guangzhou de esta curstión de los años
93,Guangzhou mos de la temperatura
94,Guangzhou del producto a los estados
95,Guangzhou biológica la cual parte
96,Guangzhou estado de las cancidades
97,Guangzhou electricidad y el poner
98,Guangzhou el poner en la comparación
99,Guangzhou los medios de los países
100,Guangzhou concentración del proyecto
101,Guangzhou del proyecto internacional
102,Guangzhou en los retroposos de capaz
103,Guangzhou reducida del principal
104,Guangzhou menida muy retropolé
105,Guangzhou ha encreto de los distintos
106,Guangzhou de los civilizaciones
107,Guangzhou de los periodos del pauso
108,Guangzhou al medio ambiente en la energía
109,Guangzhou n medidas por la emisión
110,Guangzhou en el carbón y consecuencia
111,Guangzhou en un modelo en el consumo
112,Guangzhou al banco de la seguridad
113,Guangzhou el mercado de las persigues
114,Guangzhou agua tantos de los modelos
115,Guangzhou de los países previstos
116,Guangzhou los procesos que permitan
