,verse,terminacion
0,Lahore del proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,Lahore países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
2,Lahore los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
3,Lahore partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
4,Lahore de los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,Lahore para marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
6,Lahore a la presencia de la salud,"[<'sa':sV>, <'lud':cvc>]"
7,Lahore contonce más el peligro,"[<'pe':cV>, <'li':cv>, <'gro':ccV>]"
8,Lahore las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Lahore de la biosfera de precios,"[<'pre':ccV>, <'cios':cvVs>]"
10,Lahore de la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
11,Lahore sa amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
12,Lahore es un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
13,Lahore ndia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
14,Lahore contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
15,Lahore guardo estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
16,Lahore la actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
17,Lahore aumenta de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Lahore en el que se definitica,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'ca':cV>]"
19,Lahore diración de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
20,Lahore a la intersión del capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
21,Lahore n el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
22,Lahore me considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
23,Lahore los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
24,Lahore se desalian el especie,"[<'es':Vs>, <'pe':cV>, <'cie':cvV>]"
25,Lahore correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
26,Lahore para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
27,Lahore y los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
28,Lahore la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Lahore de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
30,Lahore de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
31,Lahore la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
32,Lahore en el carbón y al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
33,Lahore contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
34,Lahore salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
35,Lahore que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
36,Lahore la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
37,Lahore pertinente con la reda,"[<'re':cV>, <'da':cV>]"
38,Lahore la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
39,Lahore de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
40,Lahore los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
41,Lahore energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
42,Lahore actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
43,Lahore de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Lahore la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
45,Lahore medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Lahore los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Lahore por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
48,Lahore en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
49,Lahore la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
50,Lahore r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
51,Lahore se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
52,Lahore y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
53,Lahore marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
54,Lahore la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
55,Lahore con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
56,Lahore los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
57,Lahore de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Lahore la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Lahore decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
60,Lahore se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
61,Lahore ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
