,verse,terminacion
0,Minsk ir aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
1,Minsk los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Minsk si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Minsk los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
4,Minsk nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
5,Minsk en los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
6,Minsk con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Minsk dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Minsk e las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Minsk la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
10,Minsk composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
11,Minsk en un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
12,Minsk márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Minsk la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
14,Minsk conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Minsk la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Minsk la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Minsk de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Minsk su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Minsk gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
20,Minsk los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
21,Minsk de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
22,Minsk el especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
23,Minsk también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
24,Minsk los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
25,Minsk gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
26,Minsk consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
27,Minsk ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
28,Minsk de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Minsk de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
30,Minsk la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
31,Minsk de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
32,Minsk en la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
33,Minsk con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
34,Minsk en los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
35,Minsk estar general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
36,Minsk la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
37,Minsk ir el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Minsk la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
39,Minsk la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
40,Minsk umbre al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
41,Minsk actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
42,Minsk políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
43,Minsk con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
44,Minsk la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
45,Minsk en la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
46,Minsk de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Minsk ente de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
48,Minsk ente a la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
49,Minsk de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
50,Minsk la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
51,Minsk tendrámente en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
52,Minsk que se pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
53,Minsk en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
54,Minsk de calidad y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
55,Minsk la mayoría de la forma,"[<'for':cVc>, <'ma':cV>]"
56,Minsk de la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
57,Minsk la emisión de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
58,Minsk aumento del clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Minsk de las palieras de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
60,Minsk energética en el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
